Ls TT EB_gmv TEB_gmv
3974 1.289341e-19 4.434771e-19 9.748863e-20
3975 1.292338e-19 4.444478e-19 9.772096e-20
3976 1.295344e-19 4.454207e-19 9.795394e-20
3977 1.298361e-19 4.463956e-19 9.818756e-20
3978 1.301392e-19 4.473726e-19 9.842186e-20
3979 1.304439e-19 4.483517e-19 9.865682e-20
3980 1.307505e-19 4.493331e-19 9.889246e-20
3981 1.310592e-19 4.503166e-19 9.912879e-20
3982 1.313704e-19 4.513023e-19 9.936581e-20
3983 1.316843e-19 4.522902e-19 9.960353e-20
3984 1.320008e-19 4.532805e-19 9.984197e-20
3985 1.323201e-19 4.542730e-19 1.000811e-19
3986 1.326420e-19 4.552678e-19 1.003210e-19
3987 1.329664e-19 4.562650e-19 1.005616e-19
3988 1.332935e-19 4.572645e-19 1.008030e-19
3989 1.336230e-19 4.582665e-19 1.010451e-19
3990 1.339551e-19 4.592709e-19 1.012880e-19
3991 1.342895e-19 4.602777e-19 1.015317e-19
3992 1.346264e-19 4.612870e-19 1.017761e-19
3993 1.349656e-19 4.622988e-19 1.020213e-19
3994 1.353071e-19 4.633131e-19 1.022674e-19
3995 1.356509e-19 4.643300e-19 1.025142e-19
3996 1.359969e-19 4.653495e-19 1.027618e-19
3997 1.363451e-19 4.663716e-19 1.030103e-19
3998 1.366955e-19 4.673964e-19 1.032595e-19
3999 1.370479e-19 4.684239e-19 1.035096e-19
4000 1.374025e-19 4.694541e-19 1.037606e-19
4001 1.377590e-19 4.704871e-19 1.040124e-19
4002 1.381176e-19 4.715230e-19 1.042651e-19
4003 1.384780e-19 4.725617e-19 1.045186e-19
4004 1.388402e-19 4.736033e-19 1.047730e-19
4005 1.392040e-19 4.746478e-19 1.050282e-19
4006 1.395692e-19 4.756954e-19 1.052844e-19
4007 1.399357e-19 4.767459e-19 1.055414e-19
4008 1.403033e-19 4.777995e-19 1.057993e-19
4009 1.406718e-19 4.788562e-19 1.060582e-19
4010 1.410412e-19 4.799160e-19 1.063179e-19
4011 1.414112e-19 4.809790e-19 1.065786e-19
4012 1.417817e-19 4.820452e-19 1.068402e-19
4013 1.421526e-19 4.831147e-19 1.071028e-19
4014 1.425236e-19 4.841874e-19 1.073662e-19
4015 1.428947e-19 4.852635e-19 1.076307e-19
4016 1.432656e-19 4.863429e-19 1.078961e-19
4017 1.436362e-19 4.874257e-19 1.081624e-19
4018 1.440064e-19 4.885120e-19 1.084297e-19
4019 1.443761e-19 4.896017e-19 1.086980e-19
4020 1.447449e-19 4.906950e-19 1.089673e-19
4021 1.451129e-19 4.917918e-19 1.092376e-19
4022 1.454798e-19 4.928922e-19 1.095089e-19
4023 1.458460e-19 4.939962e-19 1.097812e-19
4024 1.462118e-19 4.951039e-19 1.100545e-19
4025 1.465773e-19 4.962153e-19 1.103288e-19
4026 1.469430e-19 4.973305e-19 1.106042e-19
4027 1.473091e-19 4.984494e-19 1.108806e-19
4028 1.476759e-19 4.995722e-19 1.111580e-19
4029 1.480437e-19 5.006988e-19 1.114365e-19
4030 1.484128e-19 5.018294e-19 1.117160e-19
4031 1.487835e-19 5.029638e-19 1.119967e-19
4032 1.491561e-19 5.041023e-19 1.122784e-19
4033 1.495309e-19 5.052447e-19 1.125611e-19
4034 1.499082e-19 5.063912e-19 1.128450e-19
4035 1.502882e-19 5.075419e-19 1.131299e-19
4036 1.506714e-19 5.086966e-19 1.134160e-19
4037 1.510578e-19 5.098554e-19 1.137031e-19
4038 1.514480e-19 5.110184e-19 1.139914e-19
4039 1.518421e-19 5.121855e-19 1.142807e-19
4040 1.522405e-19 5.133568e-19 1.145711e-19
4041 1.526434e-19 5.145321e-19 1.148626e-19
4042 1.530508e-19 5.157116e-19 1.151552e-19
4043 1.534624e-19 5.168951e-19 1.154488e-19
4044 1.538779e-19 5.180828e-19 1.157435e-19
4045 1.542970e-19 5.192746e-19 1.160392e-19
4046 1.547193e-19 5.204705e-19 1.163360e-19
4047 1.551446e-19 5.216705e-19 1.166339e-19
4048 1.555725e-19 5.228746e-19 1.169327e-19
4049 1.560026e-19 5.240828e-19 1.172327e-19
4050 1.564347e-19 5.252951e-19 1.175336e-19
4051 1.568684e-19 5.265114e-19 1.178356e-19
4052 1.573034e-19 5.277319e-19 1.181385e-19
4053 1.577394e-19 5.289564e-19 1.184425e-19
4054 1.581761e-19 5.301850e-19 1.187476e-19
4055 1.586131e-19 5.314177e-19 1.190536e-19
4056 1.590502e-19 5.326545e-19 1.193606e-19
4057 1.594869e-19 5.338954e-19 1.196686e-19
4058 1.599230e-19 5.351403e-19 1.199776e-19
4059 1.603582e-19 5.363893e-19 1.202875e-19
4060 1.607920e-19 5.376423e-19 1.205985e-19
4061 1.612244e-19 5.388994e-19 1.209104e-19
4062 1.616552e-19 5.401606e-19 1.212233e-19
4063 1.620848e-19 5.414258e-19 1.215371e-19
4064 1.625132e-19 5.426951e-19 1.218519e-19
4065 1.629407e-19 5.439685e-19 1.221677e-19
4066 1.633675e-19 5.452458e-19 1.224843e-19
4067 1.637937e-19 5.465273e-19 1.228020e-19
4068 1.642195e-19 5.478127e-19 1.231206e-19
4069 1.646451e-19 5.491023e-19 1.234400e-19
4070 1.650706e-19 5.503958e-19 1.237605e-19
4071 1.654963e-19 5.516934e-19 1.240818e-19
4072 1.659224e-19 5.529950e-19 1.244041e-19
4073 1.663489e-19 5.543007e-19 1.247272e-19
4074 1.667762e-19 5.556103e-19 1.250513e-19
4075 1.672043e-19 5.569240e-19 1.253763e-19
4076 1.676335e-19 5.582417e-19 1.257021e-19
4077 1.680639e-19 5.595635e-19 1.260289e-19
4078 1.684957e-19 5.608892e-19 1.263565e-19
4079 1.689292e-19 5.622190e-19 1.266850e-19
4080 1.693644e-19 5.635527e-19 1.270144e-19
4081 1.698015e-19 5.648905e-19 1.273447e-19
4082 1.702406e-19 5.662323e-19 1.276759e-19
4083 1.706816e-19 5.675780e-19 1.280079e-19
4084 1.711246e-19 5.689278e-19 1.283409e-19
4085 1.715695e-19 5.702815e-19 1.286747e-19
4086 1.720164e-19 5.716393e-19 1.290095e-19
4087 1.724653e-19 5.730010e-19 1.293451e-19
4088 1.729162e-19 5.743667e-19 1.296816e-19
4089 1.733691e-19 5.757363e-19 1.300190e-19
4090 1.738239e-19 5.771100e-19 1.303572e-19
4091 1.742808e-19 5.784875e-19 1.306964e-19
4092 1.747397e-19 5.798691e-19 1.310365e-19
4093 1.752007e-19 5.812546e-19 1.313774e-19
4094 1.756636e-19 5.826441e-19 1.317193e-19
4095 1.761287e-19 5.840375e-19 1.320620e-19
4096 1.765957e-19 5.854349e-19 1.324056e-19
4097 1.770648e-19 5.868362e-19 1.327501e-19
4098 1.775360e-19 5.882414e-19 1.330955e-19
4099 1.780093e-19 5.896506e-19 1.334418e-19
4100 1.784847e-19 5.910637e-19 1.337890e-19
4101 1.789621e-19 5.924807e-19 1.341371e-19
4102 1.794415e-19 5.939017e-19 1.344860e-19
4103 1.799228e-19 5.953266e-19 1.348359e-19
4104 1.804059e-19 5.967554e-19 1.351866e-19
4105 1.808908e-19 5.981881e-19 1.355383e-19
4106 1.813774e-19 5.996247e-19 1.358908e-19
4107 1.818657e-19 6.010652e-19 1.362443e-19
4108 1.823554e-19 6.025096e-19 1.365986e-19
4109 1.828466e-19 6.039579e-19 1.369538e-19
4110 1.833392e-19 6.054101e-19 1.373099e-19
4111 1.838331e-19 6.068662e-19 1.376669e-19
4112 1.843283e-19 6.083262e-19 1.380249e-19
4113 1.848246e-19 6.097901e-19 1.383837e-19
4114 1.853220e-19 6.112578e-19 1.387434e-19
4115 1.858204e-19 6.127295e-19 1.391040e-19
4116 1.863197e-19 6.142049e-19 1.394654e-19
4117 1.868199e-19 6.156843e-19 1.398278e-19
4118 1.873210e-19 6.171675e-19 1.401911e-19
4119 1.878227e-19 6.186546e-19 1.405553e-19
4120 1.883250e-19 6.201456e-19 1.409204e-19
4121 1.888281e-19 6.216408e-19 1.412865e-19
4122 1.893319e-19 6.231403e-19 1.416535e-19
4123 1.898368e-19 6.246441e-19 1.420215e-19
4124 1.903428e-19 6.261525e-19 1.423906e-19
4125 1.908501e-19 6.276656e-19 1.427607e-19
4126 1.913589e-19 6.291836e-19 1.431320e-19
4127 1.918693e-19 6.307066e-19 1.435043e-19
4128 1.923815e-19 6.322347e-19 1.438779e-19
4129 1.928956e-19 6.337681e-19 1.442526e-19
4130 1.934118e-19 6.353070e-19 1.446285e-19
4131 1.939303e-19 6.368514e-19 1.450056e-19
4132 1.944511e-19 6.384016e-19 1.453841e-19
4133 1.949746e-19 6.399577e-19 1.457638e-19
4134 1.955008e-19 6.415198e-19 1.461449e-19
4135 1.960299e-19 6.430881e-19 1.465273e-19
4136 1.965620e-19 6.446628e-19 1.469112e-19
4137 1.970973e-19 6.462439e-19 1.472964e-19
4138 1.976360e-19 6.478316e-19 1.476831e-19
4139 1.981782e-19 6.494261e-19 1.480713e-19
4140 1.987241e-19 6.510276e-19 1.484610e-19
4141 1.992736e-19 6.526361e-19 1.488522e-19
4142 1.998267e-19 6.542518e-19 1.492450e-19
4143 2.003829e-19 6.558749e-19 1.496394e-19
4144 2.009423e-19 6.575055e-19 1.500354e-19
4145 2.015045e-19 6.591438e-19 1.504331e-19
4146 2.020694e-19 6.607899e-19 1.508324e-19
4147 2.026368e-19 6.624439e-19 1.512335e-19
4148 2.032064e-19 6.641061e-19 1.516363e-19
4149 2.037781e-19 6.657765e-19 1.520409e-19
4150 2.043516e-19 6.674553e-19 1.524473e-19
4151 2.049268e-19 6.691426e-19 1.528556e-19
4152 2.055035e-19 6.708386e-19 1.532657e-19
4153 2.060815e-19 6.725435e-19 1.536777e-19
4154 2.066605e-19 6.742574e-19 1.540916e-19
4155 2.072403e-19 6.759804e-19 1.545075e-19
4156 2.078209e-19 6.777127e-19 1.549253e-19
4157 2.084019e-19 6.794544e-19 1.553452e-19
4158 2.089831e-19 6.812057e-19 1.557671e-19
4159 2.095644e-19 6.829668e-19 1.561910e-19
4160 2.101456e-19 6.847377e-19 1.566171e-19
4161 2.107266e-19 6.865186e-19 1.570453e-19
4162 2.113074e-19 6.883095e-19 1.574756e-19
4163 2.118881e-19 6.901102e-19 1.579080e-19
4164 2.124688e-19 6.919203e-19 1.583424e-19
4165 2.130497e-19 6.937397e-19 1.587788e-19
4166 2.136307e-19 6.955681e-19 1.592171e-19
4167 2.142121e-19 6.974052e-19 1.596572e-19
4168 2.147937e-19 6.992509e-19 1.600992e-19
4169 2.153759e-19 7.011048e-19 1.605429e-19
4170 2.159585e-19 7.029668e-19 1.609883e-19
4171 2.165418e-19 7.048365e-19 1.614354e-19
4172 2.171257e-19 7.067137e-19 1.618841e-19
4173 2.177104e-19 7.085983e-19 1.623343e-19
4174 2.182960e-19 7.104899e-19 1.627860e-19
4175 2.188826e-19 7.123882e-19 1.632392e-19
4176 2.194702e-19 7.142932e-19 1.636938e-19
4177 2.200589e-19 7.162044e-19 1.641498e-19
4178 2.206488e-19 7.181217e-19 1.646070e-19
4179 2.212400e-19 7.200448e-19 1.650655e-19
4180 2.218325e-19 7.219735e-19 1.655252e-19
4181 2.224266e-19 7.239075e-19 1.659860e-19
4182 2.230221e-19 7.258466e-19 1.664479e-19
4183 2.236194e-19 7.277905e-19 1.669109e-19
4184 2.242184e-19 7.297390e-19 1.673748e-19
4185 2.248193e-19 7.316919e-19 1.678397e-19
4186 2.254221e-19 7.336488e-19 1.683055e-19
4187 2.260270e-19 7.356096e-19 1.687721e-19
4188 2.266341e-19 7.375740e-19 1.692395e-19
4189 2.272434e-19 7.395418e-19 1.697076e-19
4190 2.278551e-19 7.415127e-19 1.701764e-19
4191 2.284692e-19 7.434865e-19 1.706459e-19
4192 2.290860e-19 7.454629e-19 1.711159e-19
4193 2.297054e-19 7.474417e-19 1.715864e-19
4194 2.303275e-19 7.494226e-19 1.720575e-19
4195 2.309526e-19 7.514054e-19 1.725289e-19
4196 2.315806e-19 7.533899e-19 1.730007e-19
4197 2.322116e-19 7.553758e-19 1.734729e-19
4198 2.328459e-19 7.573628e-19 1.739453e-19
4199 2.334834e-19 7.593507e-19 1.744179e-19
4200 2.341243e-19 7.613393e-19 1.748907e-19
4201 2.347686e-19 7.633284e-19 1.753636e-19
4202 2.354164e-19 7.653176e-19 1.758366e-19
4203 2.360676e-19 7.673067e-19 1.763096e-19
4204 2.367221e-19 7.692956e-19 1.767825e-19
4205 2.373798e-19 7.712844e-19 1.772555e-19
4206 2.380407e-19 7.732734e-19 1.777286e-19
4207 2.387048e-19 7.752632e-19 1.782019e-19
4208 2.393720e-19 7.772539e-19 1.786755e-19
4209 2.400422e-19 7.792459e-19 1.791494e-19
4210 2.407154e-19 7.812398e-19 1.796239e-19
4211 2.413916e-19 7.832356e-19 1.800989e-19
4212 2.420706e-19 7.852340e-19 1.805745e-19
4213 2.427524e-19 7.872352e-19 1.810509e-19
4214 2.434369e-19 7.892395e-19 1.815282e-19
4215 2.441242e-19 7.912474e-19 1.820063e-19
4216 2.448141e-19 7.932591e-19 1.824855e-19
4217 2.455065e-19 7.952752e-19 1.829658e-19
4218 2.462015e-19 7.972958e-19 1.834472e-19
4219 2.468990e-19 7.993215e-19 1.839300e-19
4220 2.475989e-19 8.013525e-19 1.844141e-19
4221 2.483011e-19 8.033892e-19 1.848997e-19
4222 2.490057e-19 8.054320e-19 1.853868e-19
4223 2.497126e-19 8.074812e-19 1.858756e-19
4224 2.504220e-19 8.095372e-19 1.863661e-19
4225 2.511337e-19 8.116004e-19 1.868584e-19
4226 2.518479e-19 8.136711e-19 1.873527e-19
4227 2.525645e-19 8.157497e-19 1.878489e-19
4228 2.532836e-19 8.178365e-19 1.883473e-19
4229 2.540052e-19 8.199319e-19 1.888478e-19
4230 2.547294e-19 8.220363e-19 1.893506e-19
4231 2.554561e-19 8.241501e-19 1.898558e-19
4232 2.561854e-19 8.262735e-19 1.903634e-19
4233 2.569173e-19 8.284070e-19 1.908736e-19
4234 2.576518e-19 8.305509e-19 1.913864e-19
4235 2.583889e-19 8.327056e-19 1.919019e-19
4236 2.591287e-19 8.348715e-19 1.924203e-19
4237 2.598713e-19 8.370488e-19 1.929416e-19
4238 2.606165e-19 8.392381e-19 1.934658e-19
4239 2.613645e-19 8.414395e-19 1.939931e-19
4240 2.621153e-19 8.436536e-19 1.945237e-19
4241 2.628688e-19 8.458806e-19 1.950574e-19
4242 2.636252e-19 8.481209e-19 1.955946e-19
4243 2.643843e-19 8.503749e-19 1.961352e-19
4244 2.651462e-19 8.526429e-19 1.966793e-19
4245 2.659107e-19 8.549253e-19 1.972270e-19
4246 2.666780e-19 8.572225e-19 1.977785e-19
4247 2.674479e-19 8.595349e-19 1.983338e-19
4248 2.682203e-19 8.618622e-19 1.988928e-19
4249 2.689954e-19 8.642044e-19 1.994556e-19
4250 2.697729e-19 8.665612e-19 2.000221e-19
4251 2.705530e-19 8.689321e-19 2.005922e-19
4252 2.713355e-19 8.713171e-19 2.011659e-19
4253 2.721204e-19 8.737158e-19 2.017431e-19
4254 2.729077e-19 8.761279e-19 2.023238e-19
4255 2.736973e-19 8.785532e-19 2.029078e-19
4256 2.744893e-19 8.809914e-19 2.034952e-19
4257 2.752835e-19 8.834422e-19 2.040859e-19
4258 2.760800e-19 8.859053e-19 2.046798e-19
4259 2.768786e-19 8.883805e-19 2.052768e-19
4260 2.776795e-19 8.908675e-19 2.058770e-19
4261 2.784824e-19 8.933660e-19 2.064802e-19
4262 2.792874e-19 8.958757e-19 2.070864e-19
4263 2.800946e-19 8.983965e-19 2.076955e-19
4264 2.809041e-19 9.009279e-19 2.083075e-19
4265 2.817160e-19 9.034697e-19 2.089223e-19
4266 2.825306e-19 9.060217e-19 2.095398e-19
4267 2.833479e-19 9.085836e-19 2.101601e-19
4268 2.841682e-19 9.111551e-19 2.107829e-19
4269 2.849915e-19 9.137359e-19 2.114084e-19
4270 2.858181e-19 9.163257e-19 2.120364e-19
4271 2.866481e-19 9.189243e-19 2.126668e-19
4272 2.874817e-19 9.215314e-19 2.132997e-19
4273 2.883190e-19 9.241468e-19 2.139349e-19
4274 2.891602e-19 9.267701e-19 2.145724e-19
4275 2.900054e-19 9.294011e-19 2.152121e-19
4276 2.908548e-19 9.320395e-19 2.158540e-19
4277 2.917086e-19 9.346850e-19 2.164980e-19
4278 2.925669e-19 9.373374e-19 2.171441e-19
4279 2.934299e-19 9.399964e-19 2.177921e-19
4280 2.942977e-19 9.426617e-19 2.184421e-19
4281 2.951705e-19 9.453330e-19 2.190940e-19
4282 2.960485e-19 9.480101e-19 2.197477e-19
4283 2.969317e-19 9.506927e-19 2.204032e-19
4284 2.978202e-19 9.533805e-19 2.210604e-19
4285 2.987136e-19 9.560732e-19 2.217192e-19
4286 2.996119e-19 9.587706e-19 2.223796e-19
4287 3.005148e-19 9.614724e-19 2.230416e-19
4288 3.014221e-19 9.641783e-19 2.237050e-19
4289 3.023336e-19 9.668881e-19 2.243699e-19
4290 3.032492e-19 9.696014e-19 2.250361e-19
4291 3.041686e-19 9.723181e-19 2.257036e-19
4292 3.050916e-19 9.750383e-19 2.263724e-19
4293 3.060181e-19 9.777620e-19 2.270426e-19
4294 3.069478e-19 9.804893e-19 2.277143e-19
4295 3.078806e-19 9.832205e-19 2.283873e-19
4296 3.088162e-19 9.859556e-19 2.290618e-19
4297 3.097545e-19 9.886947e-19 2.297377e-19
4298 3.106952e-19 9.914380e-19 2.304152e-19
4299 3.116382e-19 9.941856e-19 2.310942e-19
4300 3.125833e-19 9.969375e-19 2.317747e-19
4301 3.135303e-19 9.996940e-19 2.324569e-19
4302 3.144789e-19 1.002455e-18 2.331406e-19
4303 3.154290e-19 1.005221e-18 2.338261e-19
4304 3.163805e-19 1.007992e-18 2.345132e-19
4305 3.173334e-19 1.010767e-18 2.352020e-19
4306 3.182881e-19 1.013548e-18 2.358925e-19
4307 3.192446e-19 1.016334e-18 2.365849e-19
4308 3.202033e-19 1.019126e-18 2.372790e-19
4309 3.211642e-19 1.021923e-18 2.379749e-19
4310 3.221277e-19 1.024725e-18 2.386727e-19
4311 3.230940e-19 1.027533e-18 2.393724e-19
4312 3.240632e-19 1.030347e-18 2.400740e-19
4313 3.250356e-19 1.033167e-18 2.407775e-19
4314 3.260113e-19 1.035993e-18 2.414830e-19
4315 3.269906e-19 1.038825e-18 2.421904e-19
4316 3.279738e-19 1.041664e-18 2.429000e-19
4317 3.289609e-19 1.044509e-18 2.436115e-19
4318 3.299522e-19 1.047360e-18 2.443252e-19
4319 3.309480e-19 1.050219e-18 2.450409e-19
4320 3.319484e-19 1.053083e-18 2.457588e-19
4321 3.329537e-19 1.055955e-18 2.464789e-19
4322 3.339640e-19 1.058834e-18 2.472012e-19
4323 3.349796e-19 1.061720e-18 2.479257e-19
4324 3.360007e-19 1.064613e-18 2.486524e-19
4325 3.370274e-19 1.067514e-18 2.493815e-19
4326 3.380596e-19 1.070422e-18 2.501128e-19
4327 3.390972e-19 1.073338e-18 2.508465e-19
4328 3.401401e-19 1.076261e-18 2.515826e-19
4329 3.411880e-19 1.079193e-18 2.523211e-19
4330 3.422409e-19 1.082132e-18 2.530620e-19
4331 3.432986e-19 1.085080e-18 2.538053e-19
4332 3.443610e-19 1.088035e-18 2.545512e-19
4333 3.454279e-19 1.090999e-18 2.552996e-19
4334 3.464992e-19 1.093972e-18 2.560505e-19
4335 3.475747e-19 1.096953e-18 2.568039e-19
4336 3.486543e-19 1.099942e-18 2.575600e-19
4337 3.497379e-19 1.102941e-18 2.583187e-19
4338 3.508253e-19 1.105949e-18 2.590800e-19
4339 3.519164e-19 1.108967e-18 2.598440e-19
4340 3.530110e-19 1.111994e-18 2.606107e-19
4341 3.541090e-19 1.115030e-18 2.613800e-19
4342 3.552102e-19 1.118077e-18 2.621521e-19
4343 3.563146e-19 1.121134e-18 2.629270e-19
4344 3.574219e-19 1.124202e-18 2.637046e-19
4345 3.585320e-19 1.127280e-18 2.644849e-19
4346 3.596449e-19 1.130369e-18 2.652681e-19
4347 3.607604e-19 1.133469e-18 2.660541e-19
4348 3.618787e-19 1.136580e-18 2.668430e-19
4349 3.629998e-19 1.139702e-18 2.676347e-19
4350 3.641236e-19 1.142836e-18 2.684294e-19
4351 3.652503e-19 1.145983e-18 2.692269e-19
4352 3.663798e-19 1.149141e-18 2.700274e-19
4353 3.675121e-19 1.152311e-18 2.708308e-19
4354 3.686474e-19 1.155494e-18 2.716372e-19
4355 3.697855e-19 1.158689e-18 2.724466e-19
4356 3.709266e-19 1.161898e-18 2.732590e-19
4357 3.720706e-19 1.165119e-18 2.740745e-19
4358 3.732176e-19 1.168354e-18 2.748930e-19
4359 3.743675e-19 1.171602e-18 2.757146e-19
4360 3.755206e-19 1.174864e-18 2.765393e-19
4361 3.766766e-19 1.178140e-18 2.773671e-19
4362 3.778357e-19 1.181430e-18 2.781981e-19
4363 3.789980e-19 1.184734e-18 2.790322e-19
4364 3.801633e-19 1.188053e-18 2.798695e-19
4365 3.813318e-19 1.191387e-18 2.807101e-19
4366 3.825034e-19 1.194735e-18 2.815539e-19
4367 3.836783e-19 1.198098e-18 2.824009e-19
4368 3.848567e-19 1.201477e-18 2.832512e-19
4369 3.860391e-19 1.204872e-18 2.841048e-19
4370 3.872256e-19 1.208282e-18 2.849617e-19
4371 3.884168e-19 1.211708e-18 2.858219e-19
4372 3.896129e-19 1.215150e-18 2.866855e-19
4373 3.908143e-19 1.218608e-18 2.875525e-19
4374 3.920214e-19 1.222084e-18 2.884228e-19
4375 3.932345e-19 1.225575e-18 2.892966e-19
4376 3.944539e-19 1.229084e-18 2.901739e-19
4377 3.956801e-19 1.232610e-18 2.910546e-19
4378 3.969133e-19 1.236154e-18 2.919388e-19
4379 3.981539e-19 1.239714e-18 2.928264e-19
4380 3.994024e-19 1.243293e-18 2.937177e-19
4381 4.006589e-19 1.246889e-18 2.946125e-19
4382 4.019240e-19 1.250504e-18 2.955109e-19
4383 4.031978e-19 1.254136e-18 2.964129e-19
4384 4.044809e-19 1.257785e-18 2.973186e-19
4385 4.057735e-19 1.261453e-18 2.982280e-19
4386 4.070760e-19 1.265139e-18 2.991411e-19
4387 4.083887e-19 1.268842e-18 3.000580e-19
4388 4.097119e-19 1.272564e-18 3.009787e-19
4389 4.110453e-19 1.276304e-18 3.019032e-19
4390 4.123879e-19 1.280062e-18 3.028317e-19
4391 4.137392e-19 1.283838e-18 3.037640e-19
4392 4.150983e-19 1.287632e-18 3.047002e-19
4393 4.164645e-19 1.291445e-18 3.056404e-19
4394 4.178371e-19 1.295276e-18 3.065846e-19
4395 4.192153e-19 1.299125e-18 3.075329e-19
4396 4.205985e-19 1.302993e-18 3.084852e-19
4397 4.219857e-19 1.306879e-18 3.094416e-19
4398 4.233764e-19 1.310783e-18 3.104022e-19
4399 4.247698e-19 1.314706e-18 3.113669e-19
4400 4.261651e-19 1.318648e-18 3.123358e-19
4401 4.275616e-19 1.322608e-18 3.133090e-19
4402 4.289585e-19 1.326587e-18 3.142864e-19
4403 4.303552e-19 1.330585e-18 3.152681e-19
4404 4.317508e-19 1.334601e-18 3.162542e-19
4405 4.331447e-19 1.338636e-18 3.172446e-19
4406 4.345360e-19 1.342690e-18 3.182395e-19
4407 4.359241e-19 1.346763e-18 3.192388e-19
4408 4.373082e-19 1.350855e-18 3.202425e-19
4409 4.386875e-19 1.354965e-18 3.212508e-19
4410 4.400622e-19 1.359095e-18 3.222636e-19
4411 4.414328e-19 1.363244e-18 3.232809e-19
4412 4.427999e-19 1.367412e-18 3.243029e-19
4413 4.441644e-19 1.371599e-18 3.253295e-19
4414 4.455267e-19 1.375805e-18 3.263607e-19
4415 4.468878e-19 1.380030e-18 3.273967e-19
4416 4.482481e-19 1.384275e-18 3.284374e-19
4417 4.496085e-19 1.388539e-18 3.294829e-19
4418 4.509695e-19 1.392822e-18 3.305332e-19
4419 4.523319e-19 1.397125e-18 3.315883e-19
4420 4.536964e-19 1.401447e-18 3.326483e-19
4421 4.550635e-19 1.405788e-18 3.337132e-19
4422 4.564341e-19 1.410149e-18 3.347831e-19
4423 4.578087e-19 1.414530e-18 3.358579e-19
4424 4.591881e-19 1.418930e-18 3.369377e-19
4425 4.605729e-19 1.423350e-18 3.380225e-19
4426 4.619639e-19 1.427789e-18 3.391120e-19
4427 4.633617e-19 1.432247e-18 3.402063e-19
4428 4.647669e-19 1.436723e-18 3.413052e-19
4429 4.661803e-19 1.441217e-18 3.424085e-19
4430 4.676026e-19 1.445729e-18 3.435162e-19
4431 4.690341e-19 1.450259e-18 3.446281e-19
4432 4.704749e-19 1.454806e-18 3.457441e-19
4433 4.719245e-19 1.459369e-18 3.468641e-19
4434 4.733827e-19 1.463950e-18 3.479880e-19
4435 4.748493e-19 1.468546e-18 3.491156e-19
4436 4.763240e-19 1.473159e-18 3.502468e-19
4437 4.778065e-19 1.477787e-18 3.513816e-19
4438 4.792966e-19 1.482430e-18 3.525197e-19
4439 4.807939e-19 1.487089e-18 3.536611e-19
4440 4.822983e-19 1.491762e-18 3.548056e-19
4441 4.838094e-19 1.496450e-18 3.559532e-19
4442 4.853270e-19 1.501151e-18 3.571037e-19
4443 4.868508e-19 1.505866e-18 3.582569e-19
4444 4.883805e-19 1.510595e-18 3.594128e-19
4445 4.899160e-19 1.515337e-18 3.605713e-19
4446 4.914568e-19 1.520091e-18 3.617322e-19
4447 4.930028e-19 1.524858e-18 3.628954e-19
4448 4.945536e-19 1.529637e-18 3.640608e-19
4449 4.961091e-19 1.534428e-18 3.652283e-19
4450 4.976689e-19 1.539231e-18 3.663977e-19
4451 4.992327e-19 1.544044e-18 3.675689e-19
4452 5.008004e-19 1.548869e-18 3.687419e-19
4453 5.023721e-19 1.553704e-18 3.699164e-19
4454 5.039483e-19 1.558549e-18 3.710924e-19
4455 5.055295e-19 1.563404e-18 3.722698e-19
4456 5.071162e-19 1.568269e-18 3.734483e-19
4457 5.087088e-19 1.573143e-18 3.746280e-19
4458 5.103079e-19 1.578026e-18 3.758087e-19
4459 5.119140e-19 1.582918e-18 3.769903e-19
4460 5.135276e-19 1.587818e-18 3.781725e-19
4461 5.151492e-19 1.592726e-18 3.793555e-19
4462 5.167792e-19 1.597642e-18 3.805389e-19
4463 5.184183e-19 1.602565e-18 3.817227e-19
4464 5.200668e-19 1.607495e-18 3.829068e-19
4465 5.217252e-19 1.612432e-18 3.840911e-19
4466 5.233941e-19 1.617375e-18 3.852753e-19
4467 5.250740e-19 1.622324e-18 3.864595e-19
4468 5.267654e-19 1.627280e-18 3.876435e-19
4469 5.284687e-19 1.632240e-18 3.888271e-19
4470 5.301845e-19 1.637207e-18 3.900104e-19
4471 5.319133e-19 1.642179e-18 3.911936e-19
4472 5.336555e-19 1.647160e-18 3.923770e-19
4473 5.354116e-19 1.652148e-18 3.935608e-19
4474 5.371820e-19 1.657147e-18 3.947452e-19
4475 5.389655e-19 1.662156e-18 3.959306e-19
4476 5.407608e-19 1.667176e-18 3.971173e-19
4477 5.425667e-19 1.672210e-18 3.983053e-19
4478 5.443818e-19 1.677257e-18 3.994952e-19
4479 5.462048e-19 1.682318e-18 4.006870e-19
4480 5.480344e-19 1.687396e-18 4.018811e-19
4481 5.498694e-19 1.692490e-18 4.030777e-19
4482 5.517083e-19 1.697603e-18 4.042770e-19
4483 5.535499e-19 1.702734e-18 4.054795e-19
4484 5.553929e-19 1.707885e-18 4.066852e-19
4485 5.572359e-19 1.713057e-18 4.078945e-19
4486 5.590776e-19 1.718251e-18 4.091077e-19
4487 5.609168e-19 1.723468e-18 4.103249e-19
4488 5.627522e-19 1.728709e-18 4.115465e-19
4489 5.645823e-19 1.733976e-18 4.127728e-19
4490 5.664059e-19 1.739268e-18 4.140039e-19
