Ls TT EB_gmv TEB_gmv
3919 2.018339e-20 7.123048e-20 1.564507e-20
3920 2.019567e-20 7.129792e-20 1.565721e-20
3921 2.020787e-20 7.136580e-20 1.566931e-20
3922 2.021997e-20 7.143411e-20 1.568140e-20
3923 2.023200e-20 7.150284e-20 1.569346e-20
3924 2.024396e-20 7.157199e-20 1.570550e-20
3925 2.025586e-20 7.164155e-20 1.571751e-20
3926 2.026771e-20 7.171152e-20 1.572950e-20
3927 2.027952e-20 7.178190e-20 1.574146e-20
3928 2.029130e-20 7.185266e-20 1.575341e-20
3929 2.030306e-20 7.192381e-20 1.576533e-20
3930 2.031480e-20 7.199535e-20 1.577722e-20
3931 2.032655e-20 7.206726e-20 1.578909e-20
3932 2.033831e-20 7.213954e-20 1.580094e-20
3933 2.035009e-20 7.221218e-20 1.581277e-20
3934 2.036190e-20 7.228518e-20 1.582457e-20
3935 2.037375e-20 7.235854e-20 1.583634e-20
3936 2.038565e-20 7.243223e-20 1.584810e-20
3937 2.039762e-20 7.250627e-20 1.585983e-20
3938 2.040965e-20 7.258064e-20 1.587154e-20
3939 2.042177e-20 7.265533e-20 1.588322e-20
3940 2.043397e-20 7.273035e-20 1.589489e-20
3941 2.044628e-20 7.280568e-20 1.590652e-20
3942 2.045870e-20 7.288131e-20 1.591814e-20
3943 2.047125e-20 7.295725e-20 1.592973e-20
3944 2.048392e-20 7.303348e-20 1.594130e-20
3945 2.049673e-20 7.311001e-20 1.595285e-20
3946 2.050966e-20 7.318681e-20 1.596437e-20
3947 2.052268e-20 7.326390e-20 1.597587e-20
3948 2.053579e-20 7.334125e-20 1.598735e-20
3949 2.054895e-20 7.341887e-20 1.599880e-20
3950 2.056216e-20 7.349675e-20 1.601024e-20
3951 2.057538e-20 7.357488e-20 1.602165e-20
3952 2.058861e-20 7.365325e-20 1.603303e-20
3953 2.060182e-20 7.373187e-20 1.604440e-20
3954 2.061499e-20 7.381072e-20 1.605574e-20
3955 2.062810e-20 7.388980e-20 1.606706e-20
3956 2.064114e-20 7.396910e-20 1.607835e-20
3957 2.065408e-20 7.404863e-20 1.608964e-20
3958 2.066691e-20 7.412838e-20 1.610090e-20
3959 2.067959e-20 7.420835e-20 1.611215e-20
3960 2.069213e-20 7.428853e-20 1.612338e-20
3961 2.070449e-20 7.436893e-20 1.613460e-20
3962 2.071666e-20 7.444953e-20 1.614581e-20
3963 2.072861e-20 7.453035e-20 1.615701e-20
3964 2.074034e-20 7.461136e-20 1.616821e-20
3965 2.075185e-20 7.469258e-20 1.617939e-20
3966 2.076318e-20 7.477399e-20 1.619058e-20
3967 2.077434e-20 7.485560e-20 1.620176e-20
3968 2.078535e-20 7.493741e-20 1.621294e-20
3969 2.079624e-20 7.501940e-20 1.622411e-20
3970 2.080703e-20 7.510158e-20 1.623529e-20
3971 2.081774e-20 7.518394e-20 1.624648e-20
3972 2.082839e-20 7.526648e-20 1.625767e-20
3973 2.083900e-20 7.534921e-20 1.626886e-20
3974 2.084959e-20 7.543210e-20 1.628006e-20
3975 2.086019e-20 7.551517e-20 1.629127e-20
3976 2.087082e-20 7.559841e-20 1.630250e-20
3977 2.088150e-20 7.568182e-20 1.631373e-20
3978 2.089225e-20 7.576539e-20 1.632498e-20
3979 2.090309e-20 7.584912e-20 1.633624e-20
3980 2.091405e-20 7.593301e-20 1.634753e-20
3981 2.092514e-20 7.601705e-20 1.635883e-20
3982 2.093640e-20 7.610125e-20 1.637015e-20
3983 2.094783e-20 7.618559e-20 1.638149e-20
3984 2.095943e-20 7.627009e-20 1.639286e-20
3985 2.097121e-20 7.635472e-20 1.640425e-20
3986 2.098315e-20 7.643950e-20 1.641567e-20
3987 2.099524e-20 7.652442e-20 1.642711e-20
3988 2.100748e-20 7.660947e-20 1.643859e-20
3989 2.101985e-20 7.669465e-20 1.645010e-20
3990 2.103235e-20 7.677997e-20 1.646164e-20
3991 2.104496e-20 7.686541e-20 1.647321e-20
3992 2.105769e-20 7.695097e-20 1.648482e-20
3993 2.107052e-20 7.703666e-20 1.649647e-20
3994 2.108344e-20 7.712246e-20 1.650816e-20
3995 2.109644e-20 7.720838e-20 1.651988e-20
3996 2.110952e-20 7.729441e-20 1.653165e-20
3997 2.112266e-20 7.738054e-20 1.654346e-20
3998 2.113587e-20 7.746677e-20 1.655532e-20
3999 2.114912e-20 7.755309e-20 1.656721e-20
4000 2.116241e-20 7.763950e-20 1.657915e-20
4001 2.117574e-20 7.772599e-20 1.659114e-20
4002 2.118909e-20 7.781256e-20 1.660317e-20
4003 2.120246e-20 7.789920e-20 1.661524e-20
4004 2.121585e-20 7.798590e-20 1.662737e-20
4005 2.122928e-20 7.807266e-20 1.663953e-20
4006 2.124273e-20 7.815947e-20 1.665175e-20
4007 2.125623e-20 7.824633e-20 1.666402e-20
4008 2.126976e-20 7.833324e-20 1.667633e-20
4009 2.128334e-20 7.842018e-20 1.668869e-20
4010 2.129696e-20 7.850714e-20 1.670111e-20
4011 2.131064e-20 7.859414e-20 1.671357e-20
4012 2.132438e-20 7.868115e-20 1.672609e-20
4013 2.133817e-20 7.876818e-20 1.673865e-20
4014 2.135203e-20 7.885521e-20 1.675127e-20
4015 2.136595e-20 7.894225e-20 1.676395e-20
4016 2.137995e-20 7.902928e-20 1.677668e-20
4017 2.139403e-20 7.911630e-20 1.678946e-20
4018 2.140818e-20 7.920331e-20 1.680230e-20
4019 2.142242e-20 7.929030e-20 1.681519e-20
4020 2.143674e-20 7.937726e-20 1.682814e-20
4021 2.145116e-20 7.946418e-20 1.684115e-20
4022 2.146567e-20 7.955108e-20 1.685421e-20
4023 2.148028e-20 7.963792e-20 1.686734e-20
4024 2.149500e-20 7.972472e-20 1.688052e-20
4025 2.150982e-20 7.981147e-20 1.689376e-20
4026 2.152476e-20 7.989815e-20 1.690707e-20
4027 2.153982e-20 7.998477e-20 1.692043e-20
4028 2.155501e-20 8.007131e-20 1.693386e-20
4029 2.157032e-20 8.015778e-20 1.694734e-20
4030 2.158576e-20 8.024417e-20 1.696089e-20
4031 2.160135e-20 8.033046e-20 1.697451e-20
4032 2.161707e-20 8.041667e-20 1.698819e-20
4033 2.163295e-20 8.050277e-20 1.700193e-20
4034 2.164897e-20 8.058877e-20 1.701574e-20
4035 2.166516e-20 8.067465e-20 1.702961e-20
4036 2.168150e-20 8.076042e-20 1.704356e-20
4037 2.169801e-20 8.084608e-20 1.705757e-20
4038 2.171469e-20 8.093162e-20 1.707164e-20
4039 2.173155e-20 8.101704e-20 1.708578e-20
4040 2.174859e-20 8.110236e-20 1.709999e-20
4041 2.176581e-20 8.118757e-20 1.711427e-20
4042 2.178322e-20 8.127267e-20 1.712862e-20
4043 2.180081e-20 8.135766e-20 1.714303e-20
4044 2.181856e-20 8.144255e-20 1.715752e-20
4045 2.183648e-20 8.152733e-20 1.717207e-20
4046 2.185456e-20 8.161201e-20 1.718668e-20
4047 2.187278e-20 8.169660e-20 1.720137e-20
4048 2.189115e-20 8.178108e-20 1.721613e-20
4049 2.190965e-20 8.186546e-20 1.723096e-20
4050 2.192829e-20 8.194975e-20 1.724585e-20
4051 2.194704e-20 8.203395e-20 1.726081e-20
4052 2.196591e-20 8.211805e-20 1.727585e-20
4053 2.198489e-20 8.220206e-20 1.729095e-20
4054 2.200397e-20 8.228598e-20 1.730613e-20
4055 2.202315e-20 8.236982e-20 1.732137e-20
4056 2.204241e-20 8.245356e-20 1.733669e-20
4057 2.206175e-20 8.253722e-20 1.735207e-20
4058 2.208117e-20 8.262080e-20 1.736753e-20
4059 2.210066e-20 8.270430e-20 1.738305e-20
4060 2.212020e-20 8.278771e-20 1.739865e-20
4061 2.213980e-20 8.287105e-20 1.741432e-20
4062 2.215945e-20 8.295430e-20 1.743006e-20
4063 2.217916e-20 8.303748e-20 1.744587e-20
4064 2.219894e-20 8.312059e-20 1.746175e-20
4065 2.221878e-20 8.320362e-20 1.747771e-20
4066 2.223868e-20 8.328658e-20 1.749374e-20
4067 2.225866e-20 8.336948e-20 1.750984e-20
4068 2.227871e-20 8.345230e-20 1.752601e-20
4069 2.229885e-20 8.353505e-20 1.754226e-20
4070 2.231906e-20 8.361774e-20 1.755857e-20
4071 2.233935e-20 8.370037e-20 1.757496e-20
4072 2.235974e-20 8.378293e-20 1.759143e-20
4073 2.238021e-20 8.386543e-20 1.760797e-20
4074 2.240078e-20 8.394788e-20 1.762458e-20
4075 2.242145e-20 8.403026e-20 1.764126e-20
4076 2.244222e-20 8.411259e-20 1.765802e-20
4077 2.246309e-20 8.419486e-20 1.767485e-20
4078 2.248407e-20 8.427708e-20 1.769176e-20
4079 2.250516e-20 8.435925e-20 1.770874e-20
4080 2.252636e-20 8.444136e-20 1.772579e-20
4081 2.254769e-20 8.452343e-20 1.774291e-20
4082 2.256913e-20 8.460546e-20 1.776010e-20
4083 2.259069e-20 8.468744e-20 1.777735e-20
4084 2.261238e-20 8.476938e-20 1.779467e-20
4085 2.263421e-20 8.485128e-20 1.781206e-20
4086 2.265616e-20 8.493314e-20 1.782951e-20
4087 2.267825e-20 8.501496e-20 1.784703e-20
4088 2.270048e-20 8.509676e-20 1.786460e-20
4089 2.272286e-20 8.517851e-20 1.788224e-20
4090 2.274538e-20 8.526024e-20 1.789993e-20
4091 2.276805e-20 8.534194e-20 1.791769e-20
4092 2.279088e-20 8.542361e-20 1.793550e-20
4093 2.281386e-20 8.550526e-20 1.795336e-20
4094 2.283700e-20 8.558689e-20 1.797128e-20
4095 2.286030e-20 8.566849e-20 1.798925e-20
4096 2.288377e-20 8.575008e-20 1.800728e-20
4097 2.290741e-20 8.583164e-20 1.802535e-20
4098 2.293122e-20 8.591320e-20 1.804348e-20
4099 2.295521e-20 8.599474e-20 1.806165e-20
4100 2.297938e-20 8.607626e-20 1.807987e-20
4101 2.300372e-20 8.615778e-20 1.809814e-20
4102 2.302822e-20 8.623929e-20 1.811645e-20
4103 2.305286e-20 8.632080e-20 1.813481e-20
4104 2.307763e-20 8.640230e-20 1.815320e-20
4105 2.310252e-20 8.648380e-20 1.817164e-20
4106 2.312750e-20 8.656530e-20 1.819012e-20
4107 2.315255e-20 8.664680e-20 1.820864e-20
4108 2.317768e-20 8.672831e-20 1.822720e-20
4109 2.320285e-20 8.680982e-20 1.824579e-20
4110 2.322805e-20 8.689134e-20 1.826441e-20
4111 2.325327e-20 8.697287e-20 1.828308e-20
4112 2.327848e-20 8.705441e-20 1.830177e-20
4113 2.330369e-20 8.713596e-20 1.832050e-20
4114 2.332886e-20 8.721753e-20 1.833925e-20
4115 2.335398e-20 8.729912e-20 1.835804e-20
4116 2.337903e-20 8.738072e-20 1.837685e-20
4117 2.340401e-20 8.746235e-20 1.839569e-20
4118 2.342889e-20 8.754400e-20 1.841456e-20
4119 2.345367e-20 8.762568e-20 1.843345e-20
4120 2.347831e-20 8.770739e-20 1.845237e-20
4121 2.350283e-20 8.778916e-20 1.847131e-20
4122 2.352724e-20 8.787100e-20 1.849028e-20
4123 2.355158e-20 8.795293e-20 1.850928e-20
4124 2.357586e-20 8.803498e-20 1.852831e-20
4125 2.360011e-20 8.811714e-20 1.854737e-20
4126 2.362435e-20 8.819945e-20 1.856647e-20
4127 2.364860e-20 8.828192e-20 1.858560e-20
4128 2.367289e-20 8.836457e-20 1.860476e-20
4129 2.369724e-20 8.844741e-20 1.862397e-20
4130 2.372167e-20 8.853047e-20 1.864321e-20
4131 2.374621e-20 8.861375e-20 1.866249e-20
4132 2.377088e-20 8.869728e-20 1.868181e-20
4133 2.379570e-20 8.878108e-20 1.870118e-20
4134 2.382070e-20 8.886516e-20 1.872058e-20
4135 2.384589e-20 8.894954e-20 1.874004e-20
4136 2.387131e-20 8.903423e-20 1.875954e-20
4137 2.389697e-20 8.911926e-20 1.877909e-20
4138 2.392290e-20 8.920464e-20 1.879868e-20
4139 2.394912e-20 8.929039e-20 1.881833e-20
4140 2.397566e-20 8.937653e-20 1.883803e-20
4141 2.400250e-20 8.946307e-20 1.885778e-20
4142 2.402962e-20 8.955003e-20 1.887759e-20
4143 2.405699e-20 8.963743e-20 1.889745e-20
4144 2.408457e-20 8.972529e-20 1.891737e-20
4145 2.411233e-20 8.981362e-20 1.893735e-20
4146 2.414023e-20 8.990244e-20 1.895739e-20
4147 2.416825e-20 8.999177e-20 1.897749e-20
4148 2.419634e-20 9.008163e-20 1.899765e-20
4149 2.422448e-20 9.017203e-20 1.901787e-20
4150 2.425263e-20 9.026299e-20 1.903816e-20
4151 2.428075e-20 9.035453e-20 1.905852e-20
4152 2.430883e-20 9.044666e-20 1.907894e-20
4153 2.433681e-20 9.053941e-20 1.909944e-20
4154 2.436468e-20 9.063278e-20 1.912000e-20
4155 2.439239e-20 9.072681e-20 1.914064e-20
4156 2.441991e-20 9.082150e-20 1.916134e-20
4157 2.444722e-20 9.091687e-20 1.918213e-20
4158 2.447426e-20 9.101294e-20 1.920299e-20
4159 2.450102e-20 9.110973e-20 1.922392e-20
4160 2.452746e-20 9.120725e-20 1.924494e-20
4161 2.455357e-20 9.130553e-20 1.926603e-20
4162 2.457938e-20 9.140456e-20 1.928720e-20
4163 2.460490e-20 9.150434e-20 1.930845e-20
4164 2.463015e-20 9.160487e-20 1.932977e-20
4165 2.465518e-20 9.170613e-20 1.935115e-20
4166 2.467999e-20 9.180812e-20 1.937261e-20
4167 2.470462e-20 9.191083e-20 1.939412e-20
4168 2.472908e-20 9.201425e-20 1.941569e-20
4169 2.475341e-20 9.211838e-20 1.943732e-20
4170 2.477763e-20 9.222321e-20 1.945899e-20
4171 2.480175e-20 9.232873e-20 1.948072e-20
4172 2.482581e-20 9.243494e-20 1.950249e-20
4173 2.484983e-20 9.254182e-20 1.952430e-20
4174 2.487383e-20 9.264937e-20 1.954615e-20
4175 2.489785e-20 9.275758e-20 1.956803e-20
4176 2.492189e-20 9.286645e-20 1.958994e-20
4177 2.494599e-20 9.297596e-20 1.961188e-20
4178 2.497017e-20 9.308612e-20 1.963384e-20
4179 2.499446e-20 9.319690e-20 1.965582e-20
4180 2.501888e-20 9.330831e-20 1.967782e-20
4181 2.504344e-20 9.342034e-20 1.969983e-20
4182 2.506813e-20 9.353298e-20 1.972186e-20
4183 2.509294e-20 9.364623e-20 1.974388e-20
4184 2.511785e-20 9.376007e-20 1.976591e-20
4185 2.514285e-20 9.387449e-20 1.978795e-20
4186 2.516793e-20 9.398950e-20 1.980997e-20
4187 2.519306e-20 9.410508e-20 1.983199e-20
4188 2.521823e-20 9.422123e-20 1.985400e-20
4189 2.524343e-20 9.433794e-20 1.987599e-20
4190 2.526865e-20 9.445520e-20 1.989797e-20
4191 2.529386e-20 9.457301e-20 1.991992e-20
4192 2.531906e-20 9.469135e-20 1.994185e-20
4193 2.534423e-20 9.481022e-20 1.996375e-20
4194 2.536935e-20 9.492961e-20 1.998563e-20
4195 2.539441e-20 9.504952e-20 2.000746e-20
4196 2.541940e-20 9.516993e-20 2.002926e-20
4197 2.544430e-20 9.529085e-20 2.005101e-20
4198 2.546909e-20 9.541226e-20 2.007272e-20
4199 2.549376e-20 9.553415e-20 2.009438e-20
4200 2.551830e-20 9.565652e-20 2.011599e-20
4201 2.554269e-20 9.577936e-20 2.013754e-20
4202 2.556694e-20 9.590267e-20 2.015904e-20
4203 2.559108e-20 9.602643e-20 2.018047e-20
4204 2.561511e-20 9.615065e-20 2.020183e-20
4205 2.563906e-20 9.627532e-20 2.022313e-20
4206 2.566294e-20 9.640047e-20 2.024438e-20
4207 2.568677e-20 9.652611e-20 2.026556e-20
4208 2.571056e-20 9.665225e-20 2.028670e-20
4209 2.573433e-20 9.677893e-20 2.030780e-20
4210 2.575811e-20 9.690614e-20 2.032885e-20
4211 2.578190e-20 9.703390e-20 2.034986e-20
4212 2.580572e-20 9.716224e-20 2.037084e-20
4213 2.582959e-20 9.729117e-20 2.039180e-20
4214 2.585352e-20 9.742069e-20 2.041273e-20
4215 2.587754e-20 9.755084e-20 2.043364e-20
4216 2.590166e-20 9.768163e-20 2.045453e-20
4217 2.592590e-20 9.781306e-20 2.047542e-20
4218 2.595026e-20 9.794517e-20 2.049630e-20
4219 2.597478e-20 9.807796e-20 2.051717e-20
4220 2.599947e-20 9.821144e-20 2.053805e-20
4221 2.602434e-20 9.834565e-20 2.055894e-20
4222 2.604939e-20 9.848058e-20 2.057984e-20
4223 2.607461e-20 9.861626e-20 2.060075e-20
4224 2.609998e-20 9.875271e-20 2.062169e-20
4225 2.612549e-20 9.888993e-20 2.064265e-20
4226 2.615112e-20 9.902796e-20 2.066363e-20
4227 2.617685e-20 9.916679e-20 2.068466e-20
4228 2.620268e-20 9.930645e-20 2.070572e-20
4229 2.622858e-20 9.944695e-20 2.072682e-20
4230 2.625453e-20 9.958832e-20 2.074797e-20
4231 2.628053e-20 9.973056e-20 2.076917e-20
4232 2.630656e-20 9.987369e-20 2.079042e-20
4233 2.633259e-20 1.000177e-19 2.081174e-20
4234 2.635862e-20 1.001627e-19 2.083312e-20
4235 2.638463e-20 1.003086e-19 2.085457e-20
4236 2.641060e-20 1.004555e-19 2.087609e-20
4237 2.643652e-20 1.006033e-19 2.089769e-20
4238 2.646237e-20 1.007521e-19 2.091937e-20
4239 2.648813e-20 1.009019e-19 2.094114e-20
4240 2.651380e-20 1.010528e-19 2.096300e-20
4241 2.653935e-20 1.012046e-19 2.098495e-20
4242 2.656477e-20 1.013576e-19 2.100700e-20
4243 2.659007e-20 1.015116e-19 2.102916e-20
4244 2.661525e-20 1.016666e-19 2.105143e-20
4245 2.664032e-20 1.018228e-19 2.107380e-20
4246 2.666529e-20 1.019801e-19 2.109630e-20
4247 2.669017e-20 1.021386e-19 2.111892e-20
4248 2.671496e-20 1.022981e-19 2.114166e-20
4249 2.673967e-20 1.024587e-19 2.116451e-20
4250 2.676430e-20 1.026205e-19 2.118749e-20
4251 2.678888e-20 1.027833e-19 2.121058e-20
4252 2.681339e-20 1.029471e-19 2.123378e-20
4253 2.683785e-20 1.031119e-19 2.125710e-20
4254 2.686228e-20 1.032777e-19 2.128052e-20
4255 2.688666e-20 1.034445e-19 2.130405e-20
4256 2.691102e-20 1.036122e-19 2.132768e-20
4257 2.693536e-20 1.037808e-19 2.135141e-20
4258 2.695968e-20 1.039504e-19 2.137525e-20
4259 2.698400e-20 1.041208e-19 2.139918e-20
4260 2.700832e-20 1.042920e-19 2.142320e-20
4261 2.703265e-20 1.044641e-19 2.144732e-20
4262 2.705699e-20 1.046370e-19 2.147153e-20
4263 2.708136e-20 1.048107e-19 2.149583e-20
4264 2.710576e-20 1.049851e-19 2.152021e-20
4265 2.713020e-20 1.051603e-19 2.154468e-20
4266 2.715469e-20 1.053361e-19 2.156923e-20
4267 2.717923e-20 1.055127e-19 2.159385e-20
4268 2.720384e-20 1.056900e-19 2.161856e-20
4269 2.722853e-20 1.058678e-19 2.164334e-20
4270 2.725329e-20 1.060464e-19 2.166819e-20
4271 2.727815e-20 1.062255e-19 2.169311e-20
4272 2.730310e-20 1.064052e-19 2.171811e-20
4273 2.732816e-20 1.065854e-19 2.174316e-20
4274 2.735334e-20 1.067662e-19 2.176828e-20
4275 2.737864e-20 1.069475e-19 2.179347e-20
4276 2.740406e-20 1.071293e-19 2.181871e-20
4277 2.742963e-20 1.073115e-19 2.184401e-20
4278 2.745535e-20 1.074942e-19 2.186936e-20
4279 2.748122e-20 1.076773e-19 2.189477e-20
4280 2.750726e-20 1.078608e-19 2.192022e-20
4281 2.753347e-20 1.080447e-19 2.194573e-20
4282 2.755986e-20 1.082289e-19 2.197128e-20
4283 2.758643e-20 1.084135e-19 2.199687e-20
4284 2.761320e-20 1.085984e-19 2.202251e-20
4285 2.764014e-20 1.087835e-19 2.204818e-20
4286 2.766726e-20 1.089689e-19 2.207389e-20
4287 2.769454e-20 1.091546e-19 2.209964e-20
4288 2.772198e-20 1.093404e-19 2.212542e-20
4289 2.774958e-20 1.095265e-19 2.215123e-20
4290 2.777732e-20 1.097127e-19 2.217706e-20
4291 2.780520e-20 1.098991e-19 2.220293e-20
4292 2.783322e-20 1.100856e-19 2.222882e-20
4293 2.786137e-20 1.102723e-19 2.225474e-20
4294 2.788963e-20 1.104591e-19 2.228069e-20
4295 2.791801e-20 1.106460e-19 2.230667e-20
4296 2.794650e-20 1.108331e-19 2.233269e-20
4297 2.797509e-20 1.110203e-19 2.235874e-20
4298 2.800377e-20 1.112076e-19 2.238484e-20
4299 2.803255e-20 1.113950e-19 2.241097e-20
4300 2.806140e-20 1.115825e-19 2.243714e-20
4301 2.809033e-20 1.117701e-19 2.246335e-20
4302 2.811933e-20 1.119578e-19 2.248961e-20
4303 2.814839e-20 1.121456e-19 2.251591e-20
4304 2.817750e-20 1.123335e-19 2.254226e-20
4305 2.820669e-20 1.125215e-19 2.256866e-20
4306 2.823595e-20 1.127096e-19 2.259510e-20
4307 2.826531e-20 1.128978e-19 2.262160e-20
4308 2.829478e-20 1.130860e-19 2.264816e-20
4309 2.832436e-20 1.132743e-19 2.267477e-20
4310 2.835407e-20 1.134626e-19 2.270143e-20
4311 2.838392e-20 1.136510e-19 2.272816e-20
4312 2.841393e-20 1.138395e-19 2.275494e-20
4313 2.844411e-20 1.140280e-19 2.278179e-20
4314 2.847447e-20 1.142166e-19 2.280870e-20
4315 2.850503e-20 1.144052e-19 2.283567e-20
4316 2.853579e-20 1.145938e-19 2.286272e-20
4317 2.856677e-20 1.147825e-19 2.288982e-20
4318 2.859798e-20 1.149712e-19 2.291700e-20
4319 2.862943e-20 1.151599e-19 2.294425e-20
4320 2.866115e-20 1.153486e-19 2.297158e-20
4321 2.869313e-20 1.155374e-19 2.299898e-20
4322 2.872539e-20 1.157261e-19 2.302645e-20
4323 2.875795e-20 1.159149e-19 2.305401e-20
4324 2.879082e-20 1.161037e-19 2.308164e-20
4325 2.882400e-20 1.162924e-19 2.310935e-20
4326 2.885748e-20 1.164812e-19 2.313715e-20
4327 2.889125e-20 1.166699e-19 2.316503e-20
4328 2.892529e-20 1.168586e-19 2.319299e-20
4329 2.895958e-20 1.170474e-19 2.322105e-20
4330 2.899410e-20 1.172360e-19 2.324919e-20
4331 2.902885e-20 1.174247e-19 2.327743e-20
4332 2.906380e-20 1.176133e-19 2.330576e-20
4333 2.909893e-20 1.178018e-19 2.333418e-20
4334 2.913424e-20 1.179904e-19 2.336269e-20
4335 2.916970e-20 1.181788e-19 2.339131e-20
4336 2.920530e-20 1.183673e-19 2.342002e-20
4337 2.924101e-20 1.185557e-19 2.344884e-20
4338 2.927684e-20 1.187440e-19 2.347775e-20
4339 2.931275e-20 1.189323e-19 2.350677e-20
4340 2.934873e-20 1.191206e-19 2.353590e-20
4341 2.938477e-20 1.193089e-19 2.356513e-20
4342 2.942085e-20 1.194972e-19 2.359447e-20
4343 2.945696e-20 1.196854e-19 2.362392e-20
4344 2.949306e-20 1.198736e-19 2.365348e-20
4345 2.952916e-20 1.200618e-19 2.368316e-20
4346 2.956524e-20 1.202500e-19 2.371295e-20
4347 2.960131e-20 1.204383e-19 2.374285e-20
4348 2.963738e-20 1.206265e-19 2.377288e-20
4349 2.967347e-20 1.208147e-19 2.380302e-20
4350 2.970959e-20 1.210029e-19 2.383328e-20
4351 2.974575e-20 1.211912e-19 2.386367e-20
4352 2.978197e-20 1.213794e-19 2.389418e-20
4353 2.981826e-20 1.215677e-19 2.392482e-20
4354 2.985464e-20 1.217561e-19 2.395558e-20
4355 2.989111e-20 1.219444e-19 2.398647e-20
4356 2.992769e-20 1.221328e-19 2.401750e-20
4357 2.996440e-20 1.223213e-19 2.404865e-20
4358 3.000125e-20 1.225097e-19 2.407994e-20
4359 3.003825e-20 1.226983e-19 2.411136e-20
4360 3.007541e-20 1.228868e-19 2.414292e-20
4361 3.011276e-20 1.230755e-19 2.417462e-20
4362 3.015029e-20 1.232642e-19 2.420646e-20
4363 3.018804e-20 1.234530e-19 2.423844e-20
4364 3.022600e-20 1.236418e-19 2.427056e-20
4365 3.026419e-20 1.238307e-19 2.430282e-20
4366 3.030263e-20 1.240197e-19 2.433524e-20
4367 3.034134e-20 1.242088e-19 2.436780e-20
4368 3.038031e-20 1.243979e-19 2.440051e-20
4369 3.041957e-20 1.245872e-19 2.443337e-20
4370 3.045913e-20 1.247765e-19 2.446638e-20
4371 3.049901e-20 1.249659e-19 2.449954e-20
4372 3.053921e-20 1.251555e-19 2.453287e-20
4373 3.057974e-20 1.253451e-19 2.456635e-20
4374 3.062063e-20 1.255349e-19 2.459998e-20
4375 3.066189e-20 1.257247e-19 2.463378e-20
4376 3.070352e-20 1.259147e-19 2.466774e-20
4377 3.074554e-20 1.261048e-19 2.470186e-20
4378 3.078797e-20 1.262951e-19 2.473615e-20
4379 3.083081e-20 1.264854e-19 2.477060e-20
4380 3.087408e-20 1.266759e-19 2.480522e-20
4381 3.091780e-20 1.268666e-19 2.484001e-20
4382 3.096197e-20 1.270574e-19 2.487495e-20
4383 3.100661e-20 1.272483e-19 2.491006e-20
4384 3.105173e-20 1.274394e-19 2.494532e-20
4385 3.109735e-20 1.276306e-19 2.498074e-20
4386 3.114348e-20 1.278220e-19 2.501632e-20
4387 3.119013e-20 1.280135e-19 2.505204e-20
4388 3.123731e-20 1.282052e-19 2.508792e-20
4389 3.128498e-20 1.283971e-19 2.512394e-20
4390 3.133310e-20 1.285891e-19 2.516011e-20
4391 3.138161e-20 1.287813e-19 2.519643e-20
4392 3.143046e-20 1.289737e-19 2.523289e-20
4393 3.147960e-20 1.291662e-19 2.526948e-20
4394 3.152898e-20 1.293590e-19 2.530622e-20
4395 3.157855e-20 1.295519e-19 2.534309e-20
4396 3.162825e-20 1.297450e-19 2.538009e-20
4397 3.167804e-20 1.299383e-19 2.541723e-20
4398 3.172786e-20 1.301319e-19 2.545450e-20
4399 3.177765e-20 1.303256e-19 2.549190e-20
4400 3.182738e-20 1.305195e-19 2.552942e-20
4401 3.187698e-20 1.307136e-19 2.556706e-20
4402 3.192641e-20 1.309079e-19 2.560483e-20
4403 3.197562e-20 1.311025e-19 2.564272e-20
4404 3.202454e-20 1.312972e-19 2.568073e-20
4405 3.207314e-20 1.314922e-19 2.571885e-20
4406 3.212136e-20 1.316874e-19 2.575709e-20
4407 3.216915e-20 1.318828e-19 2.579544e-20
4408 3.221645e-20 1.320785e-19 2.583390e-20
4409 3.226322e-20 1.322744e-19 2.587247e-20
4410 3.230946e-20 1.324705e-19 2.591114e-20
4411 3.235523e-20 1.326669e-19 2.594992e-20
4412 3.240058e-20 1.328635e-19 2.598880e-20
4413 3.244559e-20 1.330604e-19 2.602778e-20
4414 3.249030e-20 1.332575e-19 2.606686e-20
4415 3.253478e-20 1.334549e-19 2.610604e-20
4416 3.257908e-20 1.336526e-19 2.614531e-20
4417 3.262328e-20 1.338505e-19 2.618467e-20
4418 3.266741e-20 1.340486e-19 2.622412e-20
4419 3.271156e-20 1.342470e-19 2.626366e-20
4420 3.275576e-20 1.344458e-19 2.630329e-20
4421 3.280010e-20 1.346447e-19 2.634300e-20
4422 3.284461e-20 1.348440e-19 2.638280e-20
4423 3.288937e-20 1.350435e-19 2.642267e-20
4424 3.293443e-20 1.352434e-19 2.646262e-20
4425 3.297986e-20 1.354435e-19 2.650265e-20
4426 3.302571e-20 1.356439e-19 2.654276e-20
4427 3.307204e-20 1.358447e-19 2.658293e-20
4428 3.311891e-20 1.360458e-19 2.662318e-20
4429 3.316638e-20 1.362472e-19 2.666350e-20
4430 3.321451e-20 1.364490e-19 2.670388e-20
4431 3.326334e-20 1.366511e-19 2.674433e-20
4432 3.331283e-20 1.368537e-19 2.678485e-20
4433 3.336294e-20 1.370566e-19 2.682543e-20
4434 3.341361e-20 1.372599e-19 2.686607e-20
4435 3.346481e-20 1.374637e-19 2.690677e-20
