Ls TT TE TB EE EB TE_gmv EB_gmv TEB_gmv
451 1.570105e-17 6.115643e-17 3.065797e-18 6.638969e-18 2.415059e-19 4.517793e-18 2.330289e-19 2.292466e-19
452 1.557220e-17 6.069573e-17 3.040460e-18 6.581864e-18 2.394914e-19 4.479396e-18 2.310830e-19 2.273326e-19
453 1.544127e-17 6.023897e-17 3.015392e-18 6.525346e-18 2.374985e-19 4.441403e-18 2.291579e-19 2.254390e-19
454 1.530577e-17 5.978609e-17 2.990588e-18 6.469409e-18 2.355267e-19 4.403790e-18 2.272533e-19 2.235655e-19
455 1.517250e-17 5.933710e-17 2.966046e-18 6.414072e-18 2.335759e-19 4.366542e-18 2.253689e-19 2.217118e-19
456 1.504656e-17 5.889198e-17 2.941762e-18 6.359347e-18 2.316458e-19 4.329659e-18 2.235044e-19 2.198776e-19
457 1.492347e-17 5.845069e-17 2.917733e-18 6.305201e-18 2.297361e-19 4.293140e-18 2.216597e-19 2.180628e-19
458 1.479773e-17 5.801320e-17 2.893956e-18 6.251599e-18 2.278465e-19 4.256985e-18 2.198344e-19 2.162670e-19
459 1.467029e-17 5.757949e-17 2.870427e-18 6.198542e-18 2.259768e-19 4.221194e-18 2.180283e-19 2.144901e-19
460 1.454443e-17 5.714952e-17 2.847144e-18 6.146048e-18 2.241267e-19 4.185767e-18 2.162411e-19 2.127319e-19
461 1.442103e-17 5.672328e-17 2.824102e-18 6.094111e-18 2.222961e-19 4.150701e-18 2.144727e-19 2.109920e-19
462 1.429922e-17 5.630073e-17 2.801300e-18 6.042709e-18 2.204845e-19 4.115993e-18 2.127228e-19 2.092703e-19
463 1.417857e-17 5.588185e-17 2.778735e-18 5.991835e-18 2.186919e-19 4.081642e-18 2.109911e-19 2.075665e-19
464 1.405935e-17 5.546662e-17 2.756402e-18 5.941497e-18 2.169179e-19 4.047644e-18 2.092774e-19 2.058805e-19
465 1.394195e-17 5.505499e-17 2.734300e-18 5.891694e-18 2.151623e-19 4.013990e-18 2.075815e-19 2.042119e-19
466 1.382703e-17 5.464696e-17 2.712425e-18 5.842403e-18 2.134249e-19 3.980668e-18 2.059032e-19 2.025606e-19
467 1.371487e-17 5.424248e-17 2.690775e-18 5.793605e-18 2.117055e-19 3.947667e-18 2.042422e-19 2.009263e-19
468 1.360359e-17 5.384154e-17 2.669346e-18 5.745302e-18 2.100038e-19 3.914976e-18 2.025984e-19 1.993087e-19
469 1.349081e-17 5.344410e-17 2.648136e-18 5.697507e-18 2.083196e-19 3.882588e-18 2.009715e-19 1.977078e-19
470 1.337727e-17 5.305015e-17 2.627143e-18 5.650209e-18 2.066528e-19 3.850517e-18 1.993612e-19 1.961232e-19
471 1.326583e-17 5.265965e-17 2.606364e-18 5.603390e-18 2.050030e-19 3.818779e-18 1.977675e-19 1.945549e-19
472 1.315743e-17 5.227257e-17 2.585795e-18 5.557041e-18 2.033700e-19 3.787390e-18 1.961901e-19 1.930027e-19
473 1.305026e-17 5.188890e-17 2.565435e-18 5.511172e-18 2.017538e-19 3.756367e-18 1.946288e-19 1.914664e-19
474 1.294300e-17 5.150858e-17 2.545280e-18 5.465787e-18 2.001540e-19 3.725710e-18 1.930834e-19 1.899459e-19
475 1.283666e-17 5.113161e-17 2.525329e-18 5.420868e-18 1.985704e-19 3.695397e-18 1.915536e-19 1.884409e-19
476 1.273240e-17 5.075797e-17 2.505579e-18 5.376393e-18 1.970029e-19 3.665406e-18 1.900394e-19 1.869513e-19
477 1.262932e-17 5.038763e-17 2.486027e-18 5.332362e-18 1.954513e-19 3.635712e-18 1.885406e-19 1.854766e-19
478 1.252568e-17 5.002055e-17 2.466671e-18 5.288783e-18 1.939153e-19 3.606291e-18 1.870568e-19 1.840168e-19
479 1.242186e-17 4.965670e-17 2.447509e-18 5.245653e-18 1.923948e-19 3.577134e-18 1.855880e-19 1.825716e-19
480 1.232049e-17 4.929607e-17 2.428537e-18 5.202961e-18 1.908895e-19 3.548251e-18 1.841339e-19 1.811409e-19
481 1.222289e-17 4.893863e-17 2.409755e-18 5.160696e-18 1.893994e-19 3.519650e-18 1.826944e-19 1.797245e-19
482 1.212692e-17 4.858435e-17 2.391159e-18 5.118853e-18 1.879242e-19 3.491339e-18 1.812694e-19 1.783223e-19
483 1.203024e-17 4.823320e-17 2.372748e-18 5.077432e-18 1.864637e-19 3.463329e-18 1.798585e-19 1.769342e-19
484 1.193293e-17 4.788516e-17 2.354519e-18 5.036428e-18 1.850177e-19 3.435614e-18 1.784618e-19 1.755599e-19
485 1.183605e-17 4.754021e-17 2.336470e-18 4.995841e-18 1.835862e-19 3.408180e-18 1.770789e-19 1.741992e-19
486 1.174017e-17 4.719830e-17 2.318598e-18 4.955664e-18 1.821688e-19 3.381012e-18 1.757097e-19 1.728521e-19
487 1.164537e-17 4.685943e-17 2.300903e-18 4.915885e-18 1.807655e-19 3.354095e-18 1.743541e-19 1.715183e-19
488 1.155182e-17 4.652357e-17 2.283381e-18 4.876496e-18 1.793760e-19 3.327415e-18 1.730119e-19 1.701975e-19
489 1.146004e-17 4.619068e-17 2.266030e-18 4.837498e-18 1.780002e-19 3.300970e-18 1.716830e-19 1.688897e-19
490 1.137043e-17 4.586074e-17 2.248849e-18 4.798894e-18 1.766380e-19 3.274768e-18 1.703671e-19 1.675947e-19
491 1.128180e-17 4.553373e-17 2.231835e-18 4.760679e-18 1.752891e-19 3.248817e-18 1.690641e-19 1.663125e-19
492 1.119230e-17 4.520963e-17 2.214987e-18 4.722846e-18 1.739534e-19 3.223126e-18 1.677739e-19 1.650428e-19
493 1.110203e-17 4.488840e-17 2.198303e-18 4.685387e-18 1.726308e-19 3.197701e-18 1.664963e-19 1.637855e-19
494 1.101363e-17 4.457002e-17 2.181780e-18 4.648296e-18 1.713212e-19 3.172545e-18 1.652312e-19 1.625406e-19
495 1.092892e-17 4.425446e-17 2.165416e-18 4.611570e-18 1.700242e-19 3.147656e-18 1.639784e-19 1.613078e-19
496 1.084586e-17 4.394171e-17 2.149211e-18 4.575204e-18 1.687399e-19 3.123033e-18 1.627378e-19 1.600871e-19
497 1.076167e-17 4.363173e-17 2.133161e-18 4.539196e-18 1.674680e-19 3.098673e-18 1.615093e-19 1.588782e-19
498 1.067613e-17 4.332451e-17 2.117266e-18 4.503544e-18 1.662084e-19 3.074573e-18 1.602926e-19 1.576812e-19
499 1.059090e-17 4.302001e-17 2.101523e-18 4.468244e-18 1.649609e-19 3.050725e-18 1.590877e-19 1.564957e-19
500 1.050716e-17 4.271821e-17 2.085931e-18 4.433295e-18 1.637255e-19 3.027109e-18 1.578943e-19 1.553216e-19
501 1.042507e-17 4.241909e-17 2.070487e-18 4.398688e-18 1.625020e-19 3.003709e-18 1.567125e-19 1.541589e-19
502 1.034460e-17 4.212262e-17 2.055191e-18 4.364418e-18 1.612902e-19 2.980506e-18 1.555420e-19 1.530071e-19
503 1.026559e-17 4.182878e-17 2.040040e-18 4.330480e-18 1.600900e-19 2.957483e-18 1.543827e-19 1.518664e-19
504 1.018779e-17 4.153754e-17 2.025033e-18 4.296871e-18 1.589012e-19 2.934638e-18 1.532345e-19 1.507363e-19
505 1.011052e-17 4.124888e-17 2.010168e-18 4.263591e-18 1.577238e-19 2.911984e-18 1.520973e-19 1.496170e-19
506 1.003246e-17 4.096278e-17 1.995443e-18 4.230636e-18 1.565576e-19 2.889536e-18 1.509709e-19 1.485084e-19
507 9.952821e-18 4.067921e-17 1.980857e-18 4.198006e-18 1.554025e-19 2.867309e-18 1.498552e-19 1.474102e-19
508 9.873728e-18 4.039815e-17 1.966409e-18 4.165693e-18 1.542583e-19 2.845318e-18 1.487500e-19 1.463226e-19
509 9.798180e-18 4.011958e-17 1.952096e-18 4.133688e-18 1.531250e-19 2.823570e-18 1.476553e-19 1.452453e-19
510 9.726152e-18 3.984347e-17 1.937917e-18 4.101987e-18 1.520023e-19 2.802059e-18 1.465710e-19 1.441782e-19
511 9.654210e-18 3.956980e-17 1.923871e-18 4.070595e-18 1.508902e-19 2.780777e-18 1.454969e-19 1.431213e-19
512 9.579771e-18 3.929854e-17 1.909956e-18 4.039512e-18 1.497885e-19 2.759716e-18 1.444329e-19 1.420744e-19
513 9.504592e-18 3.902967e-17 1.896171e-18 4.008730e-18 1.486972e-19 2.738870e-18 1.433788e-19 1.410373e-19
514 9.431467e-18 3.876318e-17 1.882513e-18 3.978239e-18 1.476161e-19 2.718229e-18 1.423347e-19 1.400100e-19
515 9.361070e-18 3.849903e-17 1.868983e-18 3.948033e-18 1.465451e-19 2.697786e-18 1.413003e-19 1.389922e-19
516 9.291976e-18 3.823720e-17 1.855577e-18 3.918115e-18 1.454841e-19 2.677531e-18 1.402755e-19 1.379840e-19
517 9.222890e-18 3.797768e-17 1.842296e-18 3.888488e-18 1.444330e-19 2.657457e-18 1.392603e-19 1.369851e-19
518 9.153361e-18 3.772044e-17 1.829137e-18 3.859147e-18 1.433916e-19 2.637552e-18 1.382546e-19 1.359954e-19
519 9.083187e-18 3.746545e-17 1.816099e-18 3.830086e-18 1.423599e-19 2.617812e-18 1.372581e-19 1.350149e-19
520 9.013193e-18 3.721270e-17 1.803181e-18 3.801303e-18 1.413377e-19 2.598236e-18 1.362709e-19 1.340434e-19
521 8.945208e-18 3.696216e-17 1.790381e-18 3.772791e-18 1.403249e-19 2.578833e-18 1.352928e-19 1.330808e-19
522 8.880344e-18 3.671382e-17 1.777699e-18 3.744548e-18 1.393215e-19 2.559608e-18 1.343238e-19 1.321271e-19
523 8.816576e-18 3.646765e-17 1.765132e-18 3.716570e-18 1.383273e-19 2.540567e-18 1.333636e-19 1.311821e-19
524 8.751165e-18 3.622362e-17 1.752679e-18 3.688857e-18 1.373422e-19 2.521718e-18 1.324123e-19 1.302459e-19
525 8.683953e-18 3.598172e-17 1.740340e-18 3.661406e-18 1.363661e-19 2.503061e-18 1.314696e-19 1.293183e-19
526 8.617639e-18 3.574193e-17 1.728113e-18 3.634216e-18 1.353990e-19 2.484590e-18 1.305356e-19 1.283992e-19
527 8.554413e-18 3.550423e-17 1.715996e-18 3.607283e-18 1.344406e-19 2.466300e-18 1.296101e-19 1.274885e-19
528 8.493105e-18 3.526860e-17 1.703989e-18 3.580601e-18 1.334910e-19 2.448187e-18 1.286931e-19 1.265862e-19
529 8.431510e-18 3.503501e-17 1.692091e-18 3.554163e-18 1.325500e-19 2.430244e-18 1.277844e-19 1.256920e-19
530 8.368866e-18 3.480344e-17 1.680299e-18 3.527965e-18 1.316176e-19 2.412467e-18 1.268839e-19 1.248060e-19
531 8.306455e-18 3.457387e-17 1.668614e-18 3.502015e-18 1.306935e-19 2.394858e-18 1.259916e-19 1.239280e-19
532 8.245513e-18 3.434629e-17 1.657033e-18 3.476318e-18 1.297779e-19 2.377418e-18 1.251074e-19 1.230580e-19
533 8.185757e-18 3.412068e-17 1.645556e-18 3.450864e-18 1.288704e-19 2.360148e-18 1.242311e-19 1.221958e-19
534 8.126230e-18 3.389701e-17 1.634181e-18 3.425640e-18 1.279712e-19 2.343048e-18 1.233627e-19 1.213414e-19
535 8.066389e-18 3.367526e-17 1.622908e-18 3.400638e-18 1.270800e-19 2.326121e-18 1.225021e-19 1.204947e-19
536 8.006575e-18 3.345543e-17 1.611735e-18 3.375866e-18 1.261968e-19 2.309359e-18 1.216493e-19 1.196557e-19
537 7.947246e-18 3.323747e-17 1.600662e-18 3.351334e-18 1.253214e-19 2.292750e-18 1.208041e-19 1.188242e-19
538 7.888920e-18 3.302138e-17 1.589686e-18 3.327038e-18 1.244539e-19 2.276283e-18 1.199664e-19 1.180000e-19
539 7.832155e-18 3.280714e-17 1.578808e-18 3.302964e-18 1.235942e-19 2.259947e-18 1.191362e-19 1.171832e-19
540 7.777146e-18 3.259473e-17 1.568025e-18 3.279102e-18 1.227420e-19 2.243730e-18 1.183133e-19 1.163735e-19
541 7.722731e-18 3.238413e-17 1.557338e-18 3.255454e-18 1.218974e-19 2.227628e-18 1.174978e-19 1.155710e-19
542 7.667468e-18 3.217532e-17 1.546745e-18 3.232023e-18 1.210603e-19 2.211651e-18 1.166895e-19 1.147755e-19
543 7.611115e-18 3.196828e-17 1.536244e-18 3.208811e-18 1.202306e-19 2.195811e-18 1.158884e-19 1.139870e-19
544 7.554944e-18 3.176300e-17 1.525836e-18 3.185812e-18 1.194082e-19 2.180122e-18 1.150944e-19 1.132056e-19
545 7.500163e-18 3.155946e-17 1.515519e-18 3.163022e-18 1.185931e-19 2.164595e-18 1.143073e-19 1.124310e-19
546 7.446706e-18 3.135764e-17 1.505291e-18 3.140439e-18 1.177851e-19 2.149243e-18 1.135272e-19 1.116634e-19
547 7.393905e-18 3.115752e-17 1.495153e-18 3.118061e-18 1.169842e-19 2.134060e-18 1.127539e-19 1.109026e-19
548 7.341365e-18 3.095908e-17 1.485103e-18 3.095887e-18 1.161903e-19 2.119036e-18 1.119874e-19 1.101485e-19
549 7.289423e-18 3.076231e-17 1.475140e-18 3.073914e-18 1.154034e-19 2.104158e-18 1.112276e-19 1.094010e-19
550 7.238510e-18 3.056719e-17 1.465263e-18 3.052137e-18 1.146233e-19 2.089412e-18 1.104744e-19 1.086601e-19
551 7.188446e-18 3.037370e-17 1.455472e-18 3.030556e-18 1.138499e-19 2.074786e-18 1.097278e-19 1.079256e-19
552 7.138416e-18 3.018183e-17 1.445765e-18 3.009169e-18 1.130833e-19 2.060271e-18 1.089876e-19 1.071974e-19
553 7.087734e-18 2.999156e-17 1.436142e-18 2.987979e-18 1.123234e-19 2.045870e-18 1.082539e-19 1.064755e-19
554 7.036838e-18 2.980287e-17 1.426601e-18 2.966980e-18 1.115700e-19 2.031588e-18 1.075266e-19 1.057598e-19
555 6.986642e-18 2.961574e-17 1.417143e-18 2.946167e-18 1.108231e-19 2.017431e-18 1.068056e-19 1.050503e-19
556 6.937664e-18 2.943016e-17 1.407765e-18 2.925536e-18 1.100827e-19 2.003404e-18 1.060907e-19 1.043470e-19
557 6.889361e-18 2.924612e-17 1.398467e-18 2.905089e-18 1.093486e-19 1.989511e-18 1.053820e-19 1.036497e-19
558 6.841035e-18 2.906359e-17 1.389249e-18 2.884829e-18 1.086209e-19 1.975754e-18 1.046795e-19 1.029585e-19
559 6.792650e-18 2.888256e-17 1.380109e-18 2.864754e-18 1.078994e-19 1.962125e-18 1.039829e-19 1.022732e-19
560 6.744933e-18 2.870303e-17 1.371047e-18 2.844856e-18 1.071840e-19 1.948619e-18 1.032923e-19 1.015938e-19
561 6.698535e-18 2.852496e-17 1.362062e-18 2.825128e-18 1.064748e-19 1.935227e-18 1.026076e-19 1.009202e-19
562 6.653015e-18 2.834835e-17 1.353153e-18 2.805569e-18 1.057716e-19 1.921944e-18 1.019288e-19 1.002523e-19
563 6.607349e-18 2.817318e-17 1.344319e-18 2.786183e-18 1.050743e-19 1.908764e-18 1.012557e-19 9.959005e-20
564 6.560889e-18 2.799943e-17 1.335559e-18 2.766973e-18 1.043830e-19 1.895687e-18 1.005884e-19 9.893341e-20
565 6.514433e-18 2.782709e-17 1.326874e-18 2.747934e-18 1.036976e-19 1.882718e-18 9.992670e-20 9.828233e-20
566 6.469110e-18 2.765614e-17 1.318261e-18 2.729063e-18 1.030179e-19 1.869862e-18 9.927062e-20 9.763677e-20
567 6.425283e-18 2.748658e-17 1.309720e-18 2.710354e-18 1.023440e-19 1.857125e-18 9.862009e-20 9.699668e-20
568 6.381964e-18 2.731839e-17 1.301251e-18 2.691807e-18 1.016758e-19 1.844512e-18 9.797504e-20 9.636203e-20
569 6.338086e-18 2.715154e-17 1.292853e-18 2.673422e-18 1.010132e-19 1.832025e-18 9.733543e-20 9.573278e-20
570 6.293688e-18 2.698603e-17 1.284525e-18 2.655197e-18 1.003561e-19 1.819659e-18 9.670119e-20 9.510884e-20
571 6.249819e-18 2.682184e-17 1.276266e-18 2.637131e-18 9.970457e-20 1.807408e-18 9.607227e-20 9.449017e-20
572 6.207386e-18 2.665897e-17 1.268076e-18 2.619222e-18 9.905847e-20 1.795263e-18 9.544862e-20 9.387668e-20
573 6.165909e-18 2.649739e-17 1.259953e-18 2.601469e-18 9.841777e-20 1.783218e-18 9.483018e-20 9.326830e-20
574 6.124253e-18 2.633709e-17 1.251898e-18 2.583871e-18 9.778241e-20 1.771263e-18 9.421691e-20 9.266497e-20
575 6.081684e-18 2.617807e-17 1.243910e-18 2.566423e-18 9.715233e-20 1.759395e-18 9.360874e-20 9.206662e-20
576 6.039066e-18 2.602030e-17 1.235987e-18 2.549126e-18 9.652748e-20 1.747616e-18 9.300563e-20 9.147322e-20
577 5.997646e-18 2.586377e-17 1.228129e-18 2.531977e-18 9.590781e-20 1.735932e-18 9.240753e-20 9.088472e-20
578 5.957980e-18 2.570847e-17 1.220336e-18 2.514974e-18 9.529327e-20 1.724346e-18 9.181438e-20 9.030109e-20
579 5.919155e-18 2.555439e-17 1.212608e-18 2.498116e-18 9.468380e-20 1.712864e-18 9.122613e-20 8.972230e-20
580 5.880095e-18 2.540151e-17 1.204942e-18 2.481400e-18 9.407935e-20 1.701491e-18 9.064273e-20 8.914832e-20
581 5.840456e-18 2.524983e-17 1.197339e-18 2.464825e-18 9.347987e-20 1.690227e-18 9.006414e-20 8.857911e-20
582 5.800796e-18 2.509933e-17 1.189798e-18 2.448391e-18 9.288531e-20 1.679069e-18 8.949030e-20 8.801460e-20
583 5.761699e-18 2.494999e-17 1.182318e-18 2.432098e-18 9.229563e-20 1.668011e-18 8.892117e-20 8.745475e-20
584 5.723333e-18 2.480180e-17 1.174899e-18 2.415946e-18 9.171077e-20 1.657047e-18 8.835670e-20 8.689948e-20
585 5.685547e-18 2.465475e-17 1.167541e-18 2.399934e-18 9.113069e-20 1.646173e-18 8.779686e-20 8.634875e-20
586 5.648174e-18 2.450884e-17 1.160242e-18 2.384060e-18 9.055534e-20 1.635383e-18 8.724158e-20 8.580250e-20
587 5.610963e-18 2.436405e-17 1.153001e-18 2.368321e-18 8.998467e-20 1.624674e-18 8.669082e-20 8.526067e-20
588 5.573627e-18 2.422036e-17 1.145820e-18 2.352711e-18 8.941864e-20 1.614047e-18 8.614455e-20 8.472322e-20
589 5.536001e-18 2.407777e-17 1.138696e-18 2.337225e-18 8.885719e-20 1.603502e-18 8.560272e-20 8.419013e-20
590 5.498522e-18 2.393626e-17 1.131630e-18 2.321865e-18 8.830028e-20 1.593042e-18 8.506527e-20 8.366135e-20
591 5.461809e-18 2.379583e-17 1.124620e-18 2.306637e-18 8.774788e-20 1.582666e-18 8.453217e-20 8.313683e-20
592 5.426225e-18 2.365645e-17 1.117666e-18 2.291543e-18 8.719993e-20 1.572377e-18 8.400338e-20 8.261656e-20
593 5.391343e-18 2.351813e-17 1.110768e-18 2.276578e-18 8.665640e-20 1.562176e-18 8.347884e-20 8.210048e-20
594 5.356584e-18 2.338085e-17 1.103925e-18 2.261737e-18 8.611723e-20 1.552061e-18 8.295852e-20 8.158857e-20
595 5.321574e-18 2.324459e-17 1.097137e-18 2.247016e-18 8.558238e-20 1.542033e-18 8.244238e-20 8.108077e-20
596 5.286380e-18 2.310936e-17 1.090402e-18 2.232414e-18 8.505181e-20 1.532092e-18 8.193038e-20 8.057706e-20
597 5.251130e-18 2.297513e-17 1.083721e-18 2.217931e-18 8.452549e-20 1.522237e-18 8.142247e-20 8.007739e-20
598 5.216071e-18 2.284189e-17 1.077093e-18 2.203568e-18 8.400336e-20 1.512467e-18 8.091862e-20 7.958173e-20
599 5.181640e-18 2.270965e-17 1.070518e-18 2.189324e-18 8.348540e-20 1.502783e-18 8.041879e-20 7.909003e-20
600 5.148272e-18 2.257838e-17 1.063994e-18 2.175200e-18 8.297155e-20 1.493183e-18 7.992294e-20 7.860226e-20
601 5.115883e-18 2.244808e-17 1.057522e-18 2.161194e-18 8.246177e-20 1.483665e-18 7.943102e-20 7.811838e-20
602 5.083776e-18 2.231873e-17 1.051100e-18 2.147303e-18 8.195604e-20 1.474227e-18 7.894302e-20 7.763834e-20
603 5.051253e-18 2.219034e-17 1.044729e-18 2.133525e-18 8.145431e-20 1.464868e-18 7.845887e-20 7.716212e-20
604 5.018241e-18 2.206288e-17 1.038409e-18 2.119858e-18 8.095654e-20 1.455585e-18 7.797855e-20 7.668966e-20
605 4.985256e-18 2.193634e-17 1.032137e-18 2.106301e-18 8.046269e-20 1.446378e-18 7.750202e-20 7.622092e-20
606 4.952810e-18 2.181073e-17 1.025915e-18 2.092853e-18 7.997272e-20 1.437244e-18 7.702925e-20 7.575588e-20
607 4.921005e-18 2.168602e-17 1.019741e-18 2.079513e-18 7.948660e-20 1.428182e-18 7.656019e-20 7.529449e-20
608 4.889631e-18 2.156221e-17 1.013615e-18 2.066282e-18 7.900429e-20 1.419189e-18 7.609481e-20 7.483671e-20
609 4.858479e-18 2.143929e-17 1.007537e-18 2.053159e-18 7.852576e-20 1.410265e-18 7.563307e-20 7.438250e-20
610 4.827435e-18 2.131725e-17 1.001506e-18 2.040143e-18 7.805096e-20 1.401407e-18 7.517495e-20 7.393184e-20
611 4.796444e-18 2.119609e-17 9.955216e-19 2.027231e-18 7.757987e-20 1.392615e-18 7.472040e-20 7.348468e-20
612 4.765475e-18 2.107579e-17 9.895836e-19 2.014422e-18 7.711244e-20 1.383888e-18 7.426939e-20 7.304099e-20
613 4.734712e-18 2.095634e-17 9.836914e-19 2.001715e-18 7.664864e-20 1.375228e-18 7.382189e-20 7.260074e-20
614 4.704463e-18 2.083774e-17 9.778447e-19 1.989110e-18 7.618845e-20 1.366636e-18 7.337787e-20 7.216391e-20
615 4.674981e-18 2.071997e-17 9.720429e-19 1.976609e-18 7.573181e-20 1.358114e-18 7.293729e-20 7.173048e-20
616 4.646032e-18 2.060304e-17 9.662856e-19 1.964208e-18 7.527871e-20 1.349663e-18 7.250012e-20 7.130041e-20
617 4.617125e-18 2.048692e-17 9.605725e-19 1.951904e-18 7.482911e-20 1.341284e-18 7.206632e-20 7.087367e-20
618 4.587841e-18 2.037162e-17 9.549032e-19 1.939696e-18 7.438297e-20 1.332977e-18 7.163588e-20 7.045025e-20
619 4.558354e-18 2.025712e-17 9.492771e-19 1.927582e-18 7.394026e-20 1.324738e-18 7.120874e-20 7.003009e-20
620 4.529141e-18 2.014342e-17 9.436939e-19 1.915565e-18 7.350094e-20 1.316564e-18 7.078489e-20 6.961316e-20
621 4.500616e-18 2.003051e-17 9.381533e-19 1.903646e-18 7.306500e-20 1.308454e-18 7.036430e-20 6.919943e-20
622 4.472696e-18 1.991837e-17 9.326548e-19 1.891821e-18 7.263239e-20 1.300403e-18 6.994692e-20 6.878886e-20
623 4.445052e-18 1.980701e-17 9.271979e-19 1.880088e-18 7.220308e-20 1.292410e-18 6.953274e-20 6.838142e-20
624 4.417383e-18 1.969641e-17 9.217824e-19 1.868442e-18 7.177705e-20 1.284472e-18 6.912172e-20 6.797706e-20
625 4.389670e-18 1.958657e-17 9.164079e-19 1.856886e-18 7.135426e-20 1.276591e-18 6.871382e-20 6.757577e-20
626 4.362033e-18 1.947748e-17 9.110740e-19 1.845420e-18 7.093469e-20 1.268770e-18 6.830903e-20 6.717753e-20
627 4.334592e-18 1.936914e-17 9.057802e-19 1.834048e-18 7.051829e-20 1.261008e-18 6.790731e-20 6.678232e-20
628 4.307426e-18 1.926152e-17 9.005262e-19 1.822769e-18 7.010506e-20 1.253309e-18 6.750864e-20 6.639010e-20
629 4.280595e-18 1.915464e-17 8.953118e-19 1.811579e-18 6.969495e-20 1.245673e-18 6.711299e-20 6.600087e-20
630 4.254143e-18 1.904848e-17 8.901364e-19 1.800475e-18 6.928793e-20 1.238103e-18 6.672032e-20 6.561459e-20
631 4.227942e-18 1.894303e-17 8.849997e-19 1.789455e-18 6.888398e-20 1.230596e-18 6.633061e-20 6.523125e-20
632 4.201762e-18 1.883828e-17 8.799015e-19 1.778518e-18 6.848307e-20 1.223150e-18 6.594384e-20 6.485080e-20
633 4.175400e-18 1.873423e-17 8.748412e-19 1.767662e-18 6.808517e-20 1.215765e-18 6.555997e-20 6.447322e-20
634 4.149043e-18 1.863088e-17 8.698187e-19 1.756886e-18 6.769025e-20 1.208436e-18 6.517899e-20 6.409847e-20
635 4.123149e-18 1.852821e-17 8.648334e-19 1.746193e-18 6.729829e-20 1.201163e-18 6.480086e-20 6.372653e-20
636 4.098150e-18 1.842623e-17 8.598852e-19 1.735584e-18 6.690926e-20 1.193943e-18 6.442556e-20 6.335737e-20
637 4.073927e-18 1.832492e-17 8.549737e-19 1.725060e-18 6.652313e-20 1.186774e-18 6.405307e-20 6.299096e-20
638 4.049894e-18 1.822428e-17 8.500985e-19 1.714619e-18 6.613988e-20 1.179656e-18 6.368335e-20 6.262726e-20
639 4.025470e-18 1.812430e-17 8.452592e-19 1.704260e-18 6.575948e-20 1.172589e-18 6.331639e-20 6.226626e-20
640 4.000559e-18 1.802496e-17 8.404557e-19 1.693981e-18 6.538190e-20 1.165570e-18 6.295215e-20 6.190794e-20
641 3.975579e-18 1.792628e-17 8.356875e-19 1.683780e-18 6.500712e-20 1.158600e-18 6.259062e-20 6.155226e-20
642 3.950965e-18 1.782824e-17 8.309544e-19 1.673651e-18 6.463511e-20 1.151678e-18 6.223176e-20 6.119920e-20
643 3.926876e-18 1.773083e-17 8.262559e-19 1.663595e-18 6.426585e-20 1.144804e-18 6.187556e-20 6.084874e-20
644 3.903098e-18 1.763406e-17 8.215919e-19 1.653614e-18 6.389932e-20 1.137978e-18 6.152198e-20 6.050085e-20
645 3.879389e-18 1.753791e-17 8.169620e-19 1.643710e-18 6.353548e-20 1.131201e-18 6.117101e-20 6.015552e-20
646 3.855651e-18 1.744238e-17 8.123658e-19 1.633884e-18 6.317432e-20 1.124476e-18 6.082261e-20 5.981274e-20
647 3.832044e-18 1.734746e-17 8.078032e-19 1.624133e-18 6.281581e-20 1.117803e-18 6.047678e-20 5.947248e-20
648 3.808757e-18 1.725315e-17 8.032738e-19 1.614454e-18 6.245992e-20 1.111184e-18 6.013348e-20 5.913473e-20
649 3.785887e-18 1.715944e-17 7.987772e-19 1.604843e-18 6.210664e-20 1.104621e-18 5.979269e-20 5.879947e-20
650 3.763297e-18 1.706633e-17 7.943133e-19 1.595302e-18 6.175594e-20 1.098112e-18 5.945439e-20 5.846667e-20
651 3.740806e-18 1.697380e-17 7.898816e-19 1.585833e-18 6.140780e-20 1.091657e-18 5.911856e-20 5.813632e-20
652 3.718292e-18 1.688186e-17 7.854820e-19 1.576436e-18 6.106219e-20 1.085253e-18 5.878518e-20 5.780838e-20
653 3.695871e-18 1.679050e-17 7.811141e-19 1.567110e-18 6.071909e-20 1.078897e-18 5.845422e-20 5.748283e-20
654 3.673719e-18 1.669972e-17 7.767777e-19 1.557853e-18 6.037848e-20 1.072587e-18 5.812566e-20 5.715965e-20
655 3.651974e-18 1.660950e-17 7.724725e-19 1.548664e-18 6.004034e-20 1.066321e-18 5.779949e-20 5.683879e-20
656 3.630524e-18 1.651985e-17 7.681982e-19 1.539543e-18 5.970464e-20 1.060095e-18 5.747568e-20 5.652025e-20
657 3.609155e-18 1.643076e-17 7.639545e-19 1.530489e-18 5.937137e-20 1.053910e-18 5.715421e-20 5.620399e-20
658 3.587672e-18 1.634223e-17 7.597412e-19 1.521504e-18 5.904051e-20 1.047766e-18 5.683506e-20 5.589001e-20
659 3.566132e-18 1.625424e-17 7.555580e-19 1.512587e-18 5.871202e-20 1.041664e-18 5.651822e-20 5.557827e-20
660 3.544760e-18 1.616680e-17 7.514046e-19 1.503733e-18 5.838590e-20 1.035604e-18 5.620365e-20 5.526878e-20
661 3.523774e-18 1.607989e-17 7.472808e-19 1.494940e-18 5.806212e-20 1.029587e-18 5.589134e-20 5.496150e-20
