Ls TT EB_gmv TEB_gmv EB_iter EB_iter_ext TEB_iter TEB_iter_ext
3912 6.957931e-20 4.879244e-22 4.791923e-22 4.545787e-22 4.452209e-22 4.500675e-22 4.410548e-22
3913 6.973433e-20 4.877700e-22 4.790559e-22 4.544611e-22 4.451104e-22 4.499617e-22 4.409554e-22
3914 6.988828e-20 4.876155e-22 4.789195e-22 4.543439e-22 4.450002e-22 4.498562e-22 4.408563e-22
3915 7.004132e-20 4.874611e-22 4.787831e-22 4.542271e-22 4.448903e-22 4.497510e-22 4.407575e-22
3916 7.019359e-20 4.873067e-22 4.786468e-22 4.541105e-22 4.447807e-22 4.496461e-22 4.406590e-22
3917 7.034524e-20 4.871523e-22 4.785104e-22 4.539943e-22 4.446714e-22 4.495415e-22 4.405607e-22
3918 7.049644e-20 4.869980e-22 4.783742e-22 4.538785e-22 4.445625e-22 4.494372e-22 4.404628e-22
3919 7.064733e-20 4.868437e-22 4.782380e-22 4.537630e-22 4.444539e-22 4.493331e-22 4.403651e-22
3920 7.079807e-20 4.866896e-22 4.781020e-22 4.536478e-22 4.443456e-22 4.492294e-22 4.402678e-22
3921 7.094881e-20 4.865356e-22 4.779661e-22 4.535329e-22 4.442376e-22 4.491260e-22 4.401707e-22
3922 7.109970e-20 4.863817e-22 4.778304e-22 4.534184e-22 4.441300e-22 4.490229e-22 4.400739e-22
3923 7.125089e-20 4.862281e-22 4.776948e-22 4.533043e-22 4.440227e-22 4.489201e-22 4.399774e-22
3924 7.140254e-20 4.860746e-22 4.775595e-22 4.531904e-22 4.439157e-22 4.488176e-22 4.398812e-22
3925 7.155480e-20 4.859214e-22 4.774244e-22 4.530770e-22 4.438091e-22 4.487154e-22 4.397853e-22
3926 7.170777e-20 4.857684e-22 4.772896e-22 4.529638e-22 4.437028e-22 4.486136e-22 4.396897e-22
3927 7.186142e-20 4.856158e-22 4.771551e-22 4.528510e-22 4.435968e-22 4.485120e-22 4.395944e-22
3928 7.201571e-20 4.854634e-22 4.770209e-22 4.527386e-22 4.434912e-22 4.484107e-22 4.394994e-22
3929 7.217061e-20 4.853114e-22 4.768870e-22 4.526265e-22 4.433859e-22 4.483098e-22 4.394048e-22
3930 7.232606e-20 4.851597e-22 4.767535e-22 4.525148e-22 4.432809e-22 4.482092e-22 4.393104e-22
3931 7.248204e-20 4.850084e-22 4.766204e-22 4.524034e-22 4.431763e-22 4.481088e-22 4.392163e-22
3932 7.263849e-20 4.848576e-22 4.764877e-22 4.522923e-22 4.430720e-22 4.480088e-22 4.391225e-22
3933 7.279539e-20 4.847071e-22 4.763554e-22 4.521816e-22 4.429681e-22 4.479092e-22 4.390290e-22
3934 7.295268e-20 4.845572e-22 4.762236e-22 4.520713e-22 4.428645e-22 4.478098e-22 4.389359e-22
3935 7.311033e-20 4.844077e-22 4.760922e-22 4.519613e-22 4.427612e-22 4.477108e-22 4.388430e-22
3936 7.326829e-20 4.842587e-22 4.759614e-22 4.518517e-22 4.426583e-22 4.476121e-22 4.387505e-22
3937 7.342653e-20 4.841103e-22 4.758311e-22 4.517424e-22 4.425557e-22 4.475137e-22 4.386582e-22
3938 7.358501e-20 4.839624e-22 4.757014e-22 4.516335e-22 4.424535e-22 4.474156e-22 4.385663e-22
3939 7.374368e-20 4.838151e-22 4.755723e-22 4.515250e-22 4.423516e-22 4.473178e-22 4.384747e-22
3940 7.390250e-20 4.836684e-22 4.754438e-22 4.514168e-22 4.422501e-22 4.472204e-22 4.383834e-22
3941 7.406143e-20 4.835224e-22 4.753159e-22 4.513090e-22 4.421489e-22 4.471233e-22 4.382925e-22
3942 7.422043e-20 4.833770e-22 4.751886e-22 4.512015e-22 4.420481e-22 4.470266e-22 4.382018e-22
3943 7.437947e-20 4.832323e-22 4.750621e-22 4.510944e-22 4.419477e-22 4.469302e-22 4.381115e-22
3944 7.453849e-20 4.830883e-22 4.749362e-22 4.509877e-22 4.418475e-22 4.468341e-22 4.380215e-22
3945 7.469753e-20 4.829451e-22 4.748111e-22 4.508813e-22 4.417478e-22 4.467383e-22 4.379318e-22
3946 7.485678e-20 4.828026e-22 4.746867e-22 4.507753e-22 4.416484e-22 4.466429e-22 4.378425e-22
3947 7.501645e-20 4.826609e-22 4.745631e-22 4.506697e-22 4.415493e-22 4.465478e-22 4.377535e-22
3948 7.517676e-20 4.825201e-22 4.744403e-22 4.505644e-22 4.414506e-22 4.464531e-22 4.376648e-22
3949 7.533794e-20 4.823800e-22 4.743184e-22 4.504596e-22 4.413523e-22 4.463587e-22 4.375764e-22
3950 7.550020e-20 4.822409e-22 4.741973e-22 4.503550e-22 4.412543e-22 4.462646e-22 4.374884e-22
3951 7.566376e-20 4.821026e-22 4.740771e-22 4.502509e-22 4.411567e-22 4.461709e-22 4.374007e-22
3952 7.582884e-20 4.819652e-22 4.739577e-22 4.501472e-22 4.410595e-22 4.460775e-22 4.373133e-22
3953 7.599566e-20 4.818288e-22 4.738393e-22 4.500438e-22 4.409626e-22 4.459844e-22 4.372262e-22
3954 7.616444e-20 4.816933e-22 4.737219e-22 4.499408e-22 4.408661e-22 4.458918e-22 4.371395e-22
3955 7.633539e-20 4.815588e-22 4.736054e-22 4.498381e-22 4.407699e-22 4.457994e-22 4.370532e-22
3956 7.650874e-20 4.814252e-22 4.734898e-22 4.497359e-22 4.406742e-22 4.457074e-22 4.369671e-22
3957 7.668470e-20 4.812926e-22 4.733752e-22 4.496340e-22 4.405788e-22 4.456158e-22 4.368815e-22
3958 7.686350e-20 4.811609e-22 4.732614e-22 4.495326e-22 4.404837e-22 4.455245e-22 4.367961e-22
3959 7.704535e-20 4.810301e-22 4.731485e-22 4.494315e-22 4.403891e-22 4.454336e-22 4.367111e-22
3960 7.723047e-20 4.809001e-22 4.730365e-22 4.493307e-22 4.402948e-22 4.453430e-22 4.366265e-22
3961 7.741908e-20 4.807710e-22 4.729253e-22 4.492304e-22 4.402009e-22 4.452528e-22 4.365421e-22
3962 7.761140e-20 4.806427e-22 4.728149e-22 4.491305e-22 4.401073e-22 4.451629e-22 4.364582e-22
3963 7.780765e-20 4.805153e-22 4.727054e-22 4.490309e-22 4.400142e-22 4.450734e-22 4.363746e-22
3964 7.800795e-20 4.803886e-22 4.725966e-22 4.489318e-22 4.399214e-22 4.449843e-22 4.362913e-22
3965 7.821202e-20 4.802627e-22 4.724885e-22 4.488330e-22 4.398290e-22 4.448955e-22 4.362084e-22
3966 7.841951e-20 4.801376e-22 4.723812e-22 4.487347e-22 4.397370e-22 4.448071e-22 4.361258e-22
3967 7.863005e-20 4.800132e-22 4.722746e-22 4.486367e-22 4.396453e-22 4.447190e-22 4.360436e-22
3968 7.884326e-20 4.798896e-22 4.721687e-22 4.485391e-22 4.395541e-22 4.446313e-22 4.359618e-22
3969 7.905879e-20 4.797666e-22 4.720635e-22 4.484419e-22 4.394632e-22 4.445440e-22 4.358803e-22
3970 7.927627e-20 4.796443e-22 4.719589e-22 4.483451e-22 4.393727e-22 4.444570e-22 4.357991e-22
3971 7.949533e-20 4.795227e-22 4.718550e-22 4.482487e-22 4.392826e-22 4.443705e-22 4.357183e-22
3972 7.971560e-20 4.794018e-22 4.717517e-22 4.481527e-22 4.391929e-22 4.442842e-22 4.356379e-22
3973 7.993673e-20 4.792815e-22 4.716491e-22 4.480572e-22 4.391036e-22 4.441984e-22 4.355579e-22
3974 8.015833e-20 4.791617e-22 4.715470e-22 4.479620e-22 4.390146e-22 4.441129e-22 4.354782e-22
3975 8.038006e-20 4.790426e-22 4.714454e-22 4.478672e-22 4.389261e-22 4.440278e-22 4.353988e-22
3976 8.060154e-20 4.789241e-22 4.713444e-22 4.477728e-22 4.388379e-22 4.439431e-22 4.353199e-22
3977 8.082240e-20 4.788061e-22 4.712440e-22 4.476789e-22 4.387502e-22 4.438588e-22 4.352413e-22
3978 8.104228e-20 4.786886e-22 4.711440e-22 4.475853e-22 4.386628e-22 4.437748e-22 4.351630e-22
3979 8.126082e-20 4.785717e-22 4.710445e-22 4.474921e-22 4.385759e-22 4.436913e-22 4.350852e-22
3980 8.147764e-20 4.784552e-22 4.709455e-22 4.473994e-22 4.384893e-22 4.436081e-22 4.350077e-22
3981 8.169239e-20 4.783393e-22 4.708470e-22 4.473071e-22 4.384031e-22 4.435253e-22 4.349306e-22
3982 8.190468e-20 4.782238e-22 4.707488e-22 4.472151e-22 4.383174e-22 4.434428e-22 4.348538e-22
3983 8.211422e-20 4.781087e-22 4.706511e-22 4.471236e-22 4.382320e-22 4.433608e-22 4.347775e-22
3984 8.232104e-20 4.779941e-22 4.705538e-22 4.470325e-22 4.381470e-22 4.432791e-22 4.347015e-22
3985 8.252538e-20 4.778799e-22 4.704568e-22 4.469419e-22 4.380625e-22 4.431979e-22 4.346259e-22
3986 8.272748e-20 4.777661e-22 4.703602e-22 4.468516e-22 4.379783e-22 4.431170e-22 4.345506e-22
3987 8.292758e-20 4.776526e-22 4.702639e-22 4.467618e-22 4.378945e-22 4.430365e-22 4.344758e-22
3988 8.312590e-20 4.775395e-22 4.701680e-22 4.466723e-22 4.378112e-22 4.429564e-22 4.344013e-22
3989 8.332270e-20 4.774267e-22 4.700723e-22 4.465833e-22 4.377283e-22 4.428767e-22 4.343272e-22
3990 8.351820e-20 4.773142e-22 4.699769e-22 4.464947e-22 4.376457e-22 4.427974e-22 4.342535e-22
3991 8.371265e-20 4.772020e-22 4.698818e-22 4.464066e-22 4.375636e-22 4.427185e-22 4.341801e-22
3992 8.390628e-20 4.770901e-22 4.697869e-22 4.463188e-22 4.374819e-22 4.426400e-22 4.341072e-22
3993 8.409932e-20 4.769785e-22 4.696922e-22 4.462315e-22 4.374006e-22 4.425618e-22 4.340346e-22
3994 8.429201e-20 4.768671e-22 4.695977e-22 4.461446e-22 4.373197e-22 4.424841e-22 4.339625e-22
3995 8.448460e-20 4.767559e-22 4.695034e-22 4.460581e-22 4.372392e-22 4.424068e-22 4.338907e-22
3996 8.467731e-20 4.766450e-22 4.694092e-22 4.459721e-22 4.371592e-22 4.423299e-22 4.338193e-22
3997 8.487038e-20 4.765342e-22 4.693153e-22 4.458865e-22 4.370795e-22 4.422533e-22 4.337483e-22
3998 8.506406e-20 4.764237e-22 4.692215e-22 4.458013e-22 4.370003e-22 4.421772e-22 4.336777e-22
3999 8.525857e-20 4.763134e-22 4.691279e-22 4.457165e-22 4.369215e-22 4.421015e-22 4.336075e-22
4000 8.545416e-20 4.762034e-22 4.690345e-22 4.456322e-22 4.368431e-22 4.420262e-22 4.335376e-22
4001 8.565105e-20 4.760935e-22 4.689413e-22 4.455483e-22 4.367651e-22 4.419513e-22 4.334682e-22
4002 8.584949e-20 4.759839e-22 4.688483e-22 4.454648e-22 4.366875e-22 4.418768e-22 4.333992e-22
4003 8.604949e-20 4.758746e-22 4.687554e-22 4.453818e-22 4.366104e-22 4.418027e-22 4.333305e-22
4004 8.625081e-20 4.757654e-22 4.686628e-22 4.452992e-22 4.365337e-22 4.417290e-22 4.332623e-22
4005 8.645322e-20 4.756565e-22 4.685704e-22 4.452170e-22 4.364574e-22 4.416557e-22 4.331944e-22
4006 8.665647e-20 4.755478e-22 4.684781e-22 4.451353e-22 4.363815e-22 4.415829e-22 4.331270e-22
4007 8.686031e-20 4.754394e-22 4.683861e-22 4.450540e-22 4.363061e-22 4.415104e-22 4.330600e-22
4008 8.706450e-20 4.753312e-22 4.682942e-22 4.449731e-22 4.362311e-22 4.414384e-22 4.329933e-22
4009 8.726879e-20 4.752233e-22 4.682026e-22 4.448927e-22 4.361565e-22 4.413668e-22 4.329271e-22
4010 8.747294e-20 4.751155e-22 4.681112e-22 4.448127e-22 4.360823e-22 4.412955e-22 4.328612e-22
4011 8.767670e-20 4.750081e-22 4.680199e-22 4.447332e-22 4.360086e-22 4.412248e-22 4.327958e-22
4012 8.787982e-20 4.749008e-22 4.679289e-22 4.446541e-22 4.359352e-22 4.411544e-22 4.327308e-22
4013 8.808207e-20 4.747938e-22 4.678381e-22 4.445754e-22 4.358624e-22 4.410844e-22 4.326662e-22
4014 8.828320e-20 4.746871e-22 4.677475e-22 4.444972e-22 4.357899e-22 4.410149e-22 4.326019e-22
4015 8.848295e-20 4.745806e-22 4.676571e-22 4.444194e-22 4.357179e-22 4.409457e-22 4.325381e-22
4016 8.868110e-20 4.744744e-22 4.675670e-22 4.443421e-22 4.356463e-22 4.408770e-22 4.324747e-22
4017 8.887738e-20 4.743684e-22 4.674770e-22 4.442652e-22 4.355751e-22 4.408087e-22 4.324117e-22
4018 8.907156e-20 4.742626e-22 4.673873e-22 4.441888e-22 4.355044e-22 4.407408e-22 4.323492e-22
4019 8.926339e-20 4.741572e-22 4.672978e-22 4.441127e-22 4.354341e-22 4.406734e-22 4.322870e-22
4020 8.945262e-20 4.740519e-22 4.672085e-22 4.440372e-22 4.353642e-22 4.406064e-22 4.322252e-22
4021 8.963901e-20 4.739469e-22 4.671195e-22 4.439621e-22 4.352948e-22 4.405398e-22 4.321639e-22
4022 8.982250e-20 4.738422e-22 4.670306e-22 4.438874e-22 4.352258e-22 4.404736e-22 4.321029e-22
4023 9.000370e-20 4.737378e-22 4.669420e-22 4.438132e-22 4.351572e-22 4.404078e-22 4.320424e-22
4024 9.018342e-20 4.736336e-22 4.668537e-22 4.437394e-22 4.350891e-22 4.403425e-22 4.319823e-22
4025 9.036243e-20 4.735296e-22 4.667655e-22 4.436661e-22 4.350214e-22 4.402776e-22 4.319226e-22
4026 9.054152e-20 4.734260e-22 4.666776e-22 4.435932e-22 4.349541e-22 4.402131e-22 4.318633e-22
4027 9.072150e-20 4.733225e-22 4.665900e-22 4.435208e-22 4.348873e-22 4.401490e-22 4.318044e-22
4028 9.090314e-20 4.732194e-22 4.665025e-22 4.434488e-22 4.348209e-22 4.400854e-22 4.317460e-22
4029 9.108725e-20 4.731165e-22 4.664153e-22 4.433773e-22 4.347550e-22 4.400222e-22 4.316879e-22
4030 9.127460e-20 4.730139e-22 4.663284e-22 4.433062e-22 4.346895e-22 4.399594e-22 4.316303e-22
4031 9.146599e-20 4.729116e-22 4.662417e-22 4.432356e-22 4.346244e-22 4.398970e-22 4.315731e-22
4032 9.166221e-20 4.728095e-22 4.661552e-22 4.431654e-22 4.345598e-22 4.398351e-22 4.315163e-22
4033 9.186406e-20 4.727077e-22 4.660690e-22 4.430957e-22 4.344956e-22 4.397736e-22 4.314600e-22
4034 9.207231e-20 4.726062e-22 4.659831e-22 4.430264e-22 4.344319e-22 4.397126e-22 4.314040e-22
4035 9.228776e-20 4.725049e-22 4.658974e-22 4.429576e-22 4.343685e-22 4.396519e-22 4.313485e-22
4036 9.251120e-20 4.724040e-22 4.658119e-22 4.428892e-22 4.343057e-22 4.395917e-22 4.312934e-22
4037 9.274343e-20 4.723033e-22 4.657267e-22 4.428213e-22 4.342433e-22 4.395319e-22 4.312387e-22
4038 9.298523e-20 4.722029e-22 4.656419e-22 4.427538e-22 4.341813e-22 4.394726e-22 4.311844e-22
4039 9.323738e-20 4.721029e-22 4.655573e-22 4.426868e-22 4.341197e-22 4.394137e-22 4.311306e-22
4040 9.350069e-20 4.720032e-22 4.654730e-22 4.426203e-22 4.340586e-22 4.393552e-22 4.310771e-22
4041 9.377590e-20 4.719039e-22 4.653891e-22 4.425542e-22 4.339980e-22 4.392972e-22 4.310241e-22
4042 9.406277e-20 4.718050e-22 4.653055e-22 4.424885e-22 4.339377e-22 4.392395e-22 4.309715e-22
4043 9.436003e-20 4.717065e-22 4.652223e-22 4.424233e-22 4.338780e-22 4.391824e-22 4.309194e-22
4044 9.466639e-20 4.716084e-22 4.651395e-22 4.423586e-22 4.338186e-22 4.391256e-22 4.308676e-22
4045 9.498053e-20 4.715107e-22 4.650571e-22 4.422943e-22 4.337597e-22 4.390693e-22 4.308163e-22
4046 9.530117e-20 4.714135e-22 4.649751e-22 4.422305e-22 4.337013e-22 4.390134e-22 4.307654e-22
4047 9.562700e-20 4.713167e-22 4.648935e-22 4.421671e-22 4.336433e-22 4.389579e-22 4.307149e-22
4048 9.595671e-20 4.712205e-22 4.648124e-22 4.421042e-22 4.335857e-22 4.389029e-22 4.306648e-22
4049 9.628900e-20 4.711248e-22 4.647318e-22 4.420417e-22 4.335286e-22 4.388483e-22 4.306152e-22
4050 9.662256e-20 4.710295e-22 4.646517e-22 4.419797e-22 4.334719e-22 4.387942e-22 4.305660e-22
4051 9.695611e-20 4.709349e-22 4.645720e-22 4.419181e-22 4.334157e-22 4.387404e-22 4.305172e-22
4052 9.728833e-20 4.708408e-22 4.644929e-22 4.418570e-22 4.333599e-22 4.386872e-22 4.304688e-22
4053 9.761791e-20 4.707473e-22 4.644144e-22 4.417964e-22 4.333045e-22 4.386343e-22 4.304209e-22
4054 9.794357e-20 4.706543e-22 4.643364e-22 4.417362e-22 4.332496e-22 4.385819e-22 4.303734e-22
4055 9.826399e-20 4.705620e-22 4.642589e-22 4.416764e-22 4.331951e-22 4.385299e-22 4.303263e-22
4056 9.857788e-20 4.704704e-22 4.641821e-22 4.416171e-22 4.331411e-22 4.384783e-22 4.302796e-22
4057 9.888392e-20 4.703794e-22 4.641059e-22 4.415583e-22 4.330875e-22 4.384272e-22 4.302333e-22
4058 9.918083e-20 4.702890e-22 4.640303e-22 4.414999e-22 4.330344e-22 4.383765e-22 4.301875e-22
4059 9.946728e-20 4.701993e-22 4.639553e-22 4.414420e-22 4.329817e-22 4.383263e-22 4.301421e-22
4060 9.974199e-20 4.701104e-22 4.638810e-22 4.413845e-22 4.329295e-22 4.382765e-22 4.300971e-22
4061 1.000039e-19 4.700222e-22 4.638074e-22 4.413275e-22 4.328777e-22 4.382271e-22 4.300526e-22
4062 1.002536e-19 4.699347e-22 4.637344e-22 4.412710e-22 4.328263e-22 4.381781e-22 4.300084e-22
4063 1.004920e-19 4.698480e-22 4.636622e-22 4.412149e-22 4.327754e-22 4.381296e-22 4.299647e-22
4064 1.007204e-19 4.697620e-22 4.635907e-22 4.411592e-22 4.327249e-22 4.380815e-22 4.299214e-22
4065 1.009397e-19 4.696769e-22 4.635199e-22 4.411040e-22 4.326749e-22 4.380339e-22 4.298786e-22
4066 1.011509e-19 4.695925e-22 4.634499e-22 4.410493e-22 4.326253e-22 4.379866e-22 4.298361e-22
4067 1.013553e-19 4.695090e-22 4.633807e-22 4.409950e-22 4.325761e-22 4.379399e-22 4.297941e-22
4068 1.015538e-19 4.694264e-22 4.633123e-22 4.409411e-22 4.325274e-22 4.378935e-22 4.297525e-22
4069 1.017475e-19 4.693446e-22 4.632446e-22 4.408877e-22 4.324791e-22 4.378476e-22 4.297113e-22
4070 1.019376e-19 4.692637e-22 4.631779e-22 4.408348e-22 4.324313e-22 4.378021e-22 4.296705e-22
4071 1.021249e-19 4.691837e-22 4.631119e-22 4.407823e-22 4.323839e-22 4.377570e-22 4.296302e-22
4072 1.023107e-19 4.691046e-22 4.630468e-22 4.407303e-22 4.323370e-22 4.377124e-22 4.295903e-22
4073 1.024960e-19 4.690265e-22 4.629826e-22 4.406787e-22 4.322905e-22 4.376682e-22 4.295508e-22
4074 1.026818e-19 4.689493e-22 4.629193e-22 4.406276e-22 4.322444e-22 4.376244e-22 4.295117e-22
4075 1.028693e-19 4.688731e-22 4.628569e-22 4.405769e-22 4.321988e-22 4.375811e-22 4.294731e-22
4076 1.030595e-19 4.687979e-22 4.627954e-22 4.405267e-22 4.321536e-22 4.375382e-22 4.294348e-22
4077 1.032534e-19 4.687236e-22 4.627349e-22 4.404769e-22 4.321088e-22 4.374957e-22 4.293970e-22
4078 1.034522e-19 4.686504e-22 4.626753e-22 4.404276e-22 4.320645e-22 4.374537e-22 4.293596e-22
4079 1.036569e-19 4.685782e-22 4.626166e-22 4.403787e-22 4.320206e-22 4.374120e-22 4.293227e-22
4080 1.038686e-19 4.685070e-22 4.625589e-22 4.403302e-22 4.319772e-22 4.373709e-22 4.292861e-22
4081 1.040879e-19 4.684366e-22 4.625019e-22 4.402823e-22 4.319342e-22 4.373301e-22 4.292500e-22
4082 1.043147e-19 4.683672e-22 4.624459e-22 4.402347e-22 4.318916e-22 4.372898e-22 4.292142e-22
4083 1.045486e-19 4.682987e-22 4.623906e-22 4.401876e-22 4.318495e-22 4.372499e-22 4.291789e-22
4084 1.047892e-19 4.682310e-22 4.623362e-22 4.401410e-22 4.318078e-22 4.372104e-22 4.291441e-22
4085 1.050362e-19 4.681642e-22 4.622825e-22 4.400948e-22 4.317665e-22 4.371713e-22 4.291096e-22
4086 1.052893e-19 4.680982e-22 4.622296e-22 4.400491e-22 4.317257e-22 4.371327e-22 4.290755e-22
4087 1.055481e-19 4.680330e-22 4.621774e-22 4.400037e-22 4.316853e-22 4.370945e-22 4.290419e-22
4088 1.058123e-19 4.679686e-22 4.621260e-22 4.399589e-22 4.316454e-22 4.370567e-22 4.290087e-22
4089 1.060814e-19 4.679049e-22 4.620752e-22 4.399145e-22 4.316059e-22 4.370194e-22 4.289759e-22
4090 1.063552e-19 4.678419e-22 4.620250e-22 4.398705e-22 4.315668e-22 4.369825e-22 4.289435e-22
4091 1.066333e-19 4.677797e-22 4.619755e-22 4.398270e-22 4.315281e-22 4.369460e-22 4.289115e-22
4092 1.069154e-19 4.677181e-22 4.619266e-22 4.397839e-22 4.314899e-22 4.369099e-22 4.288800e-22
4093 1.072011e-19 4.676572e-22 4.618783e-22 4.397413e-22 4.314521e-22 4.368743e-22 4.288488e-22
4094 1.074900e-19 4.675969e-22 4.618306e-22 4.396991e-22 4.314148e-22 4.368390e-22 4.288181e-22
4095 1.077818e-19 4.675372e-22 4.617834e-22 4.396573e-22 4.313778e-22 4.368042e-22 4.287878e-22
4096 1.080762e-19 4.674781e-22 4.617367e-22 4.396160e-22 4.313414e-22 4.367698e-22 4.287578e-22
4097 1.083728e-19 4.674196e-22 4.616906e-22 4.395751e-22 4.313053e-22 4.367359e-22 4.287283e-22
4098 1.086713e-19 4.673616e-22 4.616449e-22 4.395347e-22 4.312696e-22 4.367023e-22 4.286993e-22
4099 1.089713e-19 4.673042e-22 4.615996e-22 4.394947e-22 4.312344e-22 4.366692e-22 4.286706e-22
4100 1.092724e-19 4.672472e-22 4.615548e-22 4.394551e-22 4.311997e-22 4.366365e-22 4.286423e-22
4101 1.095745e-19 4.671907e-22 4.615104e-22 4.394160e-22 4.311653e-22 4.366042e-22 4.286145e-22
4102 1.098774e-19 4.671347e-22 4.614664e-22 4.393773e-22 4.311314e-22 4.365723e-22 4.285870e-22
4103 1.101811e-19 4.670790e-22 4.614227e-22 4.393390e-22 4.310979e-22 4.365409e-22 4.285600e-22
4104 1.104856e-19 4.670238e-22 4.613793e-22 4.393012e-22 4.310648e-22 4.365099e-22 4.285333e-22
4105 1.107908e-19 4.669690e-22 4.613363e-22 4.392638e-22 4.310321e-22 4.364793e-22 4.285071e-22
4106 1.110966e-19 4.669145e-22 4.612935e-22 4.392269e-22 4.309999e-22 4.364491e-22 4.284813e-22
4107 1.114030e-19 4.668603e-22 4.612511e-22 4.391904e-22 4.309681e-22 4.364193e-22 4.284559e-22
4108 1.117099e-19 4.668065e-22 4.612088e-22 4.391543e-22 4.309367e-22 4.363899e-22 4.284309e-22
4109 1.120173e-19 4.667529e-22 4.611668e-22 4.391187e-22 4.309058e-22 4.363609e-22 4.284063e-22
4110 1.123251e-19 4.666996e-22 4.611250e-22 4.390835e-22 4.308753e-22 4.363324e-22 4.283821e-22
4111 1.126333e-19 4.666465e-22 4.610833e-22 4.390487e-22 4.308451e-22 4.363043e-22 4.283583e-22
4112 1.129417e-19 4.665937e-22 4.610418e-22 4.390143e-22 4.308154e-22 4.362766e-22 4.283349e-22
4113 1.132505e-19 4.665411e-22 4.610004e-22 4.389804e-22 4.307862e-22 4.362492e-22 4.283119e-22
4114 1.135594e-19 4.664886e-22 4.609591e-22 4.389469e-22 4.307573e-22 4.362224e-22 4.282893e-22
4115 1.138684e-19 4.664362e-22 4.609179e-22 4.389139e-22 4.307289e-22 4.361959e-22 4.282671e-22
4116 1.141775e-19 4.663840e-22 4.608767e-22 4.388812e-22 4.307009e-22 4.361698e-22 4.282453e-22
4117 1.144867e-19 4.663319e-22 4.608356e-22 4.388490e-22 4.306733e-22 4.361441e-22 4.282239e-22
4118 1.147958e-19 4.662799e-22 4.607945e-22 4.388172e-22 4.306461e-22 4.361189e-22 4.282029e-22
4119 1.151049e-19 4.662279e-22 4.607533e-22 4.387859e-22 4.306193e-22 4.360940e-22 4.281823e-22
4120 1.154137e-19 4.661760e-22 4.607122e-22 4.387550e-22 4.305930e-22 4.360696e-22 4.281622e-22
4121 1.157225e-19 4.661241e-22 4.606710e-22 4.387245e-22 4.305670e-22 4.360456e-22 4.281424e-22
4122 1.160314e-19 4.660724e-22 4.606299e-22 4.386944e-22 4.305415e-22 4.360219e-22 4.281230e-22
4123 1.163404e-19 4.660207e-22 4.605889e-22 4.386647e-22 4.305164e-22 4.359987e-22 4.281040e-22
4124 1.166498e-19 4.659692e-22 4.605478e-22 4.386355e-22 4.304917e-22 4.359759e-22 4.280854e-22
4125 1.169597e-19 4.659178e-22 4.605069e-22 4.386067e-22 4.304675e-22 4.359535e-22 4.280672e-22
4126 1.172703e-19 4.658665e-22 4.604660e-22 4.385783e-22 4.304436e-22 4.359315e-22 4.280494e-22
4127 1.175816e-19 4.658155e-22 4.604253e-22 4.385504e-22 4.304201e-22 4.359099e-22 4.280319e-22
4128 1.178939e-19 4.657646e-22 4.603846e-22 4.385228e-22 4.303971e-22 4.358887e-22 4.280149e-22
4129 1.182073e-19 4.657138e-22 4.603441e-22 4.384957e-22 4.303745e-22 4.358679e-22 4.279983e-22
4130 1.185220e-19 4.656633e-22 4.603037e-22 4.384690e-22 4.303522e-22 4.358475e-22 4.279821e-22
4131 1.188381e-19 4.656130e-22 4.602635e-22 4.384427e-22 4.303304e-22 4.358275e-22 4.279662e-22
4132 1.191557e-19 4.655630e-22 4.602235e-22 4.384169e-22 4.303090e-22 4.358079e-22 4.279508e-22
4133 1.194750e-19 4.655132e-22 4.601837e-22 4.383914e-22 4.302880e-22 4.357887e-22 4.279357e-22
4134 1.197962e-19 4.654637e-22 4.601441e-22 4.383664e-22 4.302674e-22 4.357699e-22 4.279210e-22
4135 1.201194e-19 4.654144e-22 4.601047e-22 4.383418e-22 4.302473e-22 4.357515e-22 4.279068e-22
4136 1.204447e-19 4.653655e-22 4.600656e-22 4.383176e-22 4.302275e-22 4.357335e-22 4.278929e-22
4137 1.207723e-19 4.653168e-22 4.600267e-22 4.382938e-22 4.302081e-22 4.357159e-22 4.278794e-22
4138 1.211024e-19 4.652685e-22 4.599882e-22 4.382704e-22 4.301892e-22 4.356987e-22 4.278663e-22
4139 1.214352e-19 4.652205e-22 4.599499e-22 4.382475e-22 4.301706e-22 4.356819e-22 4.278535e-22
4140 1.217706e-19 4.651729e-22 4.599119e-22 4.382249e-22 4.301525e-22 4.356655e-22 4.278412e-22
4141 1.221088e-19 4.651257e-22 4.598742e-22 4.382028e-22 4.301347e-22 4.356495e-22 4.278293e-22
4142 1.224494e-19 4.650788e-22 4.598369e-22 4.381811e-22 4.301174e-22 4.356338e-22 4.278177e-22
4143 1.227921e-19 4.650324e-22 4.598000e-22 4.381598e-22 4.301004e-22 4.356186e-22 4.278065e-22
4144 1.231367e-19 4.649863e-22 4.597634e-22 4.381389e-22 4.300839e-22 4.356038e-22 4.277957e-22
4145 1.234829e-19 4.649407e-22 4.597272e-22 4.381184e-22 4.300678e-22 4.355893e-22 4.277853e-22
4146 1.238304e-19 4.648955e-22 4.596914e-22 4.380984e-22 4.300520e-22 4.355753e-22 4.277753e-22
4147 1.241790e-19 4.648508e-22 4.596560e-22 4.380787e-22 4.300367e-22 4.355617e-22 4.277657e-22
