Ls TT EB_gmv TEB_gmv EB_iter EB_iter_ext TEB_iter TEB_iter_ext
3592 1.097073e-20 6.870925e-22 6.402489e-22 5.310041e-22 5.011212e-22 4.995533e-22 4.734148e-22
3593 1.097162e-20 6.867899e-22 6.399995e-22 5.308660e-22 5.010061e-22 4.994385e-22 4.733187e-22
3594 1.097256e-20 6.864878e-22 6.397504e-22 5.307281e-22 5.008913e-22 4.993239e-22 4.732228e-22
3595 1.097355e-20 6.861861e-22 6.395015e-22 5.305906e-22 5.007768e-22 4.992098e-22 4.731272e-22
3596 1.097459e-20 6.858847e-22 6.392527e-22 5.304534e-22 5.006626e-22 4.990959e-22 4.730319e-22
3597 1.097571e-20 6.855837e-22 6.390040e-22 5.303165e-22 5.005487e-22 4.989823e-22 4.729368e-22
3598 1.097689e-20 6.852831e-22 6.387554e-22 5.301799e-22 5.004351e-22 4.988691e-22 4.728421e-22
3599 1.097814e-20 6.849828e-22 6.385067e-22 5.300437e-22 5.003218e-22 4.987562e-22 4.727477e-22
3600 1.097942e-20 6.846827e-22 6.382579e-22 5.299079e-22 5.002089e-22 4.986437e-22 4.726536e-22
3601 1.098073e-20 6.843830e-22 6.380091e-22 5.297724e-22 5.000962e-22 4.985315e-22 4.725599e-22
3602 1.098204e-20 6.840835e-22 6.377600e-22 5.296373e-22 4.999839e-22 4.984197e-22 4.724664e-22
3603 1.098334e-20 6.837841e-22 6.375108e-22 5.295026e-22 4.998720e-22 4.983082e-22 4.723733e-22
3604 1.098461e-20 6.834850e-22 6.372613e-22 5.293683e-22 4.997604e-22 4.981971e-22 4.722805e-22
3605 1.098583e-20 6.831861e-22 6.370114e-22 5.292343e-22 4.996491e-22 4.980864e-22 4.721881e-22
3606 1.098698e-20 6.828874e-22 6.367612e-22 5.291008e-22 4.995383e-22 4.979760e-22 4.720960e-22
3607 1.098804e-20 6.825887e-22 6.365106e-22 5.289677e-22 4.994278e-22 4.978661e-22 4.720042e-22
3608 1.098900e-20 6.822902e-22 6.362595e-22 5.288350e-22 4.993177e-22 4.977565e-22 4.719129e-22
3609 1.098983e-20 6.819919e-22 6.360081e-22 5.287028e-22 4.992079e-22 4.976473e-22 4.718219e-22
3610 1.099053e-20 6.816938e-22 6.357564e-22 5.285710e-22 4.990986e-22 4.975386e-22 4.717312e-22
3611 1.099106e-20 6.813960e-22 6.355045e-22 5.284396e-22 4.989897e-22 4.974302e-22 4.716410e-22
3612 1.099141e-20 6.810984e-22 6.352523e-22 5.283087e-22 4.988812e-22 4.973223e-22 4.715511e-22
3613 1.099157e-20 6.808012e-22 6.350000e-22 5.281783e-22 4.987731e-22 4.972148e-22 4.714616e-22
3614 1.099151e-20 6.805043e-22 6.347475e-22 5.280483e-22 4.986655e-22 4.971077e-22 4.713725e-22
3615 1.099122e-20 6.802078e-22 6.344950e-22 5.279188e-22 4.985583e-22 4.970011e-22 4.712838e-22
3616 1.099070e-20 6.799117e-22 6.342425e-22 5.277899e-22 4.984515e-22 4.968949e-22 4.711955e-22
3617 1.098996e-20 6.796160e-22 6.339901e-22 5.276614e-22 4.983452e-22 4.967892e-22 4.711076e-22
3618 1.098903e-20 6.793209e-22 6.337377e-22 5.275334e-22 4.982393e-22 4.966839e-22 4.710201e-22
3619 1.098794e-20 6.790263e-22 6.334854e-22 5.274060e-22 4.981339e-22 4.965791e-22 4.709331e-22
3620 1.098671e-20 6.787322e-22 6.332334e-22 5.272790e-22 4.980290e-22 4.964748e-22 4.708465e-22
3621 1.098536e-20 6.784387e-22 6.329816e-22 5.271526e-22 4.979246e-22 4.963709e-22 4.707603e-22
3622 1.098391e-20 6.781459e-22 6.327300e-22 5.270267e-22 4.978206e-22 4.962675e-22 4.706745e-22
3623 1.098240e-20 6.778537e-22 6.324788e-22 5.269014e-22 4.977171e-22 4.961646e-22 4.705892e-22
3624 1.098085e-20 6.775622e-22 6.322280e-22 5.267766e-22 4.976142e-22 4.960622e-22 4.705044e-22
3625 1.097927e-20 6.772714e-22 6.319776e-22 5.266524e-22 4.975117e-22 4.959602e-22 4.704200e-22
3626 1.097769e-20 6.769814e-22 6.317277e-22 5.265288e-22 4.974098e-22 4.958588e-22 4.703360e-22
3627 1.097615e-20 6.766922e-22 6.314784e-22 5.264057e-22 4.973083e-22 4.957579e-22 4.702525e-22
3628 1.097465e-20 6.764038e-22 6.312296e-22 5.262832e-22 4.972074e-22 4.956575e-22 4.701695e-22
3629 1.097323e-20 6.761163e-22 6.309814e-22 5.261613e-22 4.971071e-22 4.955576e-22 4.700870e-22
3630 1.097190e-20 6.758296e-22 6.307340e-22 5.260400e-22 4.970072e-22 4.954583e-22 4.700049e-22
3631 1.097070e-20 6.755440e-22 6.304872e-22 5.259193e-22 4.969079e-22 4.953595e-22 4.699233e-22
3632 1.096965e-20 6.752592e-22 6.302413e-22 5.257991e-22 4.968092e-22 4.952612e-22 4.698422e-22
3633 1.096876e-20 6.749755e-22 6.299961e-22 5.256796e-22 4.967110e-22 4.951634e-22 4.697616e-22
3634 1.096805e-20 6.746928e-22 6.297519e-22 5.255607e-22 4.966133e-22 4.950662e-22 4.696815e-22
3635 1.096749e-20 6.744112e-22 6.295085e-22 5.254425e-22 4.965162e-22 4.949696e-22 4.696019e-22
3636 1.096710e-20 6.741307e-22 6.292662e-22 5.253249e-22 4.964197e-22 4.948735e-22 4.695229e-22
3637 1.096686e-20 6.738513e-22 6.290249e-22 5.252079e-22 4.963238e-22 4.947779e-22 4.694443e-22
3638 1.096676e-20 6.735731e-22 6.287846e-22 5.250915e-22 4.962284e-22 4.946830e-22 4.693662e-22
3639 1.096680e-20 6.732961e-22 6.285455e-22 5.249758e-22 4.961337e-22 4.945886e-22 4.692887e-22
3640 1.096697e-20 6.730204e-22 6.283075e-22 5.248607e-22 4.960395e-22 4.944947e-22 4.692117e-22
3641 1.096727e-20 6.727459e-22 6.280708e-22 5.247463e-22 4.959459e-22 4.944015e-22 4.691352e-22
3642 1.096769e-20 6.724727e-22 6.278353e-22 5.246326e-22 4.958529e-22 4.943088e-22 4.690592e-22
3643 1.096823e-20 6.722009e-22 6.276012e-22 5.245195e-22 4.957605e-22 4.942167e-22 4.689838e-22
3644 1.096887e-20 6.719304e-22 6.273684e-22 5.244071e-22 4.956687e-22 4.941253e-22 4.689089e-22
3645 1.096962e-20 6.716613e-22 6.271370e-22 5.242953e-22 4.955775e-22 4.940344e-22 4.688346e-22
3646 1.097046e-20 6.713937e-22 6.269070e-22 5.241843e-22 4.954870e-22 4.939441e-22 4.687608e-22
3647 1.097139e-20 6.711274e-22 6.266784e-22 5.240739e-22 4.953970e-22 4.938544e-22 4.686875e-22
3648 1.097240e-20 6.708625e-22 6.264512e-22 5.239642e-22 4.953077e-22 4.937653e-22 4.686149e-22
3649 1.097349e-20 6.705990e-22 6.262253e-22 5.238552e-22 4.952190e-22 4.936769e-22 4.685427e-22
3650 1.097465e-20 6.703370e-22 6.260008e-22 5.237468e-22 4.951309e-22 4.935890e-22 4.684712e-22
3651 1.097588e-20 6.700763e-22 6.257777e-22 5.236392e-22 4.950435e-22 4.935018e-22 4.684002e-22
3652 1.097719e-20 6.698170e-22 6.255560e-22 5.235323e-22 4.949566e-22 4.934152e-22 4.683297e-22
3653 1.097858e-20 6.695592e-22 6.253357e-22 5.234261e-22 4.948705e-22 4.933292e-22 4.682599e-22
3654 1.098006e-20 6.693028e-22 6.251167e-22 5.233206e-22 4.947849e-22 4.932438e-22 4.681906e-22
3655 1.098165e-20 6.690478e-22 6.248991e-22 5.232158e-22 4.947000e-22 4.931591e-22 4.681219e-22
3656 1.098335e-20 6.687942e-22 6.246828e-22 5.231117e-22 4.946158e-22 4.930750e-22 4.680538e-22
3657 1.098518e-20 6.685421e-22 6.244680e-22 5.230083e-22 4.945322e-22 4.929915e-22 4.679862e-22
3658 1.098713e-20 6.682914e-22 6.242545e-22 5.229056e-22 4.944492e-22 4.929087e-22 4.679193e-22
3659 1.098923e-20 6.680421e-22 6.240423e-22 5.228037e-22 4.943669e-22 4.928265e-22 4.678529e-22
3660 1.099147e-20 6.677942e-22 6.238316e-22 5.227024e-22 4.942852e-22 4.927450e-22 4.677871e-22
3661 1.099387e-20 6.675478e-22 6.236221e-22 5.226019e-22 4.942042e-22 4.926641e-22 4.677219e-22
3662 1.099644e-20 6.673029e-22 6.234141e-22 5.225021e-22 4.941239e-22 4.925839e-22 4.676573e-22
3663 1.099919e-20 6.670593e-22 6.232074e-22 5.224030e-22 4.940442e-22 4.925043e-22 4.675933e-22
3664 1.100212e-20 6.668173e-22 6.230020e-22 5.223047e-22 4.939651e-22 4.924253e-22 4.675299e-22
3665 1.100524e-20 6.665767e-22 6.227980e-22 5.222070e-22 4.938867e-22 4.923471e-22 4.674671e-22
3666 1.100857e-20 6.663375e-22 6.225954e-22 5.221101e-22 4.938090e-22 4.922694e-22 4.674049e-22
3667 1.101211e-20 6.660998e-22 6.223941e-22 5.220139e-22 4.937319e-22 4.921924e-22 4.673433e-22
3668 1.101588e-20 6.658636e-22 6.221942e-22 5.219185e-22 4.936555e-22 4.921161e-22 4.672822e-22
3669 1.101986e-20 6.656288e-22 6.219956e-22 5.218237e-22 4.935798e-22 4.920405e-22 4.672218e-22
3670 1.102403e-20 6.653955e-22 6.217984e-22 5.217297e-22 4.935047e-22 4.919655e-22 4.671620e-22
3671 1.102836e-20 6.651636e-22 6.216025e-22 5.216364e-22 4.934302e-22 4.918911e-22 4.671028e-22
3672 1.103285e-20 6.649333e-22 6.214080e-22 5.215439e-22 4.933564e-22 4.918175e-22 4.670443e-22
3673 1.103745e-20 6.647044e-22 6.212148e-22 5.214520e-22 4.932833e-22 4.917444e-22 4.669863e-22
3674 1.104215e-20 6.644770e-22 6.210229e-22 5.213609e-22 4.932108e-22 4.916721e-22 4.669289e-22
3675 1.104693e-20 6.642511e-22 6.208324e-22 5.212705e-22 4.931390e-22 4.916004e-22 4.668721e-22
3676 1.105175e-20 6.640266e-22 6.206432e-22 5.211808e-22 4.930678e-22 4.915294e-22 4.668160e-22
3677 1.105660e-20 6.638037e-22 6.204553e-22 5.210919e-22 4.929973e-22 4.914590e-22 4.667604e-22
3678 1.106145e-20 6.635822e-22 6.202688e-22 5.210036e-22 4.929275e-22 4.913893e-22 4.667054e-22
3679 1.106627e-20 6.633623e-22 6.200837e-22 5.209161e-22 4.928582e-22 4.913202e-22 4.666511e-22
3680 1.107105e-20 6.631438e-22 6.198998e-22 5.208293e-22 4.927897e-22 4.912519e-22 4.665974e-22
3681 1.107576e-20 6.629269e-22 6.197173e-22 5.207431e-22 4.927218e-22 4.911841e-22 4.665442e-22
3682 1.108038e-20 6.627114e-22 6.195361e-22 5.206577e-22 4.926545e-22 4.911171e-22 4.664917e-22
3683 1.108488e-20 6.624974e-22 6.193562e-22 5.205730e-22 4.925878e-22 4.910507e-22 4.664398e-22
3684 1.108924e-20 6.622847e-22 6.191775e-22 5.204890e-22 4.925218e-22 4.909849e-22 4.663885e-22
3685 1.109343e-20 6.620734e-22 6.190000e-22 5.204057e-22 4.924565e-22 4.909198e-22 4.663378e-22
3686 1.109744e-20 6.618634e-22 6.188237e-22 5.203231e-22 4.923917e-22 4.908554e-22 4.662877e-22
3687 1.110126e-20 6.616547e-22 6.186484e-22 5.202412e-22 4.923276e-22 4.907916e-22 4.662381e-22
3688 1.110492e-20 6.614471e-22 6.184743e-22 5.201599e-22 4.922641e-22 4.907285e-22 4.661892e-22
3689 1.110845e-20 6.612406e-22 6.183012e-22 5.200794e-22 4.922013e-22 4.906660e-22 4.661409e-22
3690 1.111186e-20 6.610353e-22 6.181291e-22 5.199995e-22 4.921390e-22 4.906042e-22 4.660932e-22
3691 1.111519e-20 6.608309e-22 6.179579e-22 5.199203e-22 4.920774e-22 4.905430e-22 4.660461e-22
3692 1.111844e-20 6.606276e-22 6.177876e-22 5.198418e-22 4.920164e-22 4.904824e-22 4.659995e-22
3693 1.112165e-20 6.604252e-22 6.176182e-22 5.197639e-22 4.919560e-22 4.904225e-22 4.659536e-22
3694 1.112484e-20 6.602237e-22 6.174497e-22 5.196867e-22 4.918962e-22 4.903632e-22 4.659082e-22
3695 1.112803e-20 6.600230e-22 6.172819e-22 5.196102e-22 4.918370e-22 4.903046e-22 4.658635e-22
3696 1.113124e-20 6.598231e-22 6.171149e-22 5.195343e-22 4.917784e-22 4.902466e-22 4.658193e-22
3697 1.113450e-20 6.596239e-22 6.169486e-22 5.194590e-22 4.917204e-22 4.901892e-22 4.657757e-22
3698 1.113783e-20 6.594254e-22 6.167829e-22 5.193844e-22 4.916629e-22 4.901325e-22 4.657326e-22
3699 1.114125e-20 6.592276e-22 6.166179e-22 5.193104e-22 4.916061e-22 4.900763e-22 4.656901e-22
3700 1.114479e-20 6.590303e-22 6.164535e-22 5.192371e-22 4.915498e-22 4.900208e-22 4.656483e-22
3701 1.114846e-20 6.588336e-22 6.162896e-22 5.191643e-22 4.914941e-22 4.899659e-22 4.656069e-22
3702 1.115230e-20 6.586373e-22 6.161262e-22 5.190922e-22 4.914389e-22 4.899117e-22 4.655662e-22
3703 1.115632e-20 6.584415e-22 6.159633e-22 5.190207e-22 4.913844e-22 4.898580e-22 4.655260e-22
3704 1.116054e-20 6.582461e-22 6.158008e-22 5.189498e-22 4.913303e-22 4.898049e-22 4.654863e-22
3705 1.116498e-20 6.580510e-22 6.156387e-22 5.188795e-22 4.912768e-22 4.897524e-22 4.654472e-22
3706 1.116963e-20 6.578561e-22 6.154769e-22 5.188098e-22 4.912239e-22 4.897005e-22 4.654087e-22
3707 1.117450e-20 6.576615e-22 6.153154e-22 5.187407e-22 4.911714e-22 4.896492e-22 4.653707e-22
3708 1.117958e-20 6.574671e-22 6.151542e-22 5.186721e-22 4.911195e-22 4.895985e-22 4.653332e-22
3709 1.118489e-20 6.572728e-22 6.149932e-22 5.186041e-22 4.910682e-22 4.895484e-22 4.652963e-22
3710 1.119041e-20 6.570786e-22 6.148324e-22 5.185367e-22 4.910173e-22 4.894988e-22 4.652599e-22
3711 1.119615e-20 6.568844e-22 6.146717e-22 5.184698e-22 4.909670e-22 4.894499e-22 4.652240e-22
3712 1.120212e-20 6.566902e-22 6.145111e-22 5.184035e-22 4.909171e-22 4.894014e-22 4.651887e-22
3713 1.120831e-20 6.564959e-22 6.143506e-22 5.183377e-22 4.908677e-22 4.893536e-22 4.651538e-22
3714 1.121472e-20 6.563015e-22 6.141901e-22 5.182725e-22 4.908189e-22 4.893063e-22 4.651195e-22
3715 1.122137e-20 6.561070e-22 6.140296e-22 5.182077e-22 4.907705e-22 4.892595e-22 4.650857e-22
3716 1.122824e-20 6.559122e-22 6.138690e-22 5.181435e-22 4.907225e-22 4.892133e-22 4.650524e-22
3717 1.123534e-20 6.557171e-22 6.137083e-22 5.180797e-22 4.906751e-22 4.891676e-22 4.650196e-22
3718 1.124267e-20 6.555217e-22 6.135474e-22 5.180165e-22 4.906281e-22 4.891224e-22 4.649872e-22
3719 1.125023e-20 6.553259e-22 6.133864e-22 5.179538e-22 4.905815e-22 4.890778e-22 4.649554e-22
3720 1.125803e-20 6.551297e-22 6.132252e-22 5.178915e-22 4.905354e-22 4.890337e-22 4.649240e-22
3721 1.126606e-20 6.549332e-22 6.130638e-22 5.178297e-22 4.904897e-22 4.889900e-22 4.648932e-22
3722 1.127432e-20 6.547364e-22 6.129023e-22 5.177683e-22 4.904444e-22 4.889469e-22 4.648627e-22
3723 1.128280e-20 6.545392e-22 6.127406e-22 5.177075e-22 4.903995e-22 4.889043e-22 4.648328e-22
3724 1.129147e-20 6.543418e-22 6.125790e-22 5.176470e-22 4.903551e-22 4.888622e-22 4.648033e-22
3725 1.130031e-20 6.541441e-22 6.124172e-22 5.175870e-22 4.903110e-22 4.888206e-22 4.647742e-22
3726 1.130928e-20 6.539461e-22 6.122555e-22 5.175274e-22 4.902674e-22 4.887794e-22 4.647456e-22
3727 1.131836e-20 6.537480e-22 6.120937e-22 5.174682e-22 4.902241e-22 4.887387e-22 4.647175e-22
3728 1.132753e-20 6.535497e-22 6.119320e-22 5.174094e-22 4.901812e-22 4.886985e-22 4.646897e-22
3729 1.133675e-20 6.533512e-22 6.117704e-22 5.173510e-22 4.901386e-22 4.886587e-22 4.646624e-22
3730 1.134601e-20 6.531526e-22 6.116089e-22 5.172930e-22 4.900964e-22 4.886194e-22 4.646355e-22
3731 1.135527e-20 6.529539e-22 6.114475e-22 5.172353e-22 4.900546e-22 4.885805e-22 4.646090e-22
3732 1.136452e-20 6.527551e-22 6.112863e-22 5.171780e-22 4.900130e-22 4.885420e-22 4.645829e-22
3733 1.137372e-20 6.525563e-22 6.111252e-22 5.171211e-22 4.899718e-22 4.885040e-22 4.645572e-22
3734 1.138285e-20 6.523575e-22 6.109644e-22 5.170645e-22 4.899310e-22 4.884663e-22 4.645319e-22
3735 1.139187e-20 6.521587e-22 6.108039e-22 5.170082e-22 4.898904e-22 4.884291e-22 4.645070e-22
3736 1.140078e-20 6.519599e-22 6.106436e-22 5.169523e-22 4.898501e-22 4.883923e-22 4.644824e-22
3737 1.140953e-20 6.517611e-22 6.104836e-22 5.168967e-22 4.898101e-22 4.883559e-22 4.644583e-22
3738 1.141811e-20 6.515625e-22 6.103240e-22 5.168413e-22 4.897704e-22 4.883198e-22 4.644344e-22
3739 1.142649e-20 6.513639e-22 6.101648e-22 5.167863e-22 4.897310e-22 4.882842e-22 4.644110e-22
3740 1.143464e-20 6.511655e-22 6.100059e-22 5.167315e-22 4.896918e-22 4.882489e-22 4.643878e-22
3741 1.144258e-20 6.509672e-22 6.098475e-22 5.166770e-22 4.896529e-22 4.882139e-22 4.643650e-22
3742 1.145036e-20 6.507692e-22 6.096895e-22 5.166227e-22 4.896142e-22 4.881793e-22 4.643426e-22
3743 1.145801e-20 6.505713e-22 6.095320e-22 5.165687e-22 4.895757e-22 4.881451e-22 4.643204e-22
3744 1.146558e-20 6.503737e-22 6.093751e-22 5.165150e-22 4.895375e-22 4.881111e-22 4.642986e-22
3745 1.147310e-20 6.501763e-22 6.092187e-22 5.164614e-22 4.894995e-22 4.880775e-22 4.642771e-22
3746 1.148062e-20 6.499793e-22 6.090628e-22 5.164081e-22 4.894616e-22 4.880442e-22 4.642558e-22
3747 1.148818e-20 6.497825e-22 6.089076e-22 5.163549e-22 4.894240e-22 4.880112e-22 4.642349e-22
3748 1.149582e-20 6.495861e-22 6.087530e-22 5.163020e-22 4.893865e-22 4.879785e-22 4.642142e-22
3749 1.150357e-20 6.493901e-22 6.085991e-22 5.162492e-22 4.893492e-22 4.879461e-22 4.641939e-22
3750 1.151149e-20 6.491945e-22 6.084459e-22 5.161966e-22 4.893121e-22 4.879140e-22 4.641737e-22
3751 1.151960e-20 6.489993e-22 6.082933e-22 5.161441e-22 4.892751e-22 4.878822e-22 4.641539e-22
3752 1.152796e-20 6.488045e-22 6.081416e-22 5.160918e-22 4.892382e-22 4.878506e-22 4.641342e-22
3753 1.153659e-20 6.486102e-22 6.079906e-22 5.160396e-22 4.892015e-22 4.878192e-22 4.641149e-22
3754 1.154555e-20 6.484164e-22 6.078405e-22 5.159876e-22 4.891649e-22 4.877881e-22 4.640957e-22
3755 1.155487e-20 6.482232e-22 6.076912e-22 5.159356e-22 4.891284e-22 4.877572e-22 4.640768e-22
3756 1.156460e-20 6.480305e-22 6.075427e-22 5.158838e-22 4.890920e-22 4.877266e-22 4.640581e-22
3757 1.157477e-20 6.478383e-22 6.073952e-22 5.158320e-22 4.890557e-22 4.876961e-22 4.640396e-22
3758 1.158542e-20 6.476468e-22 6.072485e-22 5.157804e-22 4.890195e-22 4.876659e-22 4.640212e-22
3759 1.159654e-20 6.474558e-22 6.071028e-22 5.157287e-22 4.889834e-22 4.876359e-22 4.640031e-22
3760 1.160810e-20 6.472654e-22 6.069579e-22 5.156772e-22 4.889473e-22 4.876060e-22 4.639852e-22
3761 1.162005e-20 6.470754e-22 6.068137e-22 5.156257e-22 4.889112e-22 4.875763e-22 4.639674e-22
3762 1.163234e-20 6.468860e-22 6.066703e-22 5.155742e-22 4.888752e-22 4.875468e-22 4.639498e-22
3763 1.164493e-20 6.466970e-22 6.065277e-22 5.155227e-22 4.888392e-22 4.875174e-22 4.639323e-22
3764 1.165778e-20 6.465085e-22 6.063857e-22 5.154713e-22 4.888033e-22 4.874882e-22 4.639150e-22
3765 1.167084e-20 6.463203e-22 6.062444e-22 5.154198e-22 4.887673e-22 4.874591e-22 4.638978e-22
3766 1.168406e-20 6.461326e-22 6.061037e-22 5.153684e-22 4.887313e-22 4.874302e-22 4.638808e-22
3767 1.169742e-20 6.459452e-22 6.059635e-22 5.153169e-22 4.886954e-22 4.874014e-22 4.638639e-22
3768 1.171085e-20 6.457582e-22 6.058239e-22 5.152654e-22 4.886594e-22 4.873726e-22 4.638470e-22
3769 1.172432e-20 6.455715e-22 6.056848e-22 5.152138e-22 4.886234e-22 4.873440e-22 4.638303e-22
3770 1.173778e-20 6.453850e-22 6.055461e-22 5.151622e-22 4.885873e-22 4.873155e-22 4.638137e-22
3771 1.175119e-20 6.451989e-22 6.054079e-22 5.151106e-22 4.885512e-22 4.872870e-22 4.637972e-22
3772 1.176450e-20 6.450130e-22 6.052700e-22 5.150588e-22 4.885150e-22 4.872587e-22 4.637807e-22
3773 1.177767e-20 6.448273e-22 6.051325e-22 5.150070e-22 4.884788e-22 4.872303e-22 4.637643e-22
3774 1.179066e-20 6.446417e-22 6.049953e-22 5.149550e-22 4.884425e-22 4.872021e-22 4.637480e-22
3775 1.180342e-20 6.444564e-22 6.048583e-22 5.149030e-22 4.884061e-22 4.871739e-22 4.637317e-22
3776 1.181591e-20 6.442712e-22 6.047216e-22 5.148509e-22 4.883696e-22 4.871457e-22 4.637155e-22
3777 1.182812e-20 6.440861e-22 6.045851e-22 5.147986e-22 4.883330e-22 4.871175e-22 4.636993e-22
3778 1.184006e-20 6.439011e-22 6.044488e-22 5.147462e-22 4.882963e-22 4.870894e-22 4.636831e-22
3779 1.185177e-20 6.437162e-22 6.043125e-22 5.146936e-22 4.882594e-22 4.870612e-22 4.636669e-22
3780 1.186328e-20 6.435313e-22 6.041763e-22 5.146409e-22 4.882224e-22 4.870331e-22 4.636508e-22
3781 1.187463e-20 6.433464e-22 6.040402e-22 5.145881e-22 4.881853e-22 4.870050e-22 4.636346e-22
3782 1.188583e-20 6.431616e-22 6.039041e-22 5.145350e-22 4.881480e-22 4.869768e-22 4.636185e-22
3783 1.189692e-20 6.429767e-22 6.037680e-22 5.144818e-22 4.881106e-22 4.869486e-22 4.636023e-22
3784 1.190794e-20 6.427917e-22 6.036317e-22 5.144284e-22 4.880730e-22 4.869204e-22 4.635861e-22
3785 1.191891e-20 6.426067e-22 6.034954e-22 5.143747e-22 4.880353e-22 4.868921e-22 4.635699e-22
3786 1.192986e-20 6.424215e-22 6.033590e-22 5.143209e-22 4.879973e-22 4.868637e-22 4.635536e-22
3787 1.194082e-20 6.422362e-22 6.032223e-22 5.142669e-22 4.879592e-22 4.868354e-22 4.635373e-22
3788 1.195182e-20 6.420508e-22 6.030854e-22 5.142126e-22 4.879208e-22 4.868069e-22 4.635209e-22
3789 1.196290e-20 6.418652e-22 6.029483e-22 5.141581e-22 4.878823e-22 4.867783e-22 4.635045e-22
3790 1.197408e-20 6.416794e-22 6.028109e-22 5.141033e-22 4.878435e-22 4.867497e-22 4.634880e-22
3791 1.198539e-20 6.414934e-22 6.026731e-22 5.140483e-22 4.878045e-22 4.867210e-22 4.634714e-22
3792 1.199687e-20 6.413071e-22 6.025350e-22 5.139930e-22 4.877653e-22 4.866921e-22 4.634548e-22
3793 1.200854e-20 6.411205e-22 6.023964e-22 5.139375e-22 4.877258e-22 4.866632e-22 4.634380e-22
3794 1.202044e-20 6.409336e-22 6.022575e-22 5.138816e-22 4.876861e-22 4.866341e-22 4.634211e-22
3795 1.203258e-20 6.407464e-22 6.021180e-22 5.138255e-22 4.876462e-22 4.866049e-22 4.634042e-22
3796 1.204496e-20 6.405588e-22 6.019780e-22 5.137691e-22 4.876060e-22 4.865756e-22 4.633871e-22
3797 1.205756e-20 6.403709e-22 6.018375e-22 5.137124e-22 4.875655e-22 4.865461e-22 4.633699e-22
3798 1.207036e-20 6.401826e-22 6.016965e-22 5.136554e-22 4.875247e-22 4.865164e-22 4.633526e-22
3799 1.208334e-20 6.399940e-22 6.015549e-22 5.135981e-22 4.874837e-22 4.864866e-22 4.633351e-22
3800 1.209649e-20 6.398049e-22 6.014128e-22 5.135405e-22 4.874424e-22 4.864567e-22 4.633175e-22
3801 1.210978e-20 6.396154e-22 6.012703e-22 5.134825e-22 4.874008e-22 4.864266e-22 4.632998e-22
3802 1.212321e-20 6.394255e-22 6.011272e-22 5.134242e-22 4.873589e-22 4.863962e-22 4.632818e-22
3803 1.213674e-20 6.392352e-22 6.009836e-22 5.133656e-22 4.873167e-22 4.863657e-22 4.632638e-22
3804 1.215038e-20 6.390445e-22 6.008395e-22 5.133066e-22 4.872742e-22 4.863350e-22 4.632455e-22
3805 1.216408e-20 6.388533e-22 6.006950e-22 5.132473e-22 4.872314e-22 4.863041e-22 4.632271e-22
3806 1.217785e-20 6.386616e-22 6.005499e-22 5.131876e-22 4.871883e-22 4.862730e-22 4.632085e-22
3807 1.219166e-20 6.384696e-22 6.004044e-22 5.131275e-22 4.871448e-22 4.862417e-22 4.631897e-22
3808 1.220549e-20 6.382770e-22 6.002583e-22 5.130671e-22 4.871010e-22 4.862102e-22 4.631708e-22
3809 1.221933e-20 6.380839e-22 6.001119e-22 5.130063e-22 4.870569e-22 4.861784e-22 4.631516e-22
3810 1.223316e-20 6.378904e-22 5.999649e-22 5.129452e-22 4.870124e-22 4.861464e-22 4.631322e-22
3811 1.224695e-20 6.376964e-22 5.998175e-22 5.128836e-22 4.869676e-22 4.861142e-22 4.631126e-22
3812 1.226070e-20 6.375019e-22 5.996696e-22 5.128217e-22 4.869225e-22 4.860817e-22 4.630929e-22
3813 1.227439e-20 6.373068e-22 5.995212e-22 5.127594e-22 4.868770e-22 4.860490e-22 4.630728e-22
3814 1.228801e-20 6.371112e-22 5.993724e-22 5.126966e-22 4.868311e-22 4.860160e-22 4.630526e-22
3815 1.230156e-20 6.369151e-22 5.992232e-22 5.126335e-22 4.867849e-22 4.859828e-22 4.630321e-22
3816 1.231507e-20 6.367185e-22 5.990735e-22 5.125700e-22 4.867384e-22 4.859493e-22 4.630114e-22
3817 1.232853e-20 6.365213e-22 5.989233e-22 5.125061e-22 4.866915e-22 4.859155e-22 4.629905e-22
3818 1.234195e-20 6.363235e-22 5.987727e-22 5.124418e-22 4.866442e-22 4.858815e-22 4.629693e-22
3819 1.235535e-20 6.361252e-22 5.986217e-22 5.123770e-22 4.865965e-22 4.858472e-22 4.629479e-22
3820 1.236873e-20 6.359262e-22 5.984703e-22 5.123119e-22 4.865485e-22 4.858126e-22 4.629262e-22
3821 1.238209e-20 6.357267e-22 5.983184e-22 5.122463e-22 4.865001e-22 4.857777e-22 4.629043e-22
3822 1.239545e-20 6.355266e-22 5.981662e-22 5.121804e-22 4.864513e-22 4.857425e-22 4.628821e-22
3823 1.240880e-20 6.353259e-22 5.980135e-22 5.121140e-22 4.864021e-22 4.857070e-22 4.628597e-22
3824 1.242218e-20 6.351245e-22 5.978604e-22 5.120471e-22 4.863526e-22 4.856712e-22 4.628369e-22
3825 1.243556e-20 6.349225e-22 5.977068e-22 5.119799e-22 4.863027e-22 4.856352e-22 4.628139e-22
3826 1.244898e-20 6.347199e-22 5.975529e-22 5.119122e-22 4.862524e-22 4.855988e-22 4.627907e-22
3827 1.246243e-20 6.345167e-22 5.973986e-22 5.118441e-22 4.862017e-22 4.855621e-22 4.627672e-22
