Ls TT TE TB EE EB TE_gmv EB_gmv TEB_gmv
498 1.072871e-17 5.135248e-17 3.924469e-18 1.243591e-17 3.271551e-19 5.499872e-18 3.187691e-19 3.087491e-19
499 1.064306e-17 5.100733e-17 3.897119e-18 1.234329e-17 3.248519e-19 5.458471e-18 3.165217e-19 3.065670e-19
500 1.055890e-17 5.066517e-17 3.870024e-18 1.225155e-17 3.225704e-19 5.417470e-18 3.142953e-19 3.044055e-19
501 1.047638e-17 5.032598e-17 3.843181e-18 1.216068e-17 3.203103e-19 5.376819e-18 3.120899e-19 3.022641e-19
502 1.039549e-17 4.998973e-17 3.816588e-18 1.207068e-17 3.180713e-19 5.336468e-18 3.099051e-19 3.001425e-19
503 1.031605e-17 4.965639e-17 3.790241e-18 1.198154e-17 3.158532e-19 5.296370e-18 3.077407e-19 2.980403e-19
504 1.023783e-17 4.932593e-17 3.764137e-18 1.189325e-17 3.136558e-19 5.256519e-18 3.055965e-19 2.959573e-19
505 1.016014e-17 4.899833e-17 3.738275e-18 1.180579e-17 3.114789e-19 5.216959e-18 3.034722e-19 2.938933e-19
506 1.008168e-17 4.867356e-17 3.712650e-18 1.171916e-17 3.093221e-19 5.177737e-18 3.013676e-19 2.918485e-19
507 1.000166e-17 4.835161e-17 3.687261e-18 1.163336e-17 3.071853e-19 5.138901e-18 2.992825e-19 2.898226e-19
508 9.922188e-18 4.803245e-17 3.662105e-18 1.154837e-17 3.050682e-19 5.100496e-18 2.972168e-19 2.878156e-19
509 9.846246e-18 4.771604e-17 3.637180e-18 1.146418e-17 3.029706e-19 5.062548e-18 2.951700e-19 2.858275e-19
510 9.773808e-18 4.740237e-17 3.612482e-18 1.138078e-17 3.008924e-19 5.025042e-18 2.931421e-19 2.838580e-19
511 9.701463e-18 4.709140e-17 3.588009e-18 1.129817e-17 2.988332e-19 4.987957e-18 2.911328e-19 2.819067e-19
512 9.626651e-18 4.678312e-17 3.563758e-18 1.121634e-17 2.967929e-19 4.951275e-18 2.891420e-19 2.799736e-19
513 9.551112e-18 4.647750e-17 3.539728e-18 1.113528e-17 2.947712e-19 4.914976e-18 2.871693e-19 2.780582e-19
514 9.477622e-18 4.617452e-17 3.515916e-18 1.105499e-17 2.927680e-19 4.879040e-18 2.852147e-19 2.761604e-19
515 9.406848e-18 4.587414e-17 3.492318e-18 1.097544e-17 2.907830e-19 4.843444e-18 2.832779e-19 2.742799e-19
516 9.337375e-18 4.557635e-17 3.468934e-18 1.089664e-17 2.888161e-19 4.808164e-18 2.813586e-19 2.724165e-19
517 9.267920e-18 4.528112e-17 3.445760e-18 1.081858e-17 2.868669e-19 4.773177e-18 2.794568e-19 2.705699e-19
518 9.198033e-18 4.498843e-17 3.422794e-18 1.074125e-17 2.849355e-19 4.738459e-18 2.775722e-19 2.687398e-19
519 9.127516e-18 4.469826e-17 3.400035e-18 1.066464e-17 2.830214e-19 4.703990e-18 2.757047e-19 2.669260e-19
520 9.057186e-18 4.441057e-17 3.377479e-18 1.058875e-17 2.811246e-19 4.669780e-18 2.738539e-19 2.651284e-19
521 8.988859e-18 4.412535e-17 3.355124e-18 1.051356e-17 2.792448e-19 4.635849e-18 2.720199e-19 2.633469e-19
522 8.923636e-18 4.384257e-17 3.332969e-18 1.043908e-17 2.773819e-19 4.602220e-18 2.702023e-19 2.615813e-19
523 8.859509e-18 4.356222e-17 3.311010e-18 1.036528e-17 2.755357e-19 4.568913e-18 2.684009e-19 2.598316e-19
524 8.793757e-18 4.328426e-17 3.289247e-18 1.029217e-17 2.737060e-19 4.535950e-18 2.666157e-19 2.580976e-19
525 8.726225e-18 4.300867e-17 3.267676e-18 1.021974e-17 2.718926e-19 4.503335e-18 2.648464e-19 2.563793e-19
526 8.659593e-18 4.273543e-17 3.246296e-18 1.014797e-17 2.700953e-19 4.471056e-18 2.630929e-19 2.546764e-19
527 8.596032e-18 4.246453e-17 3.225105e-18 1.007687e-17 2.683140e-19 4.439099e-18 2.613550e-19 2.529887e-19
528 8.534384e-18 4.219594e-17 3.204100e-18 1.000643e-17 2.665485e-19 4.407452e-18 2.596325e-19 2.513161e-19
529 8.472460e-18 4.192962e-17 3.183280e-18 9.936636e-18 2.647986e-19 4.376101e-18 2.579252e-19 2.496583e-19
530 8.409502e-18 4.166557e-17 3.162643e-18 9.867484e-18 2.630641e-19 4.345037e-18 2.562330e-19 2.480152e-19
531 8.346783e-18 4.140374e-17 3.142186e-18 9.798967e-18 2.613449e-19 4.314266e-18 2.545557e-19 2.463866e-19
532 8.285530e-18 4.114414e-17 3.121907e-18 9.731078e-18 2.596408e-19 4.283793e-18 2.528932e-19 2.447723e-19
533 8.225461e-18 4.088674e-17 3.101806e-18 9.663811e-18 2.579517e-19 4.253626e-18 2.512453e-19 2.431724e-19
534 8.165627e-18 4.063151e-17 3.081879e-18 9.597160e-18 2.562773e-19 4.223770e-18 2.496118e-19 2.415866e-19
535 8.105488e-18 4.037844e-17 3.062126e-18 9.531117e-18 2.546176e-19 4.194230e-18 2.479926e-19 2.400148e-19
536 8.045383e-18 4.012749e-17 3.042543e-18 9.465676e-18 2.529723e-19 4.164989e-18 2.463875e-19 2.384569e-19
537 7.985765e-18 3.987865e-17 3.023130e-18 9.400832e-18 2.513414e-19 4.136013e-18 2.447965e-19 2.369126e-19
538 7.927147e-18 3.963190e-17 3.003884e-18 9.336576e-18 2.497246e-19 4.107272e-18 2.432192e-19 2.353815e-19
539 7.870086e-18 3.938721e-17 2.984804e-18 9.272904e-18 2.481218e-19 4.078733e-18 2.416556e-19 2.338636e-19
540 7.814776e-18 3.914459e-17 2.965889e-18 9.209809e-18 2.465329e-19 4.050365e-18 2.401056e-19 2.323586e-19
541 7.760062e-18 3.890399e-17 2.947135e-18 9.147285e-18 2.449577e-19 4.022155e-18 2.385690e-19 2.308663e-19
542 7.704513e-18 3.866539e-17 2.928542e-18 9.085325e-18 2.433960e-19 3.994134e-18 2.370456e-19 2.293866e-19
543 7.647889e-18 3.842877e-17 2.910108e-18 9.023924e-18 2.418478e-19 3.966340e-18 2.355353e-19 2.279196e-19
544 7.591452e-18 3.819411e-17 2.891831e-18 8.963076e-18 2.403129e-19 3.938811e-18 2.340380e-19 2.264652e-19
545 7.536401e-18 3.796142e-17 2.873710e-18 8.902775e-18 2.387910e-19 3.911582e-18 2.325535e-19 2.250235e-19
546 7.482670e-18 3.773065e-17 2.855742e-18 8.843015e-18 2.372822e-19 3.884690e-18 2.310817e-19 2.235945e-19
547 7.429596e-18 3.750179e-17 2.837927e-18 8.783790e-18 2.357863e-19 3.858126e-18 2.296225e-19 2.221780e-19
548 7.376787e-18 3.727482e-17 2.820263e-18 8.725095e-18 2.343031e-19 3.831859e-18 2.281757e-19 2.207737e-19
549 7.324578e-18 3.704971e-17 2.802748e-18 8.666924e-18 2.328325e-19 3.805856e-18 2.267412e-19 2.193815e-19
550 7.273395e-18 3.682645e-17 2.785380e-18 8.609271e-18 2.313743e-19 3.780083e-18 2.253189e-19 2.180011e-19
551 7.223060e-18 3.660503e-17 2.768159e-18 8.552131e-18 2.299285e-19 3.754509e-18 2.239086e-19 2.166324e-19
552 7.172765e-18 3.638542e-17 2.751082e-18 8.495498e-18 2.284949e-19 3.729110e-18 2.225103e-19 2.152750e-19
553 7.121830e-18 3.616760e-17 2.734148e-18 8.439368e-18 2.270734e-19 3.703895e-18 2.211237e-19 2.139290e-19
554 7.070688e-18 3.595156e-17 2.717356e-18 8.383734e-18 2.256638e-19 3.678877e-18 2.197488e-19 2.125942e-19
555 7.020248e-18 3.573728e-17 2.700703e-18 8.328591e-18 2.242660e-19 3.654073e-18 2.183855e-19 2.112707e-19
556 6.971023e-18 3.552473e-17 2.684190e-18 8.273934e-18 2.228800e-19 3.629497e-18 2.170336e-19 2.099582e-19
557 6.922472e-18 3.531391e-17 2.667814e-18 8.219759e-18 2.215055e-19 3.605163e-18 2.156931e-19 2.086569e-19
558 6.873903e-18 3.510479e-17 2.651574e-18 8.166059e-18 2.201425e-19 3.581073e-18 2.143637e-19 2.073666e-19
559 6.825280e-18 3.489736e-17 2.635468e-18 8.112830e-18 2.187909e-19 3.557211e-18 2.130454e-19 2.060870e-19
560 6.777325e-18 3.469160e-17 2.619495e-18 8.060067e-18 2.174505e-19 3.533559e-18 2.117380e-19 2.048182e-19
561 6.730684e-18 3.448750e-17 2.603654e-18 8.007764e-18 2.161212e-19 3.510102e-18 2.104416e-19 2.035599e-19
562 6.684920e-18 3.428503e-17 2.587944e-18 7.955918e-18 2.148029e-19 3.486822e-18 2.091558e-19 2.023119e-19
563 6.639018e-18 3.408418e-17 2.572362e-18 7.904522e-18 2.134954e-19 3.463704e-18 2.078807e-19 2.010741e-19
564 6.592334e-18 3.388492e-17 2.556909e-18 7.853573e-18 2.121988e-19 3.440753e-18 2.066162e-19 1.998464e-19
565 6.545659e-18 3.368725e-17 2.541582e-18 7.803065e-18 2.109128e-19 3.417985e-18 2.053620e-19 1.986288e-19
566 6.500112e-18 3.349115e-17 2.526380e-18 7.752994e-18 2.096374e-19 3.395415e-18 2.041182e-19 1.974212e-19
567 6.456055e-18 3.329661e-17 2.511302e-18 7.703355e-18 2.083725e-19 3.373060e-18 2.028845e-19 1.962236e-19
568 6.412507e-18 3.310360e-17 2.496347e-18 7.654144e-18 2.071179e-19 3.350936e-18 2.016610e-19 1.950360e-19
569 6.368408e-18 3.291212e-17 2.481513e-18 7.605356e-18 2.058735e-19 3.329055e-18 2.004475e-19 1.938583e-19
570 6.323800e-18 3.272213e-17 2.466799e-18 7.556986e-18 2.046393e-19 3.307400e-18 1.992438e-19 1.926903e-19
571 6.279721e-18 3.253363e-17 2.452205e-18 7.509031e-18 2.034151e-19 3.285952e-18 1.980500e-19 1.915320e-19
572 6.237071e-18 3.234661e-17 2.437728e-18 7.461485e-18 2.022008e-19 3.264689e-18 1.968659e-19 1.903830e-19
573 6.195375e-18 3.216105e-17 2.423368e-18 7.414345e-18 2.009964e-19 3.243587e-18 1.956914e-19 1.892433e-19
574 6.153506e-18 3.197694e-17 2.409124e-18 7.367606e-18 1.998017e-19 3.222626e-18 1.945264e-19 1.881128e-19
575 6.110736e-18 3.179425e-17 2.394993e-18 7.321263e-18 1.986167e-19 3.201792e-18 1.933708e-19 1.869912e-19
576 6.067921e-18 3.161298e-17 2.380977e-18 7.275313e-18 1.974412e-19 3.181096e-18 1.922245e-19 1.858785e-19
577 6.026301e-18 3.143311e-17 2.367072e-18 7.229752e-18 1.962751e-19 3.160555e-18 1.910874e-19 1.847747e-19
578 5.986425e-18 3.125462e-17 2.353278e-18 7.184575e-18 1.951184e-19 3.140185e-18 1.899595e-19 1.836798e-19
579 5.947387e-18 3.107750e-17 2.339594e-18 7.139778e-18 1.939710e-19 3.120003e-18 1.888407e-19 1.825938e-19
580 5.908121e-18 3.090174e-17 2.326019e-18 7.095358e-18 1.928328e-19 3.100024e-18 1.877307e-19 1.815165e-19
581 5.868285e-18 3.072732e-17 2.312552e-18 7.051309e-18 1.917036e-19 3.080255e-18 1.866297e-19 1.804481e-19
582 5.828432e-18 3.055424e-17 2.299191e-18 7.007630e-18 1.905834e-19 3.060684e-18 1.855374e-19 1.793882e-19
583 5.789144e-18 3.038246e-17 2.285936e-18 6.964314e-18 1.894721e-19 3.041294e-18 1.844538e-19 1.783369e-19
584 5.750583e-18 3.021198e-17 2.272786e-18 6.921360e-18 1.883696e-19 3.022069e-18 1.833788e-19 1.772939e-19
585 5.712603e-18 3.004279e-17 2.259739e-18 6.878762e-18 1.872759e-19 3.002994e-18 1.823124e-19 1.762592e-19
586 5.675037e-18 2.987488e-17 2.246795e-18 6.836517e-18 1.861908e-19 2.984052e-18 1.812544e-19 1.752326e-19
587 5.637635e-18 2.970823e-17 2.233953e-18 6.794622e-18 1.851142e-19 2.965234e-18 1.802047e-19 1.742140e-19
588 5.600113e-18 2.954283e-17 2.221211e-18 6.753072e-18 1.840462e-19 2.946546e-18 1.791633e-19 1.732034e-19
589 5.562307e-18 2.937865e-17 2.208569e-18 6.711864e-18 1.829865e-19 2.927992e-18 1.781301e-19 1.722006e-19
590 5.524652e-18 2.921570e-17 2.196025e-18 6.670995e-18 1.819351e-19 2.909580e-18 1.771050e-19 1.712057e-19
591 5.487761e-18 2.905397e-17 2.183579e-18 6.630461e-18 1.808920e-19 2.891313e-18 1.760879e-19 1.702186e-19
592 5.451994e-18 2.889343e-17 2.171230e-18 6.590258e-18 1.798570e-19 2.873199e-18 1.750788e-19 1.692392e-19
593 5.416928e-18 2.873407e-17 2.158976e-18 6.550383e-18 1.788300e-19 2.855241e-18 1.740776e-19 1.682675e-19
594 5.381986e-18 2.857589e-17 2.146818e-18 6.510832e-18 1.778111e-19 2.837440e-18 1.730842e-19 1.673034e-19
595 5.346800e-18 2.841886e-17 2.134753e-18 6.471603e-18 1.768001e-19 2.819794e-18 1.720985e-19 1.663468e-19
596 5.311435e-18 2.826298e-17 2.122782e-18 6.432691e-18 1.757969e-19 2.802304e-18 1.711204e-19 1.653977e-19
597 5.276018e-18 2.810824e-17 2.110903e-18 6.394094e-18 1.748015e-19 2.784970e-18 1.701500e-19 1.644561e-19
598 5.240793e-18 2.795463e-17 2.099115e-18 6.355808e-18 1.738138e-19 2.767791e-18 1.691870e-19 1.635218e-19
599 5.206195e-18 2.780213e-17 2.087418e-18 6.317829e-18 1.728337e-19 2.750766e-18 1.682315e-19 1.625947e-19
600 5.172657e-18 2.765073e-17 2.075810e-18 6.280156e-18 1.718611e-19 2.733890e-18 1.672833e-19 1.616749e-19
601 5.140093e-18 2.750042e-17 2.064291e-18 6.242784e-18 1.708960e-19 2.717161e-18 1.663424e-19 1.607622e-19
602 5.107814e-18 2.735119e-17 2.052860e-18 6.205710e-18 1.699383e-19 2.700573e-18 1.654087e-19 1.598565e-19
603 5.075124e-18 2.720303e-17 2.041516e-18 6.168931e-18 1.689880e-19 2.684123e-18 1.644822e-19 1.589578e-19
604 5.041952e-18 2.705592e-17 2.030258e-18 6.132445e-18 1.680449e-19 2.667806e-18 1.635628e-19 1.580659e-19
605 5.008811e-18 2.690987e-17 2.019085e-18 6.096248e-18 1.671090e-19 2.651619e-18 1.626504e-19 1.571809e-19
606 4.976209e-18 2.676484e-17 2.007998e-18 6.060337e-18 1.661802e-19 2.635557e-18 1.617450e-19 1.563026e-19
607 4.944246e-18 2.662084e-17 1.996994e-18 6.024709e-18 1.652584e-19 2.619616e-18 1.608464e-19 1.554310e-19
608 4.912714e-18 2.647785e-17 1.986073e-18 5.989362e-18 1.643437e-19 2.603792e-18 1.599546e-19 1.545660e-19
609 4.881405e-18 2.633587e-17 1.975234e-18 5.954292e-18 1.634359e-19 2.588080e-18 1.590697e-19 1.537075e-19
610 4.850205e-18 2.619489e-17 1.964477e-18 5.919496e-18 1.625349e-19 2.572476e-18 1.581914e-19 1.528554e-19
611 4.819061e-18 2.605489e-17 1.953800e-18 5.884972e-18 1.616407e-19 2.556977e-18 1.573197e-19 1.520097e-19
612 4.787943e-18 2.591586e-17 1.943204e-18 5.850718e-18 1.607533e-19 2.541586e-18 1.564546e-19 1.511704e-19
613 4.757033e-18 2.577780e-17 1.932687e-18 5.816729e-18 1.598725e-19 2.526308e-18 1.555960e-19 1.503373e-19
614 4.726636e-18 2.564069e-17 1.922248e-18 5.783004e-18 1.589984e-19 2.511147e-18 1.547438e-19 1.495105e-19
615 4.697004e-18 2.550452e-17 1.911887e-18 5.749539e-18 1.581308e-19 2.496110e-18 1.538981e-19 1.486899e-19
616 4.667903e-18 2.536929e-17 1.901603e-18 5.716332e-18 1.572696e-19 2.481200e-18 1.530586e-19 1.478755e-19
617 4.638847e-18 2.523499e-17 1.891395e-18 5.683381e-18 1.564149e-19 2.466424e-18 1.522255e-19 1.470672e-19
618 4.609419e-18 2.510160e-17 1.881263e-18 5.650683e-18 1.555666e-19 2.451778e-18 1.513985e-19 1.462651e-19
619 4.579793e-18 2.496912e-17 1.871206e-18 5.618235e-18 1.547246e-19 2.437255e-18 1.505777e-19 1.454689e-19
620 4.550440e-18 2.483754e-17 1.861224e-18 5.586035e-18 1.538888e-19 2.422846e-18 1.497630e-19 1.446787e-19
621 4.521775e-18 2.470685e-17 1.851314e-18 5.554080e-18 1.530592e-19 2.408545e-18 1.489543e-19 1.438943e-19
622 4.493714e-18 2.457704e-17 1.841478e-18 5.522367e-18 1.522357e-19 2.394343e-18 1.481516e-19 1.431156e-19
623 4.465928e-18 2.444809e-17 1.831714e-18 5.490895e-18 1.514183e-19 2.380231e-18 1.473548e-19 1.423427e-19
624 4.438121e-18 2.432001e-17 1.822021e-18 5.459660e-18 1.506069e-19 2.366207e-18 1.465639e-19 1.415754e-19
625 4.410271e-18 2.419279e-17 1.812400e-18 5.428661e-18 1.498015e-19 2.352276e-18 1.457788e-19 1.408137e-19
626 4.382501e-18 2.406641e-17 1.802848e-18 5.397895e-18 1.490020e-19 2.338443e-18 1.449995e-19 1.400576e-19
627 4.354928e-18 2.394087e-17 1.793366e-18 5.367360e-18 1.482084e-19 2.324715e-18 1.442259e-19 1.393070e-19
628 4.327630e-18 2.381616e-17 1.783954e-18 5.337053e-18 1.474206e-19 2.311098e-18 1.434580e-19 1.385620e-19
629 4.300668e-18 2.369227e-17 1.774609e-18 5.306972e-18 1.466385e-19 2.297598e-18 1.426956e-19 1.378224e-19
630 4.274085e-18 2.356919e-17 1.765332e-18 5.277115e-18 1.458621e-19 2.284220e-18 1.419389e-19 1.370883e-19
631 4.247753e-18 2.344691e-17 1.756123e-18 5.247480e-18 1.450914e-19 2.270961e-18 1.411876e-19 1.363597e-19
632 4.221445e-18 2.332543e-17 1.746980e-18 5.218064e-18 1.443263e-19 2.257813e-18 1.404418e-19 1.356364e-19
633 4.194958e-18 2.320474e-17 1.737903e-18 5.188865e-18 1.435667e-19 2.244772e-18 1.397014e-19 1.349183e-19
634 4.168478e-18 2.308482e-17 1.728891e-18 5.159881e-18 1.428126e-19 2.231829e-18 1.389664e-19 1.342055e-19
635 4.142460e-18 2.296569e-17 1.719944e-18 5.131111e-18 1.420640e-19 2.218979e-18 1.382366e-19 1.334978e-19
636 4.117334e-18 2.284732e-17 1.711061e-18 5.102550e-18 1.413207e-19 2.206215e-18 1.375122e-19 1.327952e-19
637 4.092981e-18 2.272972e-17 1.702242e-18 5.074199e-18 1.405828e-19 2.193534e-18 1.367929e-19 1.320976e-19
638 4.068818e-18 2.261287e-17 1.693485e-18 5.046055e-18 1.398502e-19 2.180933e-18 1.360789e-19 1.314049e-19
639 4.044270e-18 2.249675e-17 1.684791e-18 5.018115e-18 1.391229e-19 2.168412e-18 1.353699e-19 1.307172e-19
640 4.019241e-18 2.238137e-17 1.676159e-18 4.990377e-18 1.384008e-19 2.155970e-18 1.346660e-19 1.300344e-19
641 3.994146e-18 2.226672e-17 1.667589e-18 4.962840e-18 1.376838e-19 2.143606e-18 1.339672e-19 1.293564e-19
642 3.969415e-18 2.215280e-17 1.659079e-18 4.935502e-18 1.369720e-19 2.131319e-18 1.332733e-19 1.286832e-19
643 3.945208e-18 2.203959e-17 1.650629e-18 4.908361e-18 1.362652e-19 2.119109e-18 1.325844e-19 1.280148e-19
644 3.921312e-18 2.192710e-17 1.642240e-18 4.881415e-18 1.355635e-19 2.106979e-18 1.319004e-19 1.273511e-19
645 3.897488e-18 2.181530e-17 1.633909e-18 4.854661e-18 1.348667e-19 2.094934e-18 1.312213e-19 1.266921e-19
646 3.873637e-18 2.170421e-17 1.625637e-18 4.828099e-18 1.341749e-19 2.082980e-18 1.305469e-19 1.260377e-19
647 3.849918e-18 2.159380e-17 1.617423e-18 4.801726e-18 1.334879e-19 2.071122e-18 1.298774e-19 1.253881e-19
648 3.826519e-18 2.148407e-17 1.609267e-18 4.775540e-18 1.328059e-19 2.059364e-18 1.292125e-19 1.247431e-19
649 3.803536e-18 2.137503e-17 1.601168e-18 4.749540e-18 1.321286e-19 2.047713e-18 1.285524e-19 1.241027e-19
650 3.780832e-18 2.126665e-17 1.593126e-18 4.723724e-18 1.314561e-19 2.036168e-18 1.278969e-19 1.234669e-19
651 3.758228e-18 2.115894e-17 1.585139e-18 4.698089e-18 1.307883e-19 2.024723e-18 1.272460e-19 1.228356e-19
652 3.735604e-18 2.105189e-17 1.577209e-18 4.672636e-18 1.301252e-19 2.013369e-18 1.265996e-19 1.222088e-19
653 3.713075e-18 2.094548e-17 1.569333e-18 4.647360e-18 1.294668e-19 2.002099e-18 1.259578e-19 1.215864e-19
654 3.690815e-18 2.083973e-17 1.561512e-18 4.622262e-18 1.288129e-19 1.990906e-18 1.253205e-19 1.209684e-19
655 3.668961e-18 2.073461e-17 1.553746e-18 4.597339e-18 1.281636e-19 1.979782e-18 1.246876e-19 1.203546e-19
656 3.647402e-18 2.063014e-17 1.546033e-18 4.572590e-18 1.275189e-19 1.968718e-18 1.240592e-19 1.197450e-19
657 3.625925e-18 2.052629e-17 1.538374e-18 4.548012e-18 1.268786e-19 1.957715e-18 1.234351e-19 1.191396e-19
658 3.604337e-18 2.042306e-17 1.530767e-18 4.523605e-18 1.262428e-19 1.946775e-18 1.228153e-19 1.185384e-19
659 3.582695e-18 2.032045e-17 1.523212e-18 4.499367e-18 1.256114e-19 1.935902e-18 1.221998e-19 1.179413e-19
660 3.561222e-18 2.021845e-17 1.515710e-18 4.475296e-18 1.249843e-19 1.925099e-18 1.215886e-19 1.173483e-19
661 3.540133e-18 2.011706e-17 1.508259e-18 4.451391e-18 1.243616e-19 1.914369e-18 1.209817e-19 1.167594e-19
662 3.519419e-18 2.001627e-17 1.500859e-18 4.427649e-18 1.237432e-19 1.903716e-18 1.203788e-19 1.161745e-19
663 3.498821e-18 1.991608e-17 1.493509e-18 4.404071e-18 1.231290e-19 1.893142e-18 1.197802e-19 1.155937e-19
664 3.478068e-18 1.981647e-17 1.486210e-18 4.380653e-18 1.225191e-19 1.882645e-18 1.191857e-19 1.150169e-19
665 3.457097e-18 1.971746e-17 1.478960e-18 4.357395e-18 1.219133e-19 1.872221e-18 1.185952e-19 1.144441e-19
666 3.436232e-18 1.961903e-17 1.471760e-18 4.334295e-18 1.213117e-19 1.861868e-18 1.180088e-19 1.138751e-19
667 3.415841e-18 1.952117e-17 1.464608e-18 4.311352e-18 1.207142e-19 1.851581e-18 1.174264e-19 1.133101e-19
668 3.396149e-18 1.942388e-17 1.457505e-18 4.288564e-18 1.201208e-19 1.841357e-18 1.168479e-19 1.127489e-19
669 3.376874e-18 1.932716e-17 1.450450e-18 4.265930e-18 1.195314e-19 1.831192e-18 1.162735e-19 1.121914e-19
670 3.357619e-18 1.923100e-17 1.443442e-18 4.243449e-18 1.189461e-19 1.821085e-18 1.157029e-19 1.116377e-19
671 3.338043e-18 1.913540e-17 1.436482e-18 4.221118e-18 1.183647e-19 1.811039e-18 1.151362e-19 1.110877e-19
672 3.318213e-18 1.904034e-17 1.429569e-18 4.198938e-18 1.177873e-19 1.801060e-18 1.145733e-19 1.105415e-19
673 3.298377e-18 1.894584e-17 1.422702e-18 4.176905e-18 1.172138e-19 1.791152e-18 1.140143e-19 1.099989e-19
674 3.278779e-18 1.885188e-17 1.415881e-18 4.155020e-18 1.166441e-19 1.781320e-18 1.134590e-19 1.094601e-19
675 3.259514e-18 1.875847e-17 1.409105e-18 4.133281e-18 1.160783e-19 1.771569e-18 1.129075e-19 1.089249e-19
676 3.240553e-18 1.866559e-17 1.402375e-18 4.111686e-18 1.155163e-19 1.761904e-18 1.123596e-19 1.083935e-19
677 3.221859e-18 1.857323e-17 1.395690e-18 4.090234e-18 1.149581e-19 1.752325e-18 1.118155e-19 1.078656e-19
678 3.203389e-18 1.848140e-17 1.389049e-18 4.068924e-18 1.144037e-19 1.742827e-18 1.112750e-19 1.073414e-19
679 3.185087e-18 1.839009e-17 1.382452e-18 4.047755e-18 1.138530e-19 1.733400e-18 1.107382e-19 1.068207e-19
680 3.166896e-18 1.829929e-17 1.375899e-18 4.026726e-18 1.133059e-19 1.724039e-18 1.102049e-19 1.063036e-19
681 3.148766e-18 1.820902e-17 1.369390e-18 4.005834e-18 1.127625e-19 1.714736e-18 1.096752e-19 1.057898e-19
682 3.130679e-18 1.811926e-17 1.362923e-18 3.985080e-18 1.122228e-19 1.705482e-18 1.091491e-19 1.052794e-19
683 3.112627e-18 1.803000e-17 1.356499e-18 3.964462e-18 1.116866e-19 1.696270e-18 1.086264e-19 1.047724e-19
684 3.094606e-18 1.794123e-17 1.350117e-18 3.943978e-18 1.111540e-19 1.687097e-18 1.081072e-19 1.042686e-19
685 3.076678e-18 1.785296e-17 1.343778e-18 3.923628e-18 1.106250e-19 1.677968e-18 1.075915e-19 1.037681e-19
686 3.058944e-18 1.776519e-17 1.337480e-18 3.903410e-18 1.100994e-19 1.668888e-18 1.070791e-19 1.032709e-19
687 3.041503e-18 1.767791e-17 1.331223e-18 3.883324e-18 1.095773e-19 1.659860e-18 1.065702e-19 1.027769e-19
688 3.024358e-18 1.759112e-17 1.325007e-18 3.863367e-18 1.090587e-19 1.650891e-18 1.060646e-19 1.022862e-19
689 3.007375e-18 1.750482e-17 1.318832e-18 3.843540e-18 1.085435e-19 1.641986e-18 1.055624e-19 1.017987e-19
690 2.990412e-18 1.741899e-17 1.312696e-18 3.823841e-18 1.080317e-19 1.633148e-18 1.050635e-19 1.013145e-19
691 2.973364e-18 1.733364e-17 1.306601e-18 3.804268e-18 1.075233e-19 1.624381e-18 1.045678e-19 1.008335e-19
692 2.956266e-18 1.724875e-17 1.300546e-18 3.784822e-18 1.070182e-19 1.615679e-18 1.040754e-19 1.003557e-19
693 2.939179e-18 1.716433e-17 1.294529e-18 3.765500e-18 1.065164e-19 1.607040e-18 1.035862e-19 9.988104e-20
694 2.922168e-18 1.708038e-17 1.288552e-18 3.746302e-18 1.060179e-19 1.598458e-18 1.031003e-19 9.940949e-20
695 2.905295e-18 1.699689e-17 1.282613e-18 3.727226e-18 1.055227e-19 1.589929e-18 1.026175e-19 9.894100e-20
696 2.888620e-18 1.691387e-17 1.276712e-18 3.708273e-18 1.050307e-19 1.581450e-18 1.021378e-19 9.847555e-20
697 2.872204e-18 1.683130e-17 1.270850e-18 3.689440e-18 1.045419e-19 1.573015e-18 1.016613e-19 9.801308e-20
698 2.856073e-18 1.674918e-17 1.265025e-18 3.670727e-18 1.040563e-19 1.564623e-18 1.011879e-19 9.755357e-20
699 2.840200e-18 1.666752e-17 1.259238e-18 3.652132e-18 1.035738e-19 1.556278e-18 1.007175e-19 9.709700e-20
700 2.824550e-18 1.658629e-17 1.253487e-18 3.633656e-18 1.030945e-19 1.547981e-18 1.002502e-19 9.664337e-20
701 2.809079e-18 1.650551e-17 1.247774e-18 3.615296e-18 1.026183e-19 1.539737e-18 9.978592e-20 9.619267e-20
702 2.793688e-18 1.642517e-17 1.242096e-18 3.597052e-18 1.021451e-19 1.531550e-18 9.932463e-20 9.574490e-20
703 2.778260e-18 1.634527e-17 1.236455e-18 3.578923e-18 1.016751e-19 1.523423e-18 9.886632e-20 9.530004e-20
704 2.762686e-18 1.626580e-17 1.230850e-18 3.560909e-18 1.012080e-19 1.515360e-18 9.841097e-20 9.485808e-20
705 2.746990e-18 1.618678e-17 1.225281e-18 3.543007e-18 1.007439e-19 1.507362e-18 9.795854e-20 9.441902e-20
706 2.731316e-18 1.610818e-17 1.219747e-18 3.525218e-18 1.002829e-19 1.499426e-18 9.750901e-20 9.398282e-20
707 2.715810e-18 1.603000e-17 1.214247e-18 3.507540e-18 9.982477e-20 1.491547e-18 9.706237e-20 9.354943e-20
708 2.700565e-18 1.595225e-17 1.208783e-18 3.489972e-18 9.936960e-20 1.483722e-18 9.661858e-20 9.311883e-20
