Ls TT TE TB EE EB TE_gmv EB_gmv TEB_gmv
710 2.774210e-18 2.391445e-17 5.043842e-18 1.008540e-17 4.441205e-19 2.122882e-18 4.253881e-19 3.669512e-19
711 2.758772e-18 2.379880e-17 5.024865e-18 1.004008e-17 4.424069e-19 2.111734e-18 4.237354e-19 3.654465e-19
712 2.743394e-18 2.368375e-17 5.005999e-18 9.995011e-18 4.407037e-19 2.100634e-18 4.220926e-19 3.639500e-19
713 2.728095e-18 2.356930e-17 4.987244e-18 9.950195e-18 4.390107e-19 2.089582e-18 4.204597e-19 3.624618e-19
714 2.712895e-18 2.345545e-17 4.968598e-18 9.905629e-18 4.373279e-19 2.078584e-18 4.188365e-19 3.609819e-19
715 2.697814e-18 2.334217e-17 4.950061e-18 9.861312e-18 4.356552e-19 2.067646e-18 4.172230e-19 3.595105e-19
716 2.682869e-18 2.322949e-17 4.931631e-18 9.817243e-18 4.339924e-19 2.056773e-18 4.156191e-19 3.580477e-19
717 2.668080e-18 2.311739e-17 4.913309e-18 9.773420e-18 4.323396e-19 2.045971e-18 4.140247e-19 3.565936e-19
718 2.653459e-18 2.300588e-17 4.895093e-18 9.729841e-18 4.306967e-19 2.035245e-18 4.124398e-19 3.551483e-19
719 2.638988e-18 2.289495e-17 4.876983e-18 9.686504e-18 4.290635e-19 2.024600e-18 4.108643e-19 3.537120e-19
720 2.624632e-18 2.278459e-17 4.858977e-18 9.643408e-18 4.274400e-19 2.014037e-18 4.092981e-19 3.522845e-19
721 2.610355e-18 2.267480e-17 4.841075e-18 9.600552e-18 4.258262e-19 2.003551e-18 4.077411e-19 3.508657e-19
722 2.596119e-18 2.256556e-17 4.823275e-18 9.557933e-18 4.242219e-19 1.993140e-18 4.061933e-19 3.494555e-19
723 2.581877e-18 2.245688e-17 4.805578e-18 9.515551e-18 4.226272e-19 1.982799e-18 4.046547e-19 3.480537e-19
724 2.567583e-18 2.234877e-17 4.787982e-18 9.473403e-18 4.210418e-19 1.972524e-18 4.031251e-19 3.466601e-19
725 2.553211e-18 2.224122e-17 4.770487e-18 9.431489e-18 4.194658e-19 1.962311e-18 4.016044e-19 3.452746e-19
726 2.538872e-18 2.213424e-17 4.753092e-18 9.389806e-18 4.178991e-19 1.952157e-18 4.000927e-19 3.438970e-19
727 2.524741e-18 2.202780e-17 4.735796e-18 9.348354e-18 4.163416e-19 1.942059e-18 3.985898e-19 3.425271e-19
728 2.510991e-18 2.192191e-17 4.718598e-18 9.307130e-18 4.147932e-19 1.932014e-18 3.970958e-19 3.411650e-19
729 2.497650e-18 2.181655e-17 4.701497e-18 9.266134e-18 4.132540e-19 1.922022e-18 3.956104e-19 3.398104e-19
730 2.484496e-18 2.171174e-17 4.684493e-18 9.225363e-18 4.117237e-19 1.912082e-18 3.941337e-19 3.384633e-19
731 2.471285e-18 2.160746e-17 4.667585e-18 9.184818e-18 4.102024e-19 1.902194e-18 3.926656e-19 3.371237e-19
732 2.457806e-18 2.150373e-17 4.650773e-18 9.144495e-18 4.086899e-19 1.892355e-18 3.912060e-19 3.357914e-19
733 2.444146e-18 2.140054e-17 4.634056e-18 9.104395e-18 4.071863e-19 1.882564e-18 3.897548e-19 3.344664e-19
734 2.430538e-18 2.129789e-17 4.617432e-18 9.064515e-18 4.056914e-19 1.872822e-18 3.883121e-19 3.331486e-19
735 2.417217e-18 2.119575e-17 4.600902e-18 9.024855e-18 4.042052e-19 1.863129e-18 3.868777e-19 3.318380e-19
736 2.404302e-18 2.109414e-17 4.584463e-18 8.985412e-18 4.027277e-19 1.853489e-18 3.854516e-19 3.305347e-19
737 2.391664e-18 2.099304e-17 4.568117e-18 8.946186e-18 4.012586e-19 1.843904e-18 3.840338e-19 3.292386e-19
738 2.379139e-18 2.089247e-17 4.551862e-18 8.907175e-18 3.997981e-19 1.834377e-18 3.826241e-19 3.279500e-19
739 2.366572e-18 2.079243e-17 4.535697e-18 8.868379e-18 3.983461e-19 1.824911e-18 3.812225e-19 3.266687e-19
740 2.353908e-18 2.069290e-17 4.519623e-18 8.829796e-18 3.969024e-19 1.815509e-18 3.798289e-19 3.253949e-19
741 2.341162e-18 2.059389e-17 4.503638e-18 8.791424e-18 3.954670e-19 1.806173e-18 3.784434e-19 3.241287e-19
742 2.328350e-18 2.049539e-17 4.487741e-18 8.753263e-18 3.940399e-19 1.796906e-18 3.770657e-19 3.228699e-19
743 2.315514e-18 2.039738e-17 4.471931e-18 8.715311e-18 3.926209e-19 1.787705e-18 3.756960e-19 3.216186e-19
744 2.302783e-18 2.029988e-17 4.456209e-18 8.677568e-18 3.912101e-19 1.778567e-18 3.743341e-19 3.203746e-19
745 2.290306e-18 2.020288e-17 4.440574e-18 8.640032e-18 3.898074e-19 1.769492e-18 3.729799e-19 3.191378e-19
746 2.278224e-18 2.010639e-17 4.425024e-18 8.602701e-18 3.884127e-19 1.760475e-18 3.716334e-19 3.179081e-19
747 2.266508e-18 2.001041e-17 4.409560e-18 8.565575e-18 3.870260e-19 1.751516e-18 3.702946e-19 3.166853e-19
748 2.254935e-18 1.991492e-17 4.394181e-18 8.528653e-18 3.856472e-19 1.742611e-18 3.689634e-19 3.154695e-19
749 2.243274e-18 1.981992e-17 4.378886e-18 8.491934e-18 3.842762e-19 1.733759e-18 3.676398e-19 3.142604e-19
750 2.231334e-18 1.972541e-17 4.363675e-18 8.455416e-18 3.829130e-19 1.724958e-18 3.663236e-19 3.130580e-19
751 2.219198e-18 1.963138e-17 4.348546e-18 8.419098e-18 3.815576e-19 1.716209e-18 3.650149e-19 3.118622e-19
752 2.207057e-18 1.953783e-17 4.333499e-18 8.382980e-18 3.802098e-19 1.707511e-18 3.637136e-19 3.106731e-19
753 2.195101e-18 1.944477e-17 4.318535e-18 8.347060e-18 3.788697e-19 1.698864e-18 3.624196e-19 3.094905e-19
754 2.183437e-18 1.935220e-17 4.303651e-18 8.311337e-18 3.775371e-19 1.690268e-18 3.611329e-19 3.083145e-19
755 2.171983e-18 1.926011e-17 4.288849e-18 8.275810e-18 3.762121e-19 1.681723e-18 3.598534e-19 3.071450e-19
756 2.160633e-18 1.916850e-17 4.274126e-18 8.240479e-18 3.748945e-19 1.673230e-18 3.585812e-19 3.059820e-19
757 2.149283e-18 1.907736e-17 4.259483e-18 8.205341e-18 3.735844e-19 1.664787e-18 3.573160e-19 3.048254e-19
758 2.137914e-18 1.898670e-17 4.244919e-18 8.170397e-18 3.722816e-19 1.656395e-18 3.560579e-19 3.036751e-19
759 2.126576e-18 1.889651e-17 4.230433e-18 8.135645e-18 3.709861e-19 1.648055e-18 3.548069e-19 3.025313e-19
760 2.115321e-18 1.880678e-17 4.216025e-18 8.101084e-18 3.696979e-19 1.639765e-18 3.535629e-19 3.013938e-19
761 2.104192e-18 1.871751e-17 4.201694e-18 8.066713e-18 3.684169e-19 1.631528e-18 3.523258e-19 3.002626e-19
762 2.093169e-18 1.862871e-17 4.187440e-18 8.032531e-18 3.671431e-19 1.623341e-18 3.510956e-19 2.991377e-19
763 2.082208e-18 1.854037e-17 4.173262e-18 7.998538e-18 3.658764e-19 1.615207e-18 3.498722e-19 2.980191e-19
764 2.071267e-18 1.845249e-17 4.159160e-18 7.964732e-18 3.646167e-19 1.607124e-18 3.486556e-19 2.969067e-19
765 2.060324e-18 1.836508e-17 4.145134e-18 7.931112e-18 3.633640e-19 1.599093e-18 3.474458e-19 2.958005e-19
766 2.049413e-18 1.827813e-17 4.131182e-18 7.897678e-18 3.621183e-19 1.591110e-18 3.462427e-19 2.947004e-19
767 2.038573e-18 1.819163e-17 4.117304e-18 7.864428e-18 3.608796e-19 1.583174e-18 3.450462e-19 2.936063e-19
768 2.027842e-18 1.810557e-17 4.103500e-18 7.831362e-18 3.596477e-19 1.575283e-18 3.438564e-19 2.925179e-19
769 2.017238e-18 1.801996e-17 4.089769e-18 7.798478e-18 3.584226e-19 1.567432e-18 3.426731e-19 2.914354e-19
770 2.006756e-18 1.793479e-17 4.076111e-18 7.765776e-18 3.572042e-19 1.559621e-18 3.414963e-19 2.903584e-19
771 1.996391e-18 1.785007e-17 4.062525e-18 7.733255e-18 3.559926e-19 1.551847e-18 3.403261e-19 2.892869e-19
772 1.986133e-18 1.776579e-17 4.049011e-18 7.700914e-18 3.547877e-19 1.544106e-18 3.391622e-19 2.882208e-19
773 1.975950e-18 1.768197e-17 4.035568e-18 7.668752e-18 3.535894e-19 1.536400e-18 3.380048e-19 2.871600e-19
774 1.965797e-18 1.759858e-17 4.022196e-18 7.636769e-18 3.523977e-19 1.528731e-18 3.368537e-19 2.861047e-19
775 1.955629e-18 1.751563e-17 4.008895e-18 7.604963e-18 3.512126e-19 1.521105e-18 3.357089e-19 2.850549e-19
776 1.945421e-18 1.743310e-17 3.995663e-18 7.573333e-18 3.500339e-19 1.513525e-18 3.345703e-19 2.840109e-19
777 1.935218e-18 1.735100e-17 3.982500e-18 7.541878e-18 3.488617e-19 1.505997e-18 3.334380e-19 2.829727e-19
778 1.925086e-18 1.726934e-17 3.969407e-18 7.510599e-18 3.476959e-19 1.498523e-18 3.323119e-19 2.819404e-19
779 1.915088e-18 1.718810e-17 3.956382e-18 7.479493e-18 3.465365e-19 1.491109e-18 3.311919e-19 2.809142e-19
780 1.905251e-18 1.710730e-17 3.943425e-18 7.448561e-18 3.453834e-19 1.483759e-18 3.300779e-19 2.798943e-19
781 1.895531e-18 1.702693e-17 3.930536e-18 7.417801e-18 3.442366e-19 1.476472e-18 3.289701e-19 2.788805e-19
782 1.885876e-18 1.694698e-17 3.917713e-18 7.387212e-18 3.430960e-19 1.469243e-18 3.278682e-19 2.778726e-19
783 1.876234e-18 1.686744e-17 3.904958e-18 7.356794e-18 3.419616e-19 1.462064e-18 3.267724e-19 2.768704e-19
784 1.866593e-18 1.678831e-17 3.892269e-18 7.326545e-18 3.408333e-19 1.454930e-18 3.256824e-19 2.758735e-19
785 1.856986e-18 1.670960e-17 3.879645e-18 7.296465e-18 3.397112e-19 1.447833e-18 3.245984e-19 2.748819e-19
786 1.847447e-18 1.663131e-17 3.867088e-18 7.266554e-18 3.385951e-19 1.440767e-18 3.235202e-19 2.738950e-19
787 1.838008e-18 1.655343e-17 3.854595e-18 7.236810e-18 3.374851e-19 1.433726e-18 3.224479e-19 2.729128e-19
788 1.828666e-18 1.647597e-17 3.842167e-18 7.207232e-18 3.363810e-19 1.426704e-18 3.213813e-19 2.719350e-19
789 1.819400e-18 1.639892e-17 3.829803e-18 7.177820e-18 3.352829e-19 1.419698e-18 3.203204e-19 2.709614e-19
790 1.810187e-18 1.632227e-17 3.817503e-18 7.148573e-18 3.341907e-19 1.412715e-18 3.192653e-19 2.699924e-19
791 1.801004e-18 1.624602e-17 3.805266e-18 7.119490e-18 3.331044e-19 1.405761e-18 3.182158e-19 2.690279e-19
792 1.791850e-18 1.617017e-17 3.793092e-18 7.090570e-18 3.320239e-19 1.398840e-18 3.171719e-19 2.680683e-19
793 1.782725e-18 1.609472e-17 3.780981e-18 7.061812e-18 3.309492e-19 1.391961e-18 3.161337e-19 2.671138e-19
794 1.773632e-18 1.601967e-17 3.768932e-18 7.033217e-18 3.298802e-19 1.385127e-18 3.151010e-19 2.661645e-19
795 1.764577e-18 1.594502e-17 3.756945e-18 7.004782e-18 3.288169e-19 1.378346e-18 3.140738e-19 2.652206e-19
796 1.755576e-18 1.587078e-17 3.745019e-18 6.976508e-18 3.277594e-19 1.371623e-18 3.130520e-19 2.642824e-19
797 1.746649e-18 1.579692e-17 3.733154e-18 6.948392e-18 3.267074e-19 1.364961e-18 3.120358e-19 2.633498e-19
798 1.737815e-18 1.572345e-17 3.721350e-18 6.920436e-18 3.256611e-19 1.358354e-18 3.110249e-19 2.624228e-19
799 1.729085e-18 1.565037e-17 3.709606e-18 6.892637e-18 3.246203e-19 1.351799e-18 3.100194e-19 2.615010e-19
800 1.720440e-18 1.557767e-17 3.697922e-18 6.864995e-18 3.235850e-19 1.345290e-18 3.090193e-19 2.605844e-19
801 1.711860e-18 1.550535e-17 3.686297e-18 6.837509e-18 3.225553e-19 1.338823e-18 3.080244e-19 2.596726e-19
802 1.703323e-18 1.543342e-17 3.674732e-18 6.810179e-18 3.215310e-19 1.332393e-18 3.070348e-19 2.587655e-19
803 1.694817e-18 1.536188e-17 3.663225e-18 6.783004e-18 3.205121e-19 1.325995e-18 3.060505e-19 2.578630e-19
804 1.686350e-18 1.529072e-17 3.651777e-18 6.755983e-18 3.194985e-19 1.319624e-18 3.050713e-19 2.569647e-19
805 1.677929e-18 1.521994e-17 3.640387e-18 6.729115e-18 3.184904e-19 1.313278e-18 3.040974e-19 2.560706e-19
806 1.669563e-18 1.514953e-17 3.629055e-18 6.702399e-18 3.174875e-19 1.306958e-18 3.031285e-19 2.551808e-19
807 1.661248e-18 1.507949e-17 3.617779e-18 6.675835e-18 3.164899e-19 1.300667e-18 3.021648e-19 2.542952e-19
808 1.652964e-18 1.500981e-17 3.606561e-18 6.649422e-18 3.154975e-19 1.294407e-18 3.012061e-19 2.534140e-19
809 1.644693e-18 1.494051e-17 3.595399e-18 6.623159e-18 3.145104e-19 1.288183e-18 3.002525e-19 2.525373e-19
810 1.636414e-18 1.487158e-17 3.584294e-18 6.597045e-18 3.135284e-19 1.281995e-18 2.993038e-19 2.516651e-19
811 1.628137e-18 1.480301e-17 3.573245e-18 6.571081e-18 3.125516e-19 1.275847e-18 2.983601e-19 2.507976e-19
812 1.619898e-18 1.473482e-17 3.562251e-18 6.545264e-18 3.115798e-19 1.269742e-18 2.974214e-19 2.499348e-19
813 1.611733e-18 1.466698e-17 3.551312e-18 6.519594e-18 3.106132e-19 1.263682e-18 2.964876e-19 2.490768e-19
814 1.603677e-18 1.459951e-17 3.540428e-18 6.494070e-18 3.096515e-19 1.257666e-18 2.955586e-19 2.482235e-19
815 1.595730e-18 1.453239e-17 3.529599e-18 6.468693e-18 3.086949e-19 1.251692e-18 2.946345e-19 2.473749e-19
816 1.587860e-18 1.446563e-17 3.518824e-18 6.443460e-18 3.077432e-19 1.245758e-18 2.937152e-19 2.465307e-19
817 1.580033e-18 1.439923e-17 3.508104e-18 6.418371e-18 3.067965e-19 1.239862e-18 2.928007e-19 2.456910e-19
818 1.572218e-18 1.433317e-17 3.497436e-18 6.393426e-18 3.058547e-19 1.234002e-18 2.918910e-19 2.448557e-19
819 1.564415e-18 1.426747e-17 3.486822e-18 6.368624e-18 3.049178e-19 1.228176e-18 2.909859e-19 2.440246e-19
820 1.556648e-18 1.420211e-17 3.476261e-18 6.343963e-18 3.039857e-19 1.222382e-18 2.900856e-19 2.431977e-19
821 1.548941e-18 1.413711e-17 3.465752e-18 6.319444e-18 3.030584e-19 1.216618e-18 2.891899e-19 2.423749e-19
822 1.541315e-18 1.407245e-17 3.455296e-18 6.295065e-18 3.021359e-19 1.210884e-18 2.882988e-19 2.415560e-19
823 1.533769e-18 1.400814e-17 3.444891e-18 6.270826e-18 3.012182e-19 1.205179e-18 2.874124e-19 2.407412e-19
824 1.526282e-18 1.394418e-17 3.434539e-18 6.246726e-18 3.003051e-19 1.199505e-18 2.865305e-19 2.399304e-19
825 1.518834e-18 1.388055e-17 3.424237e-18 6.222765e-18 2.993968e-19 1.193861e-18 2.856531e-19 2.391236e-19
826 1.511408e-18 1.381726e-17 3.413987e-18 6.198940e-18 2.984931e-19 1.188247e-18 2.847803e-19 2.383207e-19
827 1.504005e-18 1.375430e-17 3.403787e-18 6.175253e-18 2.975941e-19 1.182665e-18 2.839119e-19 2.375219e-19
828 1.496643e-18 1.369167e-17 3.393638e-18 6.151702e-18 2.966996e-19 1.177113e-18 2.830481e-19 2.367270e-19
829 1.489340e-18 1.362938e-17 3.383539e-18 6.128286e-18 2.958097e-19 1.171593e-18 2.821886e-19 2.359361e-19
830 1.482111e-18 1.356743e-17 3.373489e-18 6.105004e-18 2.949244e-19 1.166104e-18 2.813335e-19 2.351491e-19
831 1.474950e-18 1.350581e-17 3.363490e-18 6.081857e-18 2.940435e-19 1.160648e-18 2.804828e-19 2.343661e-19
832 1.467837e-18 1.344452e-17 3.353539e-18 6.058842e-18 2.931672e-19 1.155223e-18 2.796365e-19 2.335870e-19
833 1.460750e-18 1.338356e-17 3.343637e-18 6.035960e-18 2.922953e-19 1.149830e-18 2.787945e-19 2.328118e-19
834 1.453672e-18 1.332291e-17 3.333784e-18 6.013210e-18 2.914278e-19 1.144468e-18 2.779568e-19 2.320406e-19
835 1.446599e-18 1.326258e-17 3.323979e-18 5.990591e-18 2.905647e-19 1.139139e-18 2.771233e-19 2.312732e-19
836 1.439544e-18 1.320258e-17 3.314223e-18 5.968102e-18 2.897060e-19 1.133841e-18 2.762940e-19 2.305097e-19
837 1.432516e-18 1.314289e-17 3.304514e-18 5.945742e-18 2.888517e-19 1.128575e-18 2.754690e-19 2.297500e-19
838 1.425526e-18 1.308352e-17 3.294852e-18 5.923511e-18 2.880016e-19 1.123341e-18 2.746482e-19 2.289942e-19
839 1.418583e-18 1.302448e-17 3.285238e-18 5.901408e-18 2.871558e-19 1.118139e-18 2.738315e-19 2.282422e-19
840 1.411690e-18 1.296575e-17 3.275670e-18 5.879433e-18 2.863143e-19 1.112969e-18 2.730190e-19 2.274940e-19
841 1.404851e-18 1.290733e-17 3.266150e-18 5.857584e-18 2.854770e-19 1.107831e-18 2.722105e-19 2.267496e-19
842 1.398072e-18 1.284922e-17 3.256675e-18 5.835861e-18 2.846440e-19 1.102724e-18 2.714061e-19 2.260090e-19
843 1.391348e-18 1.279141e-17 3.247247e-18 5.814263e-18 2.838151e-19 1.097649e-18 2.706058e-19 2.252721e-19
844 1.384666e-18 1.273391e-17 3.237864e-18 5.792789e-18 2.829903e-19 1.092606e-18 2.698095e-19 2.245390e-19
845 1.378013e-18 1.267672e-17 3.228527e-18 5.771440e-18 2.821697e-19 1.087595e-18 2.690173e-19 2.238096e-19
846 1.371378e-18 1.261983e-17 3.219235e-18 5.750213e-18 2.813532e-19 1.082614e-18 2.682290e-19 2.230839e-19
847 1.364764e-18 1.256325e-17 3.209988e-18 5.729108e-18 2.805407e-19 1.077666e-18 2.674446e-19 2.223619e-19
848 1.358196e-18 1.250697e-17 3.200786e-18 5.708126e-18 2.797323e-19 1.072748e-18 2.666642e-19 2.216436e-19
849 1.351699e-18 1.245099e-17 3.191628e-18 5.687264e-18 2.789280e-19 1.067861e-18 2.658877e-19 2.209289e-19
850 1.345297e-18 1.239531e-17 3.182515e-18 5.666522e-18 2.781276e-19 1.063004e-18 2.651150e-19 2.202178e-19
851 1.338994e-18 1.233991e-17 3.173445e-18 5.645899e-18 2.773312e-19 1.058177e-18 2.643463e-19 2.195103e-19
852 1.332758e-18 1.228481e-17 3.164419e-18 5.625395e-18 2.765387e-19 1.053379e-18 2.635813e-19 2.188063e-19
853 1.326555e-18 1.223000e-17 3.155436e-18 5.605009e-18 2.757501e-19 1.048610e-18 2.628202e-19 2.181058e-19
854 1.320351e-18 1.217548e-17 3.146497e-18 5.584740e-18 2.749655e-19 1.043869e-18 2.620628e-19 2.174087e-19
855 1.314122e-18 1.212125e-17 3.137600e-18 5.564588e-18 2.741847e-19 1.039156e-18 2.613092e-19 2.167151e-19
856 1.307869e-18 1.206731e-17 3.128746e-18 5.544552e-18 2.734078e-19 1.034471e-18 2.605593e-19 2.160249e-19
857 1.301597e-18 1.201366e-17 3.119935e-18 5.524631e-18 2.726347e-19 1.029813e-18 2.598132e-19 2.153381e-19
858 1.295310e-18 1.196029e-17 3.111165e-18 5.504824e-18 2.718654e-19 1.025182e-18 2.590707e-19 2.146546e-19
859 1.289021e-18 1.190721e-17 3.102437e-18 5.485131e-18 2.710999e-19 1.020578e-18 2.583320e-19 2.139745e-19
860 1.282765e-18 1.185440e-17 3.093751e-18 5.465551e-18 2.703381e-19 1.016001e-18 2.575968e-19 2.132977e-19
861 1.276584e-18 1.180187e-17 3.085107e-18 5.446083e-18 2.695801e-19 1.011450e-18 2.568653e-19 2.126242e-19
862 1.270520e-18 1.174962e-17 3.076503e-18 5.426726e-18 2.688257e-19 1.006926e-18 2.561374e-19 2.119539e-19
863 1.264603e-18 1.169765e-17 3.067941e-18 5.407481e-18 2.680751e-19 1.002428e-18 2.554130e-19 2.112870e-19
864 1.258807e-18 1.164596e-17 3.059419e-18 5.388346e-18 2.673281e-19 9.979556e-19 2.546922e-19 2.106232e-19
865 1.253085e-18 1.159454e-17 3.050937e-18 5.369320e-18 2.665848e-19 9.935080e-19 2.539750e-19 2.099627e-19
866 1.247389e-18 1.154339e-17 3.042496e-18 5.350403e-18 2.658450e-19 9.890836e-19 2.532613e-19 2.093052e-19
867 1.241675e-18 1.149251e-17 3.034094e-18 5.331594e-18 2.651089e-19 9.846806e-19 2.525510e-19 2.086507e-19
868 1.235933e-18 1.144189e-17 3.025732e-18 5.312893e-18 2.643763e-19 9.802973e-19 2.518442e-19 2.079991e-19
869 1.230169e-18 1.139154e-17 3.017410e-18 5.294298e-18 2.636473e-19 9.759320e-19 2.511409e-19 2.073503e-19
870 1.224391e-18 1.134146e-17 3.009127e-18 5.275809e-18 2.629218e-19 9.715830e-19 2.504410e-19 2.067043e-19
871 1.218608e-18 1.129164e-17 3.000883e-18 5.257425e-18 2.621998e-19 9.672485e-19 2.497445e-19 2.060608e-19
872 1.212832e-18 1.124209e-17 2.992677e-18 5.239146e-18 2.614813e-19 9.629269e-19 2.490514e-19 2.054198e-19
873 1.207082e-18 1.119280e-17 2.984510e-18 5.220971e-18 2.607663e-19 9.586169e-19 2.483616e-19 2.047813e-19
874 1.201377e-18 1.114377e-17 2.976382e-18 5.202899e-18 2.600547e-19 9.543207e-19 2.476752e-19 2.041454e-19
875 1.195736e-18 1.109500e-17 2.968291e-18 5.184929e-18 2.593465e-19 9.500428e-19 2.469921e-19 2.035122e-19
876 1.190168e-18 1.104648e-17 2.960239e-18 5.167062e-18 2.586417e-19 9.457877e-19 2.463123e-19 2.028819e-19
877 1.184666e-18 1.099822e-17 2.952224e-18 5.149295e-18 2.579403e-19 9.415599e-19 2.456358e-19 2.022548e-19
878 1.179219e-18 1.095021e-17 2.944246e-18 5.131629e-18 2.572422e-19 9.373637e-19 2.449626e-19 2.016310e-19
879 1.173818e-18 1.090245e-17 2.936306e-18 5.114063e-18 2.565475e-19 9.332036e-19 2.442926e-19 2.010107e-19
880 1.168453e-18 1.085494e-17 2.928403e-18 5.096596e-18 2.558561e-19 9.290841e-19 2.436258e-19 2.003942e-19
881 1.163111e-18 1.080768e-17 2.920536e-18 5.079227e-18 2.551680e-19 9.250095e-19 2.429622e-19 1.997816e-19
882 1.157780e-18 1.076067e-17 2.912706e-18 5.061956e-18 2.544832e-19 9.209837e-19 2.423018e-19 1.991732e-19
883 1.152447e-18 1.071390e-17 2.904913e-18 5.044782e-18 2.538017e-19 9.170036e-19 2.416446e-19 1.985686e-19
884 1.147101e-18 1.066739e-17 2.897155e-18 5.027704e-18 2.531233e-19 9.130634e-19 2.409905e-19 1.979677e-19
885 1.141751e-18 1.062113e-17 2.889433e-18 5.010722e-18 2.524482e-19 9.091569e-19 2.403395e-19 1.973702e-19
886 1.136416e-18 1.057511e-17 2.881747e-18 4.993835e-18 2.517763e-19 9.052781e-19 2.396917e-19 1.967758e-19
887 1.131115e-18 1.052932e-17 2.874097e-18 4.977043e-18 2.511075e-19 9.014210e-19 2.390469e-19 1.961841e-19
888 1.125866e-18 1.048378e-17 2.866482e-18 4.960344e-18 2.504420e-19 8.975795e-19 2.384052e-19 1.955949e-19
889 1.120680e-18 1.043847e-17 2.858902e-18 4.943738e-18 2.497795e-19 8.937476e-19 2.377665e-19 1.950079e-19
890 1.115558e-18 1.039339e-17 2.851357e-18 4.927225e-18 2.491202e-19 8.899193e-19 2.371309e-19 1.944227e-19
891 1.110501e-18 1.034855e-17 2.843846e-18 4.910804e-18 2.484640e-19 8.860891e-19 2.364983e-19 1.938392e-19
892 1.105511e-18 1.030395e-17 2.836370e-18 4.894473e-18 2.478108e-19 8.822579e-19 2.358686e-19 1.932574e-19
893 1.100580e-18 1.025959e-17 2.828929e-18 4.878233e-18 2.471608e-19 8.784299e-19 2.352420e-19 1.926773e-19
894 1.095683e-18 1.021546e-17 2.821521e-18 4.862083e-18 2.465137e-19 8.746095e-19 2.346183e-19 1.920994e-19
895 1.090791e-18 1.017156e-17 2.814147e-18 4.846021e-18 2.458697e-19 8.708009e-19 2.339975e-19 1.915236e-19
896 1.085874e-18 1.012789e-17 2.806807e-18 4.830049e-18 2.452287e-19 8.670084e-19 2.333797e-19 1.909503e-19
897 1.080909e-18 1.008445e-17 2.799501e-18 4.814164e-18 2.445907e-19 8.632363e-19 2.327648e-19 1.903796e-19
898 1.075911e-18 1.004123e-17 2.792228e-18 4.798366e-18 2.439557e-19 8.594889e-19 2.321527e-19 1.898117e-19
899 1.070911e-18 9.998231e-18 2.784987e-18 4.782655e-18 2.433236e-19 8.557704e-19 2.315435e-19 1.892469e-19
900 1.065939e-18 9.955459e-18 2.777780e-18 4.767029e-18 2.426945e-19 8.520850e-19 2.309372e-19 1.886852e-19
901 1.061025e-18 9.912912e-18 2.770606e-18 4.751489e-18 2.420682e-19 8.484335e-19 2.303337e-19 1.881267e-19
902 1.056183e-18 9.870589e-18 2.763464e-18 4.736034e-18 2.414449e-19 8.448139e-19 2.297330e-19 1.875714e-19
903 1.051410e-18 9.828488e-18 2.756354e-18 4.720662e-18 2.408245e-19 8.412246e-19 2.291352e-19 1.870191e-19
904 1.046704e-18 9.786608e-18 2.749277e-18 4.705374e-18 2.402069e-19 8.376635e-19 2.285401e-19 1.864698e-19
905 1.042061e-18 9.744946e-18 2.742231e-18 4.690169e-18 2.395922e-19 8.341287e-19 2.279477e-19 1.859233e-19
906 1.037474e-18 9.703501e-18 2.735218e-18 4.675046e-18 2.389803e-19 8.306185e-19 2.273582e-19 1.853795e-19
907 1.032929e-18 9.662271e-18 2.728236e-18 4.660004e-18 2.383713e-19 8.271309e-19 2.267713e-19 1.848384e-19
908 1.028406e-18 9.621257e-18 2.721285e-18 4.645043e-18 2.377650e-19 8.236640e-19 2.261872e-19 1.842998e-19
909 1.023890e-18 9.580456e-18 2.714366e-18 4.630162e-18 2.371615e-19 8.202160e-19 2.256058e-19 1.837637e-19
910 1.019364e-18 9.539869e-18 2.707478e-18 4.615361e-18 2.365608e-19 8.167852e-19 2.250270e-19 1.832299e-19
911 1.014826e-18 9.499494e-18 2.700621e-18 4.600639e-18 2.359628e-19 8.133706e-19 2.244509e-19 1.826985e-19
912 1.010278e-18 9.459329e-18 2.693794e-18 4.585996e-18 2.353676e-19 8.099712e-19 2.238775e-19 1.821693e-19
913 1.005726e-18 9.419374e-18 2.686998e-18 4.571430e-18 2.347751e-19 8.065857e-19 2.233067e-19 1.816422e-19
914 1.001172e-18 9.379628e-18 2.680233e-18 4.556941e-18 2.341852e-19 8.032132e-19 2.227385e-19 1.811173e-19
915 9.966283e-19 9.340088e-18 2.673498e-18 4.542529e-18 2.335981e-19 7.998526e-19 2.221729e-19 1.805943e-19
916 9.921139e-19 9.300754e-18 2.666792e-18 4.528194e-18 2.330137e-19 7.965027e-19 2.216100e-19 1.800734e-19
917 9.876507e-19 9.261622e-18 2.660117e-18 4.513933e-18 2.324319e-19 7.931626e-19 2.210496e-19 1.795543e-19
918 9.832598e-19 9.222692e-18 2.653471e-18 4.499748e-18 2.318527e-19 7.898312e-19 2.204917e-19 1.790371e-19
919 9.789569e-19 9.183961e-18 2.646855e-18 4.485636e-18 2.312761e-19 7.865079e-19 2.199364e-19 1.785216e-19
920 9.747234e-19 9.145430e-18 2.640268e-18 4.471599e-18 2.307022e-19 7.831949e-19 2.193836e-19 1.780081e-19
