Ls T E B
3801 2.165501e-18 1.864492e-18 1.862486e-18
3802 2.165084e-18 1.865017e-18 1.863025e-18
3803 2.164653e-18 1.865542e-18 1.863550e-18
3804 2.164222e-18 1.866081e-18 1.864075e-18
3805 2.163791e-18 1.866606e-18 1.864613e-18
3806 2.163361e-18 1.867131e-18 1.865138e-18
3807 2.162930e-18 1.867669e-18 1.865677e-18
3808 2.162499e-18 1.868194e-18 1.866202e-18
3809 2.162082e-18 1.868733e-18 1.866740e-18
3810 2.161651e-18 1.869258e-18 1.867265e-18
3811 2.161220e-18 1.869783e-18 1.867804e-18
3812 2.160789e-18 1.870321e-18 1.868329e-18
3813 2.160359e-18 1.870860e-18 1.868867e-18
3814 2.159941e-18 1.871385e-18 1.869392e-18
3815 2.159510e-18 1.871923e-18 1.869931e-18
3816 2.159080e-18 1.872448e-18 1.870469e-18
3817 2.158649e-18 1.872987e-18 1.870994e-18
3818 2.158218e-18 1.873525e-18 1.871533e-18
3819 2.157801e-18 1.874050e-18 1.872071e-18
3820 2.157370e-18 1.874589e-18 1.872610e-18
3821 2.156939e-18 1.875127e-18 1.873135e-18
3822 2.156508e-18 1.875652e-18 1.873673e-18
3823 2.156091e-18 1.876190e-18 1.874212e-18
3824 2.155660e-18 1.876729e-18 1.874750e-18
3825 2.155230e-18 1.877267e-18 1.875289e-18
3826 2.154812e-18 1.877806e-18 1.875827e-18
3827 2.154381e-18 1.878331e-18 1.876365e-18
3828 2.153951e-18 1.878869e-18 1.876890e-18
3829 2.153520e-18 1.879408e-18 1.877429e-18
3830 2.153520e-18 1.879946e-18 1.877967e-18
3831 2.153937e-18 1.880485e-18 1.878506e-18
3832 2.154355e-18 1.881023e-18 1.879044e-18
3833 2.154772e-18 1.881562e-18 1.879583e-18
3834 2.155189e-18 1.882100e-18 1.880135e-18
3835 2.155606e-18 1.882639e-18 1.880673e-18
3836 2.156024e-18 1.883177e-18 1.881212e-18
3837 2.156441e-18 1.883716e-18 1.881750e-18
3838 2.156858e-18 1.884254e-18 1.882289e-18
3839 2.157276e-18 1.884806e-18 1.882827e-18
3840 2.157693e-18 1.885345e-18 1.883379e-18
3841 2.158110e-18 1.885883e-18 1.883918e-18
3842 2.158528e-18 1.886422e-18 1.884456e-18
3843 2.158945e-18 1.886960e-18 1.884995e-18
3844 2.159362e-18 1.887512e-18 1.885547e-18
3845 2.159780e-18 1.888050e-18 1.886085e-18
3846 2.160197e-18 1.888589e-18 1.886623e-18
3847 2.160614e-18 1.889141e-18 1.887175e-18
3848 2.161032e-18 1.889679e-18 1.887714e-18
3849 2.161449e-18 1.890218e-18 1.888266e-18
3850 2.161866e-18 1.890770e-18 1.888804e-18
3851 2.162284e-18 1.891308e-18 1.889356e-18
3852 2.162701e-18 1.891860e-18 1.889895e-18
3853 2.163118e-18 1.892399e-18 1.890447e-18
3854 2.163536e-18 1.892951e-18 1.890985e-18
3855 2.163953e-18 1.893489e-18 1.891537e-18
3856 2.164370e-18 1.894041e-18 1.892076e-18
3857 2.164788e-18 1.894579e-18 1.892628e-18
3858 2.165218e-18 1.895131e-18 1.893179e-18
3859 2.165636e-18 1.895670e-18 1.893718e-18
3860 2.166053e-18 1.896222e-18 1.894270e-18
3861 2.166470e-18 1.896774e-18 1.894822e-18
3862 2.166888e-18 1.897312e-18 1.895360e-18
3863 2.167305e-18 1.897864e-18 1.895912e-18
3864 2.167722e-18 1.898416e-18 1.896464e-18
3865 2.168140e-18 1.898968e-18 1.897016e-18
3866 2.168570e-18 1.899507e-18 1.897568e-18
3867 2.168988e-18 1.900058e-18 1.898107e-18
3868 2.169405e-18 1.900610e-18 1.898658e-18
3869 2.169822e-18 1.901162e-18 1.899210e-18
3870 2.170078e-18 1.901714e-18 1.899762e-18
3871 2.170145e-18 1.902266e-18 1.900314e-18
3872 2.170226e-18 1.902818e-18 1.900866e-18
3873 2.170307e-18 1.903357e-18 1.901418e-18
3874 2.170388e-18 1.903909e-18 1.901970e-18
3875 2.170468e-18 1.904461e-18 1.902522e-18
3876 2.170549e-18 1.905012e-18 1.903074e-18
3877 2.170630e-18 1.905564e-18 1.903626e-18
3878 2.170711e-18 1.906130e-18 1.904178e-18
3879 2.170792e-18 1.906682e-18 1.904743e-18
3880 2.170859e-18 1.907234e-18 1.905295e-18
3881 2.170940e-18 1.907786e-18 1.905847e-18
3882 2.171020e-18 1.908338e-18 1.906399e-18
3883 2.171101e-18 1.908890e-18 1.906951e-18
3884 2.171182e-18 1.909441e-18 1.907516e-18
3885 2.171263e-18 1.910007e-18 1.908068e-18
3886 2.171343e-18 1.910559e-18 1.908620e-18
3887 2.171424e-18 1.911111e-18 1.909172e-18
3888 2.171505e-18 1.911676e-18 1.909738e-18
3889 2.171572e-18 1.912228e-18 1.910290e-18
3890 2.171653e-18 1.912780e-18 1.910855e-18
3891 2.171734e-18 1.913345e-18 1.911407e-18
3892 2.171815e-18 1.913897e-18 1.911959e-18
3893 2.171895e-18 1.914449e-18 1.912524e-18
3894 2.171976e-18 1.915015e-18 1.913076e-18
3895 2.172057e-18 1.915567e-18 1.913642e-18
3896 2.172138e-18 1.916132e-18 1.914207e-18
3897 2.172219e-18 1.916684e-18 1.914759e-18
3898 2.172286e-18 1.917249e-18 1.915324e-18
3899 2.172367e-18 1.917801e-18 1.915876e-18
3900 2.172447e-18 1.918367e-18 1.916442e-18
3901 2.172528e-18 1.918932e-18 1.917007e-18
3902 2.172609e-18 1.919484e-18 1.917559e-18
3903 2.172690e-18 1.920049e-18 1.918124e-18
3904 2.172770e-18 1.920615e-18 1.918690e-18
3905 2.172851e-18 1.921167e-18 1.919255e-18
3906 2.172932e-18 1.921732e-18 1.919807e-18
3907 2.172999e-18 1.922298e-18 1.920373e-18
3908 2.173080e-18 1.922863e-18 1.920938e-18
3909 2.173161e-18 1.923415e-18 1.921503e-18
3910 2.173269e-18 1.923980e-18 1.922069e-18
3911 2.173403e-18 1.924546e-18 1.922634e-18
3912 2.173538e-18 1.925111e-18 1.923200e-18
3913 2.173659e-18 1.925677e-18 1.923752e-18
3914 2.173794e-18 1.926242e-18 1.924317e-18
3915 2.173928e-18 1.926807e-18 1.924882e-18
3916 2.174063e-18 1.927373e-18 1.925448e-18
3917 2.174197e-18 1.927938e-18 1.926027e-18
3918 2.174319e-18 1.928504e-18 1.926592e-18
3919 2.174453e-18 1.929069e-18 1.927157e-18
3920 2.174588e-18 1.929634e-18 1.927723e-18
3921 2.174722e-18 1.930200e-18 1.928288e-18
3922 2.174844e-18 1.930765e-18 1.928854e-18
3923 2.174978e-18 1.931331e-18 1.929419e-18
3924 2.175113e-18 1.931896e-18 1.929998e-18
3925 2.175247e-18 1.932475e-18 1.930563e-18
3926 2.175382e-18 1.933040e-18 1.931129e-18
3927 2.175503e-18 1.933606e-18 1.931694e-18
3928 2.175638e-18 1.934171e-18 1.932273e-18
3929 2.175772e-18 1.934750e-18 1.932838e-18
3930 2.175907e-18 1.935315e-18 1.933404e-18
3931 2.176028e-18 1.935881e-18 1.933983e-18
3932 2.176163e-18 1.936460e-18 1.934548e-18
3933 2.176297e-18 1.937025e-18 1.935127e-18
3934 2.176432e-18 1.937590e-18 1.935692e-18
3935 2.176567e-18 1.938169e-18 1.936271e-18
3936 2.176688e-18 1.938735e-18 1.936837e-18
3937 2.176823e-18 1.939314e-18 1.937415e-18
3938 2.176957e-18 1.939879e-18 1.937981e-18
3939 2.177092e-18 1.940458e-18 1.938560e-18
3940 2.177226e-18 1.941023e-18 1.939125e-18
3941 2.177348e-18 1.941602e-18 1.939704e-18
3942 2.177482e-18 1.942167e-18 1.940283e-18
3943 2.177617e-18 1.942746e-18 1.940848e-18
3944 2.177751e-18 1.943325e-18 1.941427e-18
3945 2.177886e-18 1.943891e-18 1.942006e-18
3946 2.178007e-18 1.944469e-18 1.942571e-18
3947 2.178142e-18 1.945048e-18 1.943150e-18
3948 2.178276e-18 1.945627e-18 1.943729e-18
3949 2.178411e-18 1.946193e-18 1.944308e-18
3950 2.178613e-18 1.946771e-18 1.944887e-18
3951 2.178882e-18 1.947350e-18 1.945466e-18
3952 2.179151e-18 1.947929e-18 1.946031e-18
3953 2.179421e-18 1.948508e-18 1.946610e-18
3954 2.179690e-18 1.949087e-18 1.947189e-18
3955 2.179959e-18 1.949666e-18 1.947768e-18
3956 2.180228e-18 1.950231e-18 1.948346e-18
3957 2.180498e-18 1.950810e-18 1.948925e-18
3958 2.180767e-18 1.951389e-18 1.949504e-18
3959 2.181036e-18 1.951968e-18 1.950083e-18
3960 2.181305e-18 1.952547e-18 1.950662e-18
3961 2.181588e-18 1.953139e-18 1.951254e-18
3962 2.181857e-18 1.953718e-18 1.951833e-18
3963 2.182127e-18 1.954297e-18 1.952412e-18
3964 2.182396e-18 1.954876e-18 1.952991e-18
3965 2.182665e-18 1.955454e-18 1.953570e-18
3966 2.182934e-18 1.956033e-18 1.954149e-18
3967 2.183203e-18 1.956612e-18 1.954741e-18
3968 2.183473e-18 1.957204e-18 1.955320e-18
3969 2.183742e-18 1.957783e-18 1.955899e-18
3970 2.184025e-18 1.958362e-18 1.956491e-18
3971 2.184294e-18 1.958954e-18 1.957070e-18
3972 2.184563e-18 1.959533e-18 1.957649e-18
3973 2.184832e-18 1.960112e-18 1.958241e-18
3974 2.185102e-18 1.960705e-18 1.958820e-18
3975 2.185371e-18 1.961283e-18 1.959412e-18
3976 2.185640e-18 1.961862e-18 1.959991e-18
3977 2.185909e-18 1.962455e-18 1.960583e-18
3978 2.186192e-18 1.963033e-18 1.961162e-18
3979 2.186461e-18 1.963626e-18 1.961755e-18
3980 2.186730e-18 1.964205e-18 1.962333e-18
3981 2.187000e-18 1.964797e-18 1.962926e-18
3982 2.187269e-18 1.965389e-18 1.963518e-18
3983 2.187538e-18 1.965968e-18 1.964097e-18
3984 2.187807e-18 1.966560e-18 1.964689e-18
3985 2.188090e-18 1.967139e-18 1.965282e-18
3986 2.188359e-18 1.967732e-18 1.965860e-18
3987 2.188629e-18 1.968324e-18 1.966453e-18
3988 2.188898e-18 1.968916e-18 1.967045e-18
3989 2.189167e-18 1.969495e-18 1.967637e-18
3990 2.189248e-18 1.970088e-18 1.968216e-18
3991 2.189113e-18 1.970680e-18 1.968809e-18
3992 2.188992e-18 1.971272e-18 1.969401e-18
3993 2.188857e-18 1.971864e-18 1.969993e-18
3994 2.188736e-18 1.972443e-18 1.970586e-18
3995 2.188615e-18 1.973036e-18 1.971178e-18
3996 2.188481e-18 1.973628e-18 1.971770e-18
3997 2.188359e-18 1.974220e-18 1.972363e-18
3998 2.188225e-18 1.974813e-18 1.972955e-18
3999 2.188104e-18 1.975405e-18 1.973547e-18
4000 2.187982e-18 1.975997e-18 1.974140e-18
4001 2.187848e-18 1.976590e-18 1.974732e-18
4002 2.187727e-18 1.977182e-18 1.975324e-18
4003 2.187592e-18 1.977774e-18 1.975917e-18
4004 2.187471e-18 1.978380e-18 1.976522e-18
4005 2.187336e-18 1.978972e-18 1.977115e-18
4006 2.187215e-18 1.979565e-18 1.977707e-18
4007 2.187094e-18 1.980157e-18 1.978299e-18
4008 2.186959e-18 1.980749e-18 1.978905e-18
4009 2.186838e-18 1.981342e-18 1.979497e-18
4010 2.186704e-18 1.981947e-18 1.980090e-18
4011 2.186582e-18 1.982540e-18 1.980682e-18
4012 2.186461e-18 1.983132e-18 1.981288e-18
4013 2.186327e-18 1.983738e-18 1.981880e-18
4014 2.186205e-18 1.984330e-18 1.982486e-18
4015 2.186071e-18 1.984923e-18 1.983078e-18
4016 2.185950e-18 1.985528e-18 1.983684e-18
4017 2.185829e-18 1.986121e-18 1.984276e-18
4018 2.185694e-18 1.986726e-18 1.984882e-18
4019 2.185573e-18 1.987319e-18 1.985475e-18
4020 2.185438e-18 1.987925e-18 1.986080e-18
4021 2.185317e-18 1.988517e-18 1.986673e-18
4022 2.185196e-18 1.989123e-18 1.987278e-18
4023 2.185061e-18 1.989728e-18 1.987871e-18
4024 2.184940e-18 1.990321e-18 1.988477e-18
4025 2.184805e-18 1.990927e-18 1.989082e-18
4026 2.184684e-18 1.991519e-18 1.989688e-18
4027 2.184563e-18 1.992125e-18 1.990280e-18
4028 2.184429e-18 1.992730e-18 1.990886e-18
4029 2.184307e-18 1.993336e-18 1.991492e-18
4030 2.184577e-18 1.993929e-18 1.992098e-18
4031 2.184859e-18 1.994534e-18 1.992704e-18
4032 2.185129e-18 1.995140e-18 1.993296e-18
4033 2.185411e-18 1.995746e-18 1.993902e-18
4034 2.185680e-18 1.996352e-18 1.994507e-18
4035 2.185963e-18 1.996958e-18 1.995113e-18
4036 2.186246e-18 1.997563e-18 1.995719e-18
4037 2.186515e-18 1.998156e-18 1.996325e-18
4038 2.186798e-18 1.998761e-18 1.996931e-18
4039 2.187067e-18 1.999367e-18 1.997536e-18
4040 2.187350e-18 1.999973e-18 1.998142e-18
4041 2.187619e-18 2.000579e-18 1.998748e-18
4042 2.187902e-18 2.001198e-18 1.999354e-18
4043 2.188171e-18 2.001804e-18 1.999973e-18
4044 2.188454e-18 2.002410e-18 2.000579e-18
4045 2.188723e-18 2.003015e-18 2.001185e-18
4046 2.189006e-18 2.003621e-18 2.001790e-18
4047 2.189288e-18 2.004227e-18 2.002396e-18
4048 2.189557e-18 2.004846e-18 2.003015e-18
4049 2.189840e-18 2.005452e-18 2.003621e-18
4050 2.190109e-18 2.006058e-18 2.004227e-18
4051 2.190392e-18 2.006664e-18 2.004846e-18
4052 2.190661e-18 2.007283e-18 2.005452e-18
4053 2.190944e-18 2.007889e-18 2.006058e-18
4054 2.191227e-18 2.008494e-18 2.006677e-18
4055 2.191496e-18 2.009114e-18 2.007283e-18
4056 2.191779e-18 2.009719e-18 2.007902e-18
4057 2.192048e-18 2.010339e-18 2.008508e-18
4058 2.192331e-18 2.010944e-18 2.009127e-18
4059 2.192613e-18 2.011564e-18 2.009733e-18
4060 2.192883e-18 2.012170e-18 2.010352e-18
4061 2.193165e-18 2.012789e-18 2.010958e-18
4062 2.193435e-18 2.013395e-18 2.011577e-18
4063 2.193717e-18 2.014014e-18 2.012196e-18
4064 2.194000e-18 2.014620e-18 2.012802e-18
4065 2.194269e-18 2.015239e-18 2.013421e-18
4066 2.194552e-18 2.015858e-18 2.014041e-18
4067 2.194821e-18 2.016464e-18 2.014647e-18
4068 2.195104e-18 2.017083e-18 2.015266e-18
4069 2.195212e-18 2.017702e-18 2.015885e-18
4070 2.195131e-18 2.018322e-18 2.016504e-18
4071 2.195063e-18 2.018927e-18 2.017124e-18
4072 2.194996e-18 2.019547e-18 2.017729e-18
4073 2.194915e-18 2.020166e-18 2.018349e-18
4074 2.194848e-18 2.020785e-18 2.018968e-18
4075 2.194781e-18 2.021404e-18 2.019587e-18
4076 2.194713e-18 2.022024e-18 2.020206e-18
4077 2.194633e-18 2.022643e-18 2.020826e-18
4078 2.194565e-18 2.023262e-18 2.021445e-18
4079 2.194498e-18 2.023881e-18 2.022064e-18
4080 2.194417e-18 2.024501e-18 2.022683e-18
4081 2.194350e-18 2.025120e-18 2.023303e-18
4082 2.194283e-18 2.025739e-18 2.023935e-18
4083 2.194202e-18 2.026358e-18 2.024555e-18
4084 2.194135e-18 2.026978e-18 2.025174e-18
4085 2.194067e-18 2.027597e-18 2.025793e-18
4086 2.193986e-18 2.028230e-18 2.026412e-18
4087 2.193919e-18 2.028849e-18 2.027045e-18
4088 2.193852e-18 2.029468e-18 2.027664e-18
4089 2.193771e-18 2.030087e-18 2.028283e-18
4090 2.193704e-18 2.030720e-18 2.028903e-18
4091 2.193636e-18 2.031339e-18 2.029535e-18
4092 2.193556e-18 2.031959e-18 2.030155e-18
4093 2.193488e-18 2.032578e-18 2.030787e-18
4094 2.193421e-18 2.033211e-18 2.031407e-18
4095 2.193354e-18 2.033830e-18 2.032026e-18
4096 2.193273e-18 2.034462e-18 2.032659e-18
4097 2.193206e-18 2.035082e-18 2.033278e-18
4098 2.193138e-18 2.035714e-18 2.033911e-18
4099 2.193058e-18 2.036334e-18 2.034543e-18
4100 2.192990e-18 2.036966e-18 2.035163e-18
4101 2.192923e-18 2.037586e-18 2.035795e-18
4102 2.192842e-18 2.038218e-18 2.036414e-18
4103 2.192775e-18 2.038838e-18 2.037047e-18
4104 2.192708e-18 2.039470e-18 2.037680e-18
4105 2.192627e-18 2.040103e-18 2.038299e-18
4106 2.192560e-18 2.040722e-18 2.038932e-18
4107 2.192492e-18 2.041355e-18 2.039565e-18
4108 2.192425e-18 2.041988e-18 2.040197e-18
4109 2.192452e-18 2.042620e-18 2.040817e-18
4110 2.192586e-18 2.043240e-18 2.041449e-18
4111 2.192721e-18 2.043872e-18 2.042082e-18
4112 2.192869e-18 2.044505e-18 2.042715e-18
4113 2.193004e-18 2.045138e-18 2.043347e-18
4114 2.193138e-18 2.045771e-18 2.043980e-18
4115 2.193273e-18 2.046403e-18 2.044613e-18
4116 2.193421e-18 2.047036e-18 2.045246e-18
4117 2.193556e-18 2.047669e-18 2.045878e-18
4118 2.193690e-18 2.048301e-18 2.046511e-18
4119 2.193825e-18 2.048934e-18 2.047144e-18
4120 2.193973e-18 2.049567e-18 2.047776e-18
4121 2.194108e-18 2.050200e-18 2.048409e-18
4122 2.194242e-18 2.050832e-18 2.049042e-18
4123 2.194377e-18 2.051465e-18 2.049688e-18
4124 2.194525e-18 2.052098e-18 2.050321e-18
4125 2.194660e-18 2.052730e-18 2.050953e-18
4126 2.194794e-18 2.053377e-18 2.051586e-18
4127 2.194929e-18 2.054009e-18 2.052219e-18
4128 2.195077e-18 2.054642e-18 2.052865e-18
4129 2.195212e-18 2.055275e-18 2.053498e-18
4130 2.195346e-18 2.055921e-18 2.054130e-18
4131 2.195494e-18 2.056554e-18 2.054777e-18
4132 2.195629e-18 2.057186e-18 2.055409e-18
4133 2.195763e-18 2.057832e-18 2.056055e-18
4134 2.195898e-18 2.058465e-18 2.056688e-18
4135 2.196046e-18 2.059111e-18 2.057334e-18
4136 2.196181e-18 2.059744e-18 2.057967e-18
4137 2.196315e-18 2.060390e-18 2.058613e-18
4138 2.196450e-18 2.061023e-18 2.059246e-18
4139 2.196598e-18 2.061669e-18 2.059892e-18
4140 2.196733e-18 2.062302e-18 2.060525e-18
4141 2.196867e-18 2.062948e-18 2.061171e-18
4142 2.197002e-18 2.063581e-18 2.061817e-18
4143 2.197150e-18 2.064227e-18 2.062450e-18
4144 2.197285e-18 2.064873e-18 2.063096e-18
4145 2.197419e-18 2.065506e-18 2.063742e-18
4146 2.197567e-18 2.066152e-18 2.064388e-18
4147 2.197702e-18 2.066798e-18 2.065021e-18
4148 2.197837e-18 2.067444e-18 2.065667e-18
4149 2.198106e-18 2.068090e-18 2.066313e-18
4150 2.198496e-18 2.068723e-18 2.066960e-18
4151 2.198900e-18 2.069369e-18 2.067606e-18
4152 2.199290e-18 2.070015e-18 2.068252e-18
4153 2.199694e-18 2.070662e-18 2.068898e-18
4154 2.200085e-18 2.071308e-18 2.069544e-18
4155 2.200489e-18 2.071954e-18 2.070190e-18
4156 2.200879e-18 2.072600e-18 2.070837e-18
4157 2.201269e-18 2.073246e-18 2.071483e-18
4158 2.201673e-18 2.073893e-18 2.072129e-18
4159 2.202064e-18 2.074539e-18 2.072775e-18
4160 2.202467e-18 2.075185e-18 2.073421e-18
4161 2.202858e-18 2.075831e-18 2.074068e-18
4162 2.203262e-18 2.076477e-18 2.074714e-18
4163 2.203652e-18 2.077123e-18 2.075373e-18
4164 2.204056e-18 2.077783e-18 2.076020e-18
4165 2.204446e-18 2.078429e-18 2.076666e-18
4166 2.204850e-18 2.079075e-18 2.077312e-18
4167 2.205241e-18 2.079722e-18 2.077971e-18
4168 2.205645e-18 2.080381e-18 2.078618e-18
4169 2.206035e-18 2.081027e-18 2.079264e-18
4170 2.206439e-18 2.081674e-18 2.079923e-18
4171 2.206843e-18 2.082333e-18 2.080570e-18
4172 2.207233e-18 2.082979e-18 2.081229e-18
4173 2.207637e-18 2.083639e-18 2.081875e-18
4174 2.208027e-18 2.084285e-18 2.082522e-18
4175 2.208431e-18 2.084931e-18 2.083181e-18
4176 2.208822e-18 2.085591e-18 2.083841e-18
4177 2.209225e-18 2.086251e-18 2.084487e-18
4178 2.209629e-18 2.086897e-18 2.085147e-18
4179 2.210020e-18 2.087556e-18 2.085793e-18
4180 2.210424e-18 2.088203e-18 2.086453e-18
4181 2.210814e-18 2.088862e-18 2.087112e-18
4182 2.211218e-18 2.089522e-18 2.087758e-18
4183 2.211608e-18 2.090168e-18 2.088418e-18
4184 2.212012e-18 2.090828e-18 2.089078e-18
4185 2.212416e-18 2.091487e-18 2.089737e-18
4186 2.212806e-18 2.092133e-18 2.090383e-18
4187 2.213210e-18 2.092793e-18 2.091043e-18
4188 2.213614e-18 2.093453e-18 2.091703e-18
4189 2.213681e-18 2.094112e-18 2.092362e-18
4190 2.213426e-18 2.094772e-18 2.093022e-18
4191 2.213183e-18 2.095432e-18 2.093682e-18
4192 2.212927e-18 2.096091e-18 2.094341e-18
4193 2.212672e-18 2.096751e-18 2.095001e-18
4194 2.212429e-18 2.097411e-18 2.095660e-18
4195 2.212174e-18 2.098070e-18 2.096320e-18
4196 2.211918e-18 2.098730e-18 2.096980e-18
4197 2.211662e-18 2.099389e-18 2.097639e-18
4198 2.211420e-18 2.100049e-18 2.098299e-18
4199 2.211164e-18 2.100709e-18 2.098959e-18
4200 2.210908e-18 2.101368e-18 2.099632e-18
4201 2.210666e-18 2.102028e-18 2.100291e-18
4202 2.210410e-18 2.102688e-18 2.100951e-18
4203 2.210154e-18 2.103361e-18 2.101611e-18
4204 2.209912e-18 2.104020e-18 2.102284e-18
4205 2.209656e-18 2.104680e-18 2.102943e-18
4206 2.209400e-18 2.105340e-18 2.103603e-18
4207 2.209158e-18 2.106013e-18 2.104276e-18
4208 2.208902e-18 2.106672e-18 2.104936e-18
4209 2.208647e-18 2.107332e-18 2.105595e-18
4210 2.208404e-18 2.108005e-18 2.106268e-18
4211 2.208148e-18 2.108665e-18 2.106928e-18
4212 2.207893e-18 2.109338e-18 2.107601e-18
4213 2.207650e-18 2.109997e-18 2.108261e-18
4214 2.207395e-18 2.110671e-18 2.108934e-18
4215 2.207139e-18 2.111330e-18 2.109594e-18
4216 2.206896e-18 2.112003e-18 2.110267e-18
4217 2.206641e-18 2.112663e-18 2.110940e-18
4218 2.206398e-18 2.113336e-18 2.111599e-18
4219 2.206143e-18 2.114009e-18 2.112273e-18
4220 2.205887e-18 2.114669e-18 2.112946e-18
4221 2.205645e-18 2.115342e-18 2.113605e-18
4222 2.205389e-18 2.116015e-18 2.114278e-18
4223 2.205133e-18 2.116675e-18 2.114951e-18
4224 2.204891e-18 2.117348e-18 2.115625e-18
4225 2.204635e-18 2.118021e-18 2.116298e-18
4226 2.204379e-18 2.118694e-18 2.116957e-18
4227 2.204137e-18 2.119367e-18 2.117630e-18
4228 2.203881e-18 2.120040e-18 2.118303e-18
4229 2.203868e-18 2.120700e-18 2.118977e-18
4230 2.204083e-18 2.121373e-18 2.119650e-18
4231 2.204298e-18 2.122046e-18 2.120323e-18
4232 2.204514e-18 2.122719e-18 2.120996e-18
4233 2.204729e-18 2.123392e-18 2.121669e-18
4234 2.204958e-18 2.124065e-18 2.122342e-18
4235 2.205173e-18 2.124752e-18 2.123015e-18
4236 2.205389e-18 2.125425e-18 2.123702e-18
4237 2.205604e-18 2.126098e-18 2.124375e-18
4238 2.205820e-18 2.126771e-18 2.125048e-18
4239 2.206035e-18 2.127444e-18 2.125721e-18
4240 2.206250e-18 2.128117e-18 2.126394e-18
4241 2.206479e-18 2.128790e-18 2.127081e-18
4242 2.206695e-18 2.129477e-18 2.127754e-18
4243 2.206910e-18 2.130150e-18 2.128427e-18
4244 2.207125e-18 2.130823e-18 2.129113e-18
4245 2.207341e-18 2.131510e-18 2.129786e-18
4246 2.207556e-18 2.132183e-18 2.130460e-18
4247 2.207772e-18 2.132856e-18 2.131146e-18
4248 2.208000e-18 2.133542e-18 2.131819e-18
4249 2.208216e-18 2.134215e-18 2.132506e-18
4250 2.208431e-18 2.134902e-18 2.133179e-18
4251 2.208647e-18 2.135575e-18 2.133865e-18
4252 2.208862e-18 2.136262e-18 2.134539e-18
4253 2.209077e-18 2.136935e-18 2.135225e-18
4254 2.209306e-18 2.137621e-18 2.135912e-18
4255 2.209522e-18 2.138308e-18 2.136585e-18
4256 2.209737e-18 2.138981e-18 2.137271e-18
4257 2.209952e-18 2.139668e-18 2.137958e-18
4258 2.210168e-18 2.140341e-18 2.138631e-18
4259 2.210383e-18 2.141027e-18 2.139318e-18
4260 2.210612e-18 2.141714e-18 2.140004e-18
4261 2.210827e-18 2.142400e-18 2.140691e-18
4262 2.211043e-18 2.143073e-18 2.141364e-18
4263 2.211258e-18 2.143760e-18 2.142050e-18
4264 2.211474e-18 2.144447e-18 2.142737e-18
4265 2.211689e-18 2.145133e-18 2.143423e-18
4266 2.211918e-18 2.145820e-18 2.144110e-18
4267 2.212133e-18 2.146506e-18 2.144797e-18
4268 2.212349e-18 2.147193e-18 2.145483e-18
4269 2.212820e-18 2.147879e-18 2.146170e-18
4270 2.213560e-18 2.148566e-18 2.146856e-18
4271 2.214301e-18 2.149252e-18 2.147543e-18
4272 2.215041e-18 2.149939e-18 2.148229e-18
4273 2.215781e-18 2.150626e-18 2.148916e-18
4274 2.216522e-18 2.151312e-18 2.149616e-18
4275 2.217249e-18 2.151999e-18 2.150302e-18
4276 2.217989e-18 2.152685e-18 2.150989e-18
4277 2.218730e-18 2.153385e-18 2.151676e-18
4278 2.219470e-18 2.154072e-18 2.152362e-18
4279 2.220210e-18 2.154758e-18 2.153062e-18
4280 2.220951e-18 2.155445e-18 2.153749e-18
4281 2.221691e-18 2.156145e-18 2.154435e-18
4282 2.222432e-18 2.156832e-18 2.155135e-18
4283 2.223172e-18 2.157518e-18 2.155822e-18
4284 2.223912e-18 2.158218e-18 2.156522e-18
4285 2.224653e-18 2.158905e-18 2.157208e-18
4286 2.225393e-18 2.159605e-18 2.157908e-18
4287 2.226147e-18 2.160291e-18 2.158595e-18
4288 2.226887e-18 2.160991e-18 2.159295e-18
4289 2.227628e-18 2.161678e-18 2.159982e-18
4290 2.228368e-18 2.162378e-18 2.160682e-18
4291 2.229109e-18 2.163064e-18 2.161368e-18
4292 2.229849e-18 2.163764e-18 2.162068e-18
4293 2.230603e-18 2.164464e-18 2.162768e-18
4294 2.231343e-18 2.165151e-18 2.163455e-18
4295 2.232084e-18 2.165851e-18 2.164155e-18
4296 2.232824e-18 2.166551e-18 2.164855e-18
4297 2.233578e-18 2.167238e-18 2.165555e-18
4298 2.234318e-18 2.167938e-18 2.166241e-18
4299 2.235059e-18 2.168638e-18 2.166941e-18
4300 2.235813e-18 2.169338e-18 2.167641e-18
4301 2.236553e-18 2.170038e-18 2.168341e-18
4302 2.237294e-18 2.170738e-18 2.169042e-18
4303 2.238047e-18 2.171424e-18 2.169742e-18
4304 2.238788e-18 2.172124e-18 2.170442e-18
4305 2.239542e-18 2.172824e-18 2.171142e-18
4306 2.240282e-18 2.173524e-18 2.171842e-18
4307 2.241022e-18 2.174224e-18 2.172542e-18
4308 2.241776e-18 2.174924e-18 2.173242e-18
4309 2.242234e-18 2.175624e-18 2.173942e-18
4310 2.242423e-18 2.176338e-18 2.174642e-18
4311 2.242598e-18 2.177038e-18 2.175342e-18
4312 2.242786e-18 2.177738e-18 2.176055e-18
4313 2.242961e-18 2.178438e-18 2.176755e-18
4314 2.243136e-18 2.179138e-18 2.177455e-18
4315 2.243324e-18 2.179838e-18 2.178155e-18
4316 2.243499e-18 2.180551e-18 2.178869e-18
4317 2.243674e-18 2.181251e-18 2.179569e-18
4318 2.243863e-18 2.181952e-18 2.180269e-18
