Ls TT TE TB EE EB EB_gmv TEB_gmv
1248 2.555568e-19 2.872516e-18 1.320070e-17 1.780710e-18 1.362030e-18 7.717409e-19 1.937421e-19
1249 2.548274e-19 2.864635e-18 1.317597e-17 1.776645e-18 1.359622e-18 7.702038e-19 1.932332e-19
1250 2.541008e-19 2.856799e-18 1.315132e-17 1.772587e-18 1.357219e-18 7.686704e-19 1.927258e-19
1251 2.533766e-19 2.849009e-18 1.312677e-17 1.768539e-18 1.354824e-18 7.671408e-19 1.922199e-19
1252 2.526549e-19 2.841265e-18 1.310232e-17 1.764499e-18 1.352436e-18 7.656149e-19 1.917154e-19
1253 2.519358e-19 2.833567e-18 1.307795e-17 1.760468e-18 1.350054e-18 7.640927e-19 1.912125e-19
1254 2.512190e-19 2.825913e-18 1.305368e-17 1.756446e-18 1.347679e-18 7.625740e-19 1.907111e-19
1255 2.505047e-19 2.818305e-18 1.302949e-17 1.752432e-18 1.345310e-18 7.610590e-19 1.902110e-19
1256 2.497929e-19 2.810740e-18 1.300540e-17 1.748426e-18 1.342948e-18 7.595476e-19 1.897124e-19
1257 2.490836e-19 2.803218e-18 1.298140e-17 1.744430e-18 1.340592e-18 7.580397e-19 1.892152e-19
1258 2.483765e-19 2.795740e-18 1.295749e-17 1.740440e-18 1.338243e-18 7.565352e-19 1.887195e-19
1259 2.476719e-19 2.788304e-18 1.293367e-17 1.736460e-18 1.335900e-18 7.550343e-19 1.882250e-19
1260 2.469698e-19 2.780912e-18 1.290994e-17 1.732487e-18 1.333564e-18 7.535367e-19 1.877322e-19
1261 2.462697e-19 2.773560e-18 1.288629e-17 1.728523e-18 1.331234e-18 7.520426e-19 1.872405e-19
1262 2.455721e-19 2.766249e-18 1.286274e-17 1.724566e-18 1.328910e-18 7.505520e-19 1.867503e-19
1263 2.448768e-19 2.758979e-18 1.283927e-17 1.720617e-18 1.326592e-18 7.490647e-19 1.862614e-19
1264 2.441837e-19 2.751751e-18 1.281588e-17 1.716675e-18 1.324281e-18 7.475807e-19 1.857737e-19
1265 2.434929e-19 2.744561e-18 1.279258e-17 1.712742e-18 1.321975e-18 7.461000e-19 1.852876e-19
1266 2.428044e-19 2.737410e-18 1.276937e-17 1.708816e-18 1.319676e-18 7.446227e-19 1.848027e-19
1267 2.421181e-19 2.730296e-18 1.274625e-17 1.704899e-18 1.317383e-18 7.431486e-19 1.843189e-19
1268 2.414338e-19 2.723222e-18 1.272320e-17 1.700988e-18 1.315096e-18 7.416777e-19 1.838367e-19
1269 2.407519e-19 2.716185e-18 1.270024e-17 1.697085e-18 1.312815e-18 7.402100e-19 1.833556e-19
1270 2.400721e-19 2.709184e-18 1.267737e-17 1.693189e-18 1.310539e-18 7.387456e-19 1.828758e-19
1271 2.393944e-19 2.702219e-18 1.265457e-17 1.689301e-18 1.308270e-18 7.372843e-19 1.823974e-19
1272 2.387189e-19 2.695288e-18 1.263186e-17 1.685421e-18 1.306007e-18 7.358261e-19 1.819201e-19
1273 2.380455e-19 2.688393e-18 1.260923e-17 1.681548e-18 1.303749e-18 7.343713e-19 1.814440e-19
1274 2.373742e-19 2.681532e-18 1.258668e-17 1.677682e-18 1.301497e-18 7.329193e-19 1.809693e-19
1275 2.367050e-19 2.674704e-18 1.256421e-17 1.673823e-18 1.299251e-18 7.314706e-19 1.804958e-19
1276 2.360378e-19 2.667909e-18 1.254182e-17 1.669972e-18 1.297011e-18 7.300248e-19 1.800234e-19
1277 2.353727e-19 2.661146e-18 1.251951e-17 1.666128e-18 1.294776e-18 7.285822e-19 1.795523e-19
1278 2.347096e-19 2.654414e-18 1.249728e-17 1.662291e-18 1.292547e-18 7.271426e-19 1.790824e-19
1279 2.340486e-19 2.647713e-18 1.247512e-17 1.658460e-18 1.290323e-18 7.257061e-19 1.786137e-19
1280 2.333896e-19 2.641042e-18 1.245304e-17 1.654638e-18 1.288105e-18 7.242726e-19 1.781461e-19
1281 2.327325e-19 2.634400e-18 1.243104e-17 1.650824e-18 1.285893e-18 7.228419e-19 1.776797e-19
1282 2.320774e-19 2.627786e-18 1.240911e-17 1.647014e-18 1.283686e-18 7.214145e-19 1.772145e-19
1283 2.314244e-19 2.621200e-18 1.238726e-17 1.643214e-18 1.281484e-18 7.199898e-19 1.767505e-19
1284 2.307732e-19 2.614641e-18 1.236548e-17 1.639421e-18 1.279288e-18 7.185683e-19 1.762877e-19
1285 2.301240e-19 2.608108e-18 1.234378e-17 1.635634e-18 1.277098e-18 7.171495e-19 1.758258e-19
1286 2.294766e-19 2.601600e-18 1.232215e-17 1.631854e-18 1.274912e-18 7.157339e-19 1.753653e-19
1287 2.288313e-19 2.595117e-18 1.230059e-17 1.628081e-18 1.272732e-18 7.143210e-19 1.749059e-19
1288 2.281879e-19 2.588659e-18 1.227910e-17 1.624317e-18 1.270558e-18 7.129111e-19 1.744475e-19
1289 2.275462e-19 2.582225e-18 1.225768e-17 1.620559e-18 1.268388e-18 7.115041e-19 1.739902e-19
1290 2.269065e-19 2.575812e-18 1.223634e-17 1.616808e-18 1.266224e-18 7.100999e-19 1.735341e-19
1291 2.262688e-19 2.569420e-18 1.221506e-17 1.613065e-18 1.264065e-18 7.086988e-19 1.730791e-19
1292 2.256328e-19 2.563050e-18 1.219385e-17 1.609327e-18 1.261912e-18 7.073005e-19 1.726253e-19
1293 2.249987e-19 2.556700e-18 1.217271e-17 1.605598e-18 1.259763e-18 7.059050e-19 1.721726e-19
1294 2.243664e-19 2.550370e-18 1.215164e-17 1.601876e-18 1.257619e-18 7.045124e-19 1.717209e-19
1295 2.237360e-19 2.544059e-18 1.213063e-17 1.598161e-18 1.255481e-18 7.031227e-19 1.712703e-19
1296 2.231074e-19 2.537766e-18 1.210969e-17 1.594452e-18 1.253348e-18 7.017357e-19 1.708209e-19
1297 2.224806e-19 2.531489e-18 1.208881e-17 1.590752e-18 1.251219e-18 7.003518e-19 1.703724e-19
1298 2.218555e-19 2.525230e-18 1.206800e-17 1.587059e-18 1.249096e-18 6.989706e-19 1.699250e-19
1299 2.212323e-19 2.518986e-18 1.204725e-17 1.583373e-18 1.246978e-18 6.975922e-19 1.694788e-19
1300 2.206109e-19 2.512757e-18 1.202657e-17 1.579694e-18 1.244865e-18 6.962167e-19 1.690337e-19
1301 2.199912e-19 2.506542e-18 1.200594e-17 1.576023e-18 1.242756e-18 6.948440e-19 1.685896e-19
1302 2.193733e-19 2.500341e-18 1.198538e-17 1.572358e-18 1.240653e-18 6.934741e-19 1.681466e-19
1303 2.187571e-19 2.494154e-18 1.196488e-17 1.568701e-18 1.238554e-18 6.921071e-19 1.677045e-19
1304 2.181428e-19 2.487978e-18 1.194444e-17 1.565051e-18 1.236460e-18 6.907429e-19 1.672637e-19
1305 2.175302e-19 2.481813e-18 1.192406e-17 1.561410e-18 1.234371e-18 6.893815e-19 1.668239e-19
1306 2.169193e-19 2.475660e-18 1.190373e-17 1.557776e-18 1.232287e-18 6.880228e-19 1.663850e-19
1307 2.163101e-19 2.469516e-18 1.188347e-17 1.554149e-18 1.230208e-18 6.866672e-19 1.659473e-19
1308 2.157026e-19 2.463383e-18 1.186326e-17 1.550529e-18 1.228134e-18 6.853142e-19 1.655106e-19
1309 2.150968e-19 2.457258e-18 1.184311e-17 1.546917e-18 1.226064e-18 6.839641e-19 1.650751e-19
1310 2.144928e-19 2.451141e-18 1.182301e-17 1.543313e-18 1.223999e-18 6.826168e-19 1.646405e-19
1311 2.138906e-19 2.445032e-18 1.180296e-17 1.539717e-18 1.221938e-18 6.812723e-19 1.642069e-19
1312 2.132899e-19 2.438929e-18 1.178298e-17 1.536127e-18 1.219883e-18 6.799306e-19 1.637745e-19
1313 2.126910e-19 2.432833e-18 1.176304e-17 1.532547e-18 1.217832e-18 6.785918e-19 1.633430e-19
1314 2.120937e-19 2.426743e-18 1.174316e-17 1.528974e-18 1.215786e-18 6.772558e-19 1.629127e-19
1315 2.114981e-19 2.420657e-18 1.172333e-17 1.525408e-18 1.213744e-18 6.759226e-19 1.624832e-19
1316 2.109042e-19 2.414576e-18 1.170355e-17 1.521850e-18 1.211707e-18 6.745923e-19 1.620550e-19
1317 2.103120e-19 2.408500e-18 1.168381e-17 1.518301e-18 1.209674e-18 6.732648e-19 1.616277e-19
1318 2.097214e-19 2.402426e-18 1.166413e-17 1.514759e-18 1.207646e-18 6.719400e-19 1.612014e-19
1319 2.091325e-19 2.396355e-18 1.164450e-17 1.511225e-18 1.205623e-18 6.706182e-19 1.607762e-19
1320 2.085453e-19 2.390288e-18 1.162492e-17 1.507700e-18 1.203604e-18 6.692992e-19 1.603520e-19
1321 2.079596e-19 2.384220e-18 1.160538e-17 1.504182e-18 1.201590e-18 6.679830e-19 1.599289e-19
1322 2.073758e-19 2.378155e-18 1.158589e-17 1.500672e-18 1.199580e-18 6.666697e-19 1.595068e-19
1323 2.067935e-19 2.372091e-18 1.156645e-17 1.497172e-18 1.197575e-18 6.653593e-19 1.590858e-19
1324 2.062128e-19 2.366027e-18 1.154705e-17 1.493678e-18 1.195574e-18 6.640516e-19 1.586658e-19
1325 2.056338e-19 2.359962e-18 1.152769e-17 1.490194e-18 1.193577e-18 6.627470e-19 1.582469e-19
1326 2.050564e-19 2.353898e-18 1.150838e-17 1.486717e-18 1.191585e-18 6.614451e-19 1.578289e-19
1327 2.044806e-19 2.347832e-18 1.148912e-17 1.483249e-18 1.189598e-18 6.601461e-19 1.574120e-19
1328 2.039064e-19 2.341765e-18 1.146989e-17 1.479790e-18 1.187615e-18 6.588501e-19 1.569962e-19
1329 2.033339e-19 2.335697e-18 1.145071e-17 1.476338e-18 1.185636e-18 6.575569e-19 1.565814e-19
1330 2.027631e-19 2.329626e-18 1.143156e-17 1.472895e-18 1.183662e-18 6.562667e-19 1.561676e-19
1331 2.021938e-19 2.323553e-18 1.141246e-17 1.469462e-18 1.181692e-18 6.549793e-19 1.557549e-19
1332 2.016262e-19 2.317478e-18 1.139340e-17 1.466036e-18 1.179726e-18 6.536948e-19 1.553432e-19
1333 2.010602e-19 2.311399e-18 1.137438e-17 1.462620e-18 1.177765e-18 6.524132e-19 1.549326e-19
1334 2.004958e-19 2.305317e-18 1.135540e-17 1.459212e-18 1.175808e-18 6.511345e-19 1.545230e-19
1335 1.999330e-19 2.299231e-18 1.133645e-17 1.455813e-18 1.173855e-18 6.498589e-19 1.541145e-19
1336 1.993719e-19 2.293142e-18 1.131754e-17 1.452422e-18 1.171907e-18 6.485861e-19 1.537070e-19
1337 1.988122e-19 2.287049e-18 1.129867e-17 1.449040e-18 1.169963e-18 6.473163e-19 1.533006e-19
1338 1.982542e-19 2.280951e-18 1.127984e-17 1.445668e-18 1.168023e-18 6.460495e-19 1.528952e-19
1339 1.976980e-19 2.274849e-18 1.126104e-17 1.442305e-18 1.166088e-18 6.447856e-19 1.524909e-19
1340 1.971433e-19 2.268742e-18 1.124227e-17 1.438951e-18 1.164156e-18 6.435246e-19 1.520877e-19
1341 1.965901e-19 2.262631e-18 1.122355e-17 1.435605e-18 1.162230e-18 6.422668e-19 1.516855e-19
1342 1.960386e-19 2.256514e-18 1.120485e-17 1.432269e-18 1.160307e-18 6.410117e-19 1.512843e-19
1343 1.954887e-19 2.250393e-18 1.118619e-17 1.428943e-18 1.158388e-18 6.397598e-19 1.508843e-19
1344 1.949404e-19 2.244265e-18 1.116756e-17 1.425625e-18 1.156474e-18 6.385108e-19 1.504853e-19
1345 1.943937e-19 2.238134e-18 1.114896e-17 1.422316e-18 1.154564e-18 6.372649e-19 1.500874e-19
1346 1.938486e-19 2.231995e-18 1.113040e-17 1.419017e-18 1.152658e-18 6.360220e-19 1.496905e-19
1347 1.933050e-19 2.225852e-18 1.111187e-17 1.415727e-18 1.150757e-18 6.347820e-19 1.492947e-19
1348 1.927632e-19 2.219704e-18 1.109337e-17 1.412447e-18 1.148859e-18 6.335452e-19 1.489000e-19
1349 1.922229e-19 2.213550e-18 1.107490e-17 1.409177e-18 1.146966e-18 6.323113e-19 1.485065e-19
1350 1.916842e-19 2.207391e-18 1.105646e-17 1.405916e-18 1.145077e-18 6.310806e-19 1.481139e-19
1351 1.911472e-19 2.201227e-18 1.103805e-17 1.402665e-18 1.143192e-18 6.298528e-19 1.477224e-19
1352 1.906118e-19 2.195057e-18 1.101967e-17 1.399422e-18 1.141311e-18 6.286282e-19 1.473321e-19
1353 1.900780e-19 2.188881e-18 1.100132e-17 1.396191e-18 1.139435e-18 6.274066e-19 1.469429e-19
1354 1.895458e-19 2.182700e-18 1.098299e-17 1.392968e-18 1.137562e-18 6.261881e-19 1.465548e-19
1355 1.890152e-19 2.176513e-18 1.096470e-17 1.389755e-18 1.135694e-18 6.249728e-19 1.461677e-19
1356 1.884862e-19 2.170322e-18 1.094643e-17 1.386552e-18 1.133830e-18 6.237605e-19 1.457817e-19
1357 1.879589e-19 2.164127e-18 1.092819e-17 1.383360e-18 1.131970e-18 6.225513e-19 1.453970e-19
1358 1.874332e-19 2.157925e-18 1.090998e-17 1.380177e-18 1.130114e-18 6.213452e-19 1.450132e-19
1359 1.869090e-19 2.151719e-18 1.089180e-17 1.377003e-18 1.128262e-18 6.201423e-19 1.446307e-19
1360 1.863865e-19 2.145510e-18 1.087364e-17 1.373840e-18 1.126415e-18 6.189425e-19 1.442491e-19
1361 1.858657e-19 2.139295e-18 1.085551e-17 1.370687e-18 1.124571e-18 6.177459e-19 1.438688e-19
1362 1.853464e-19 2.133076e-18 1.083741e-17 1.367545e-18 1.122732e-18 6.165524e-19 1.434895e-19
1363 1.848288e-19 2.126853e-18 1.081933e-17 1.364412e-18 1.120896e-18 6.153620e-19 1.431114e-19
1364 1.843128e-19 2.120626e-18 1.080128e-17 1.361289e-18 1.119065e-18 6.141749e-19 1.427345e-19
1365 1.837985e-19 2.114396e-18 1.078325e-17 1.358177e-18 1.117238e-18 6.129909e-19 1.423587e-19
1366 1.832859e-19 2.108162e-18 1.076525e-17 1.355075e-18 1.115415e-18 6.118100e-19 1.419840e-19
1367 1.827748e-19 2.101925e-18 1.074727e-17 1.351983e-18 1.113596e-18 6.106324e-19 1.416105e-19
1368 1.822654e-19 2.095686e-18 1.072932e-17 1.348901e-18 1.111781e-18 6.094580e-19 1.412381e-19
1369 1.817575e-19 2.089444e-18 1.071139e-17 1.345830e-18 1.109970e-18 6.082868e-19 1.408669e-19
1370 1.812514e-19 2.083200e-18 1.069349e-17 1.342769e-18 1.108163e-18 6.071187e-19 1.404968e-19
1371 1.807469e-19 2.076954e-18 1.067561e-17 1.339718e-18 1.106360e-18 6.059539e-19 1.401279e-19
1372 1.802440e-19 2.070706e-18 1.065776e-17 1.336678e-18 1.104561e-18 6.047924e-19 1.397601e-19
1373 1.797429e-19 2.064457e-18 1.063993e-17 1.333648e-18 1.102766e-18 6.036339e-19 1.393935e-19
1374 1.792433e-19 2.058208e-18 1.062212e-17 1.330629e-18 1.100976e-18 6.024789e-19 1.390281e-19
1375 1.787455e-19 2.051957e-18 1.060434e-17 1.327621e-18 1.099189e-18 6.013269e-19 1.386639e-19
1376 1.782492e-19 2.045707e-18 1.058658e-17 1.324623e-18 1.097406e-18 6.001783e-19 1.383008e-19
1377 1.777547e-19 2.039456e-18 1.056885e-17 1.321635e-18 1.095628e-18 5.990330e-19 1.379390e-19
1378 1.772618e-19 2.033207e-18 1.055114e-17 1.318658e-18 1.093853e-18 5.978909e-19 1.375783e-19
1379 1.767706e-19 2.026957e-18 1.053345e-17 1.315692e-18 1.092083e-18 5.967520e-19 1.372188e-19
1380 1.762811e-19 2.020710e-18 1.051579e-17 1.312736e-18 1.090316e-18 5.956164e-19 1.368605e-19
1381 1.757932e-19 2.014464e-18 1.049815e-17 1.309790e-18 1.088554e-18 5.944841e-19 1.365034e-19
1382 1.753070e-19 2.008220e-18 1.048054e-17 1.306857e-18 1.086795e-18 5.933551e-19 1.361475e-19
1383 1.748224e-19 2.001978e-18 1.046295e-17 1.303933e-18 1.085041e-18 5.922294e-19 1.357928e-19
1384 1.743396e-19 1.995740e-18 1.044538e-17 1.301020e-18 1.083290e-18 5.911069e-19 1.354394e-19
1385 1.738585e-19 1.989504e-18 1.042784e-17 1.298117e-18 1.081544e-18 5.899877e-19 1.350871e-19
1386 1.733790e-19 1.983273e-18 1.041032e-17 1.295226e-18 1.079801e-18 5.888719e-19 1.347360e-19
1387 1.729012e-19 1.977045e-18 1.039282e-17 1.292345e-18 1.078063e-18 5.877593e-19 1.343862e-19
1388 1.724252e-19 1.970822e-18 1.037535e-17 1.289475e-18 1.076328e-18 5.866500e-19 1.340376e-19
1389 1.719508e-19 1.964605e-18 1.035790e-17 1.286616e-18 1.074598e-18 5.855441e-19 1.336902e-19
1390 1.714780e-19 1.958393e-18 1.034048e-17 1.283768e-18 1.072871e-18 5.844414e-19 1.333441e-19
1391 1.710070e-19 1.952186e-18 1.032308e-17 1.280930e-18 1.071149e-18 5.833421e-19 1.329991e-19
1392 1.705377e-19 1.945986e-18 1.030570e-17 1.278103e-18 1.069430e-18 5.822462e-19 1.326554e-19
1393 1.700701e-19 1.939792e-18 1.028835e-17 1.275288e-18 1.067716e-18 5.811534e-19 1.323130e-19
1394 1.696042e-19 1.933607e-18 1.027102e-17 1.272482e-18 1.066005e-18 5.800641e-19 1.319717e-19
1395 1.691400e-19 1.927428e-18 1.025372e-17 1.269689e-18 1.064298e-18 5.789781e-19 1.316318e-19
1396 1.686775e-19 1.921257e-18 1.023644e-17 1.266904e-18 1.062595e-18 5.778953e-19 1.312930e-19
1397 1.682167e-19 1.915095e-18 1.021919e-17 1.264133e-18 1.060897e-18 5.768159e-19 1.309555e-19
1398 1.677577e-19 1.908943e-18 1.020196e-17 1.261371e-18 1.059202e-18 5.757399e-19 1.306193e-19
1399 1.673003e-19 1.902800e-18 1.018475e-17 1.258619e-18 1.057511e-18 5.746671e-19 1.302843e-19
1400 1.668446e-19 1.896666e-18 1.016757e-17 1.255880e-18 1.055825e-18 5.735978e-19 1.299505e-19
1401 1.663907e-19 1.890543e-18 1.015042e-17 1.253150e-18 1.054141e-18 5.725316e-19 1.296181e-19
1402 1.659385e-19 1.884431e-18 1.013329e-17 1.250432e-18 1.052462e-18 5.714689e-19 1.292869e-19
1403 1.654880e-19 1.878330e-18 1.011619e-17 1.247725e-18 1.050787e-18 5.704095e-19 1.289569e-19
1404 1.650393e-19 1.872240e-18 1.009912e-17 1.245028e-18 1.049116e-18 5.693534e-19 1.286282e-19
1405 1.645922e-19 1.866163e-18 1.008206e-17 1.242342e-18 1.047449e-18 5.683007e-19 1.283008e-19
1406 1.641470e-19 1.860098e-18 1.006504e-17 1.239667e-18 1.045785e-18 5.672512e-19 1.279746e-19
1407 1.637034e-19 1.854046e-18 1.004804e-17 1.237003e-18 1.044126e-18 5.662051e-19 1.276498e-19
1408 1.632615e-19 1.848008e-18 1.003107e-17 1.234350e-18 1.042471e-18 5.651623e-19 1.273261e-19
1409 1.628213e-19 1.841982e-18 1.001412e-17 1.231707e-18 1.040819e-18 5.641229e-19 1.270038e-19
1410 1.623830e-19 1.835972e-18 9.997206e-18 1.229074e-18 1.039171e-18 5.630868e-19 1.266827e-19
1411 1.619463e-19 1.829976e-18 9.980315e-18 1.226454e-18 1.037528e-18 5.620540e-19 1.263628e-19
1412 1.615114e-19 1.823994e-18 9.963451e-18 1.223843e-18 1.035888e-18 5.610245e-19 1.260443e-19
1413 1.610782e-19 1.818028e-18 9.946614e-18 1.221243e-18 1.034252e-18 5.599983e-19 1.257271e-19
1414 1.606467e-19 1.812078e-18 9.929805e-18 1.218654e-18 1.032621e-18 5.589755e-19 1.254111e-19
1415 1.602170e-19 1.806144e-18 9.913024e-18 1.216076e-18 1.030992e-18 5.579559e-19 1.250964e-19
1416 1.597890e-19 1.800227e-18 9.896271e-18 1.213509e-18 1.029368e-18 5.569396e-19 1.247830e-19
1417 1.593627e-19 1.794326e-18 9.879547e-18 1.210952e-18 1.027747e-18 5.559266e-19 1.244708e-19
1418 1.589382e-19 1.788441e-18 9.862850e-18 1.208405e-18 1.026131e-18 5.549170e-19 1.241599e-19
1419 1.585154e-19 1.782576e-18 9.846183e-18 1.205870e-18 1.024518e-18 5.539106e-19 1.238503e-19
1420 1.580943e-19 1.776727e-18 9.829545e-18 1.203344e-18 1.022910e-18 5.529075e-19 1.235420e-19
1421 1.576750e-19 1.770897e-18 9.812931e-18 1.200830e-18 1.021305e-18 5.519077e-19 1.232349e-19
1422 1.572574e-19 1.765086e-18 9.796353e-18 1.198326e-18 1.019704e-18 5.509112e-19 1.229291e-19
1423 1.568415e-19 1.759292e-18 9.779810e-18 1.195832e-18 1.018106e-18 5.499179e-19 1.226247e-19
1424 1.564274e-19 1.753519e-18 9.763282e-18 1.193349e-18 1.016513e-18 5.489279e-19 1.223215e-19
1425 1.560151e-19 1.747765e-18 9.746789e-18 1.190876e-18 1.014924e-18 5.479411e-19 1.220195e-19
1426 1.556044e-19 1.742030e-18 9.730331e-18 1.188415e-18 1.013338e-18 5.469577e-19 1.217189e-19
1427 1.551955e-19 1.736315e-18 9.713908e-18 1.185963e-18 1.011756e-18 5.459774e-19 1.214195e-19
1428 1.547883e-19 1.730621e-18 9.697501e-18 1.183522e-18 1.010177e-18 5.450004e-19 1.211214e-19
1429 1.543828e-19 1.724946e-18 9.681138e-18 1.181090e-18 1.008604e-18 5.440267e-19 1.208245e-19
1430 1.539791e-19 1.719293e-18 9.664799e-18 1.178670e-18 1.007034e-18 5.430562e-19 1.205290e-19
1431 1.535771e-19 1.713662e-18 9.648496e-18 1.176259e-18 1.005467e-18 5.420889e-19 1.202347e-19
1432 1.531768e-19 1.708050e-18 9.632217e-18 1.173858e-18 1.003904e-18 5.411247e-19 1.199417e-19
1433 1.527783e-19 1.702460e-18 9.615973e-18 1.171468e-18 1.002345e-18 5.401638e-19 1.196500e-19
1434 1.523815e-19 1.696892e-18 9.599764e-18 1.169089e-18 1.000789e-18 5.392061e-19 1.193595e-19
1435 1.519864e-19 1.691345e-18 9.583588e-18 1.166719e-18 9.992379e-19 5.382515e-19 1.190703e-19
1436 1.515930e-19 1.685821e-18 9.567438e-18 1.164359e-18 9.976897e-19 5.373002e-19 1.187823e-19
1437 1.512014e-19 1.680318e-18 9.551331e-18 1.162009e-18 9.961462e-19 5.363520e-19 1.184956e-19
1438 1.508115e-19 1.674838e-18 9.535248e-18 1.159669e-18 9.946055e-19 5.354069e-19 1.182102e-19
1439 1.504232e-19 1.669380e-18 9.519200e-18 1.157340e-18 9.930694e-19 5.344650e-19 1.179261e-19
1440 1.500368e-19 1.663944e-18 9.503186e-18 1.155019e-18 9.915362e-19 5.335262e-19 1.176431e-19
1441 1.496520e-19 1.658532e-18 9.487206e-18 1.152709e-18 9.900075e-19 5.325906e-19 1.173615e-19
1442 1.492690e-19 1.653142e-18 9.471250e-18 1.150409e-18 9.884825e-19 5.316581e-19 1.170811e-19
1443 1.488875e-19 1.647774e-18 9.455337e-18 1.148119e-18 9.869603e-19 5.307287e-19 1.168019e-19
1444 1.485079e-19 1.642431e-18 9.439458e-18 1.145838e-18 9.854427e-19 5.298024e-19 1.165241e-19
1445 1.481300e-19 1.637109e-18 9.423612e-18 1.143567e-18 9.839287e-19 5.288792e-19 1.162473e-19
1446 1.477538e-19 1.631811e-18 9.407800e-18 1.141306e-18 9.824174e-19 5.279590e-19 1.159719e-19
1447 1.473792e-19 1.626536e-18 9.392021e-18 1.139054e-18 9.809107e-19 5.270419e-19 1.156978e-19
1448 1.470063e-19 1.621284e-18 9.376276e-18 1.136812e-18 9.794076e-19 5.261279e-19 1.154248e-19
1449 1.466352e-19 1.616055e-18 9.360573e-18 1.134579e-18 9.779081e-19 5.252169e-19 1.151531e-19
1450 1.462657e-19 1.610849e-18 9.344893e-18 1.132355e-18 9.764121e-19 5.243089e-19 1.148826e-19
1451 1.458979e-19 1.605667e-18 9.329256e-18 1.130141e-18 9.749198e-19 5.234039e-19 1.146134e-19
1452 1.455319e-19 1.600508e-18 9.313652e-18 1.127936e-18 9.734310e-19 5.225020e-19 1.143453e-19
1453 1.451674e-19 1.595372e-18 9.298081e-18 1.125742e-18 9.719467e-19 5.216030e-19 1.140785e-19
1454 1.448046e-19 1.590259e-18 9.282552e-18 1.123555e-18 9.704650e-19 5.207071e-19 1.138129e-19
1455 1.444436e-19 1.585169e-18 9.267055e-18 1.121378e-18 9.689868e-19 5.198140e-19 1.135485e-19
1456 1.440842e-19 1.580103e-18 9.251591e-18 1.119211e-18 9.675130e-19 5.189239e-19 1.132853e-19
1457 1.437265e-19 1.575059e-18 9.236168e-18 1.117052e-18 9.660428e-19 5.180368e-19 1.130234e-19
1458 1.433704e-19 1.570039e-18 9.220778e-18 1.114902e-18 9.645751e-19 5.171526e-19 1.127626e-19
1459 1.430159e-19 1.565040e-18 9.205420e-18 1.112761e-18 9.631118e-19 5.162713e-19 1.125030e-19
1460 1.426631e-19 1.560066e-18 9.190103e-18 1.110630e-18 9.616520e-19 5.153928e-19 1.122445e-19
1461 1.423120e-19 1.555113e-18 9.174826e-18 1.108507e-18 9.601956e-19 5.145173e-19 1.119873e-19
1462 1.419626e-19 1.550184e-18 9.159582e-18 1.106393e-18 9.587427e-19 5.136446e-19 1.117313e-19
1463 1.416147e-19 1.545277e-18 9.144370e-18 1.104287e-18 9.572932e-19 5.127748e-19 1.114764e-19
1464 1.412685e-19 1.540392e-18 9.129198e-18 1.102190e-18 9.558471e-19 5.119079e-19 1.112228e-19
1465 1.409239e-19 1.535530e-18 9.114067e-18 1.100102e-18 9.544054e-19 5.110438e-19 1.109703e-19
1466 1.405809e-19 1.530690e-18 9.098967e-18 1.098022e-18 9.529661e-19 5.101824e-19 1.107189e-19
1467 1.402395e-19 1.525872e-18 9.083907e-18 1.095951e-18 9.515311e-19 5.093238e-19 1.104687e-19
1468 1.398997e-19 1.521076e-18 9.068879e-18 1.093889e-18 9.500986e-19 5.084681e-19 1.102197e-19
1469 1.395616e-19 1.516302e-18 9.053899e-18 1.091834e-18 9.486704e-19 5.076151e-19 1.099718e-19
1470 1.392251e-19 1.511549e-18 9.038942e-18 1.089789e-18 9.472454e-19 5.067649e-19 1.097251e-19
1471 1.388901e-19 1.506818e-18 9.024033e-18 1.087751e-18 9.458239e-19 5.059173e-19 1.094794e-19
1472 1.385568e-19 1.502108e-18 9.009155e-18 1.085722e-18 9.444056e-19 5.050725e-19 1.092349e-19
1473 1.382250e-19 1.497419e-18 8.994317e-18 1.083700e-18 9.429907e-19 5.042303e-19 1.089916e-19
1474 1.378948e-19 1.492751e-18 8.979517e-18 1.081687e-18 9.415791e-19 5.033910e-19 1.087494e-19
1475 1.375662e-19 1.488105e-18 8.964757e-18 1.079681e-18 9.401717e-19 5.025542e-19 1.085082e-19
1476 1.372391e-19 1.483479e-18 8.950027e-18 1.077684e-18 9.387666e-19 5.017201e-19 1.082682e-19
1477 1.369136e-19 1.478873e-18 8.935345e-18 1.075694e-18 9.373657e-19 5.008886e-19 1.080293e-19
1478 1.365896e-19 1.474287e-18 8.920692e-18 1.073712e-18 9.359673e-19 5.000598e-19 1.077914e-19
1479 1.362672e-19 1.469722e-18 8.906079e-18 1.071739e-18 9.345729e-19 4.992335e-19 1.075547e-19
1480 1.359463e-19 1.465176e-18 8.891504e-18 1.069773e-18 9.331817e-19 4.984099e-19 1.073191e-19
1481 1.356270e-19 1.460651e-18 8.876967e-18 1.067814e-18 9.317930e-19 4.975887e-19 1.070845e-19
1482 1.353092e-19 1.456146e-18 8.862468e-18 1.065863e-18 9.304083e-19 4.967702e-19 1.068510e-19
1483 1.349929e-19 1.451659e-18 8.847999e-18 1.063920e-18 9.290268e-19 4.959542e-19 1.066186e-19
