Ls TT TE TB EE EB TE_gmv EB_gmv TEB_gmv TEB_iter
189 3.373879e-16 7.737228e-16 7.001336e-15 6.221808e-16 7.153336e-16 1.712371e-16 3.327567e-16 1.380684e-16 1.117095e-16
190 3.309572e-16 7.659123e-16 6.859184e-15 6.146930e-16 7.006480e-16 1.686506e-16 3.274310e-16 1.358372e-16 1.100486e-16
191 3.246330e-16 7.583085e-16 6.720697e-15 6.073826e-16 6.863423e-16 1.661304e-16 3.222265e-16 1.336620e-16 1.084253e-16
192 3.184938e-16 7.509058e-16 6.585770e-15 6.002444e-16 6.724046e-16 1.636832e-16 3.171394e-16 1.315467e-16 1.068384e-16
193 3.124518e-16 7.436987e-16 6.454285e-15 5.932732e-16 6.588239e-16 1.613153e-16 3.121663e-16 1.294950e-16 1.052869e-16
194 3.065673e-16 7.366819e-16 6.326142e-15 5.864643e-16 6.455889e-16 1.590132e-16 3.073040e-16 1.274976e-16 1.037696e-16
195 3.007833e-16 7.298505e-16 6.201236e-15 5.798128e-16 6.326893e-16 1.567460e-16 3.025490e-16 1.255344e-16 1.022857e-16
196 2.951761e-16 7.231996e-16 6.079468e-15 5.733142e-16 6.201148e-16 1.545075e-16 2.978984e-16 1.236012e-16 1.008340e-16
197 2.896760e-16 7.167243e-16 5.960753e-15 5.669640e-16 6.078557e-16 1.523121e-16 2.933491e-16 1.217068e-16 9.941374e-17
198 2.843006e-16 7.104202e-16 5.844989e-15 5.607580e-16 5.959026e-16 1.501642e-16 2.888982e-16 1.198538e-16 9.802393e-17
199 2.790667e-16 7.042827e-16 5.732093e-15 5.546920e-16 5.842461e-16 1.480597e-16 2.845428e-16 1.180394e-16 9.666371e-17
200 2.739203e-16 6.983076e-16 5.621977e-15 5.487620e-16 5.728775e-16 1.459968e-16 2.802802e-16 1.162619e-16 9.533224e-17
201 2.689040e-16 6.924908e-16 5.514563e-15 5.429641e-16 5.617884e-16 1.439755e-16 2.761079e-16 1.145211e-16 9.402868e-17
202 2.640089e-16 6.868283e-16 5.409769e-15 5.372945e-16 5.509705e-16 1.419952e-16 2.720233e-16 1.128164e-16 9.275226e-17
203 2.592345e-16 6.813160e-16 5.307519e-15 5.317495e-16 5.404159e-16 1.400546e-16 2.680238e-16 1.111468e-16 9.150220e-17
204 2.545498e-16 6.759503e-16 5.207739e-15 5.263256e-16 5.301168e-16 1.381526e-16 2.641072e-16 1.095111e-16 9.027775e-17
205 2.499720e-16 6.707275e-16 5.110359e-15 5.210194e-16 5.200661e-16 1.362883e-16 2.602712e-16 1.079086e-16 8.907820e-17
206 2.455050e-16 6.656439e-16 5.015306e-15 5.158275e-16 5.102562e-16 1.344607e-16 2.565134e-16 1.063385e-16 8.790285e-17
207 2.411343e-16 6.606962e-16 4.922519e-15 5.107467e-16 5.006806e-16 1.326688e-16 2.528318e-16 1.047999e-16 8.675103e-17
208 2.368570e-16 6.558810e-16 4.831927e-15 5.057739e-16 4.913322e-16 1.309120e-16 2.492242e-16 1.032920e-16 8.562209e-17
209 2.326806e-16 6.511949e-16 4.743469e-15 5.009059e-16 4.822047e-16 1.291891e-16 2.456887e-16 1.018141e-16 8.451539e-17
210 2.285917e-16 6.466350e-16 4.657090e-15 4.961397e-16 4.732921e-16 1.274994e-16 2.422233e-16 1.003653e-16 8.343031e-17
211 2.246034e-16 6.421980e-16 4.572725e-15 4.914726e-16 4.645880e-16 1.258416e-16 2.388261e-16 9.894469e-17 8.236628e-17
212 2.206881e-16 6.378811e-16 4.490323e-15 4.869016e-16 4.560868e-16 1.242148e-16 2.354953e-16 9.755150e-17 8.132271e-17
213 2.168962e-16 6.336814e-16 4.409823e-15 4.824241e-16 4.477826e-16 1.226191e-16 2.322291e-16 9.618560e-17 8.029905e-17
214 2.133295e-16 6.295959e-16 4.331176e-15 4.780374e-16 4.396700e-16 1.210545e-16 2.290259e-16 9.484667e-17 7.929475e-17
215 2.098352e-16 6.256220e-16 4.254334e-15 4.737390e-16 4.317440e-16 1.195172e-16 2.258838e-16 9.353228e-17 7.830930e-17
216 2.063453e-16 6.217570e-16 4.179239e-15 4.695262e-16 4.239990e-16 1.180031e-16 2.228014e-16 9.223978e-17 7.734218e-17
217 2.029134e-16 6.179983e-16 4.105851e-15 4.653968e-16 4.164303e-16 1.165201e-16 2.197770e-16 9.097371e-17 7.639291e-17
218 1.995319e-16 6.143433e-16 4.034117e-15 4.613482e-16 4.090330e-16 1.150832e-16 2.168092e-16 8.974296e-17 7.546101e-17
219 1.962421e-16 6.107894e-16 3.963995e-15 4.573782e-16 4.018025e-16 1.136931e-16 2.138965e-16 8.854779e-17 7.454601e-17
220 1.930003e-16 6.073345e-16 3.895445e-15 4.534846e-16 3.947344e-16 1.123344e-16 2.110375e-16 8.737865e-17 7.364747e-17
221 1.897829e-16 6.039759e-16 3.828416e-15 4.496650e-16 3.878240e-16 1.109952e-16 2.082307e-16 8.622806e-17 7.276495e-17
222 1.866672e-16 6.007114e-16 3.762879e-15 4.459175e-16 3.810675e-16 1.096726e-16 2.054749e-16 8.509413e-17 7.189803e-17
223 1.836237e-16 5.975388e-16 3.698782e-15 4.422398e-16 3.744605e-16 1.083653e-16 2.027688e-16 8.397604e-17 7.104630e-17
224 1.806143e-16 5.944557e-16 3.636093e-15 4.386301e-16 3.679990e-16 1.070753e-16 2.001111e-16 8.287479e-17 7.020936e-17
225 1.776745e-16 5.914601e-16 3.574774e-15 4.350861e-16 3.616793e-16 1.058051e-16 1.975006e-16 8.179174e-17 6.938684e-17
226 1.747892e-16 5.885497e-16 3.514784e-15 4.316060e-16 3.554976e-16 1.045550e-16 1.949361e-16 8.072702e-17 6.857834e-17
227 1.719662e-16 5.857227e-16 3.456100e-15 4.281880e-16 3.494504e-16 1.033244e-16 1.924165e-16 7.968001e-17 6.778352e-17
228 1.692087e-16 5.829767e-16 3.398679e-15 4.248301e-16 3.435341e-16 1.021126e-16 1.899406e-16 7.865027e-17 6.700201e-17
229 1.664831e-16 5.803098e-16 3.342486e-15 4.215305e-16 3.377452e-16 1.009196e-16 1.875075e-16 7.763760e-17 6.623348e-17
230 1.638109e-16 5.777202e-16 3.287500e-15 4.182876e-16 3.320806e-16 9.974524e-17 1.851160e-16 7.664177e-17 6.547758e-17
231 1.612028e-16 5.752056e-16 3.233675e-15 4.150994e-16 3.265369e-16 9.858907e-17 1.827651e-16 7.566244e-17 6.473401e-17
232 1.586420e-16 5.727644e-16 3.180991e-15 4.119644e-16 3.211111e-16 9.745069e-17 1.804539e-16 7.469921e-17 6.400245e-17
233 1.561258e-16 5.703945e-16 3.129420e-15 4.088808e-16 3.158003e-16 9.632974e-17 1.781813e-16 7.375177e-17 6.328258e-17
234 1.536766e-16 5.680942e-16 3.078920e-15 4.058472e-16 3.106012e-16 9.522595e-17 1.759466e-16 7.281983e-17 6.257412e-17
235 1.512735e-16 5.658614e-16 3.029480e-15 4.028618e-16 3.055114e-16 9.413892e-17 1.737487e-16 7.190303e-17 6.187678e-17
236 1.489006e-16 5.636944e-16 2.981066e-15 3.999231e-16 3.005280e-16 9.306814e-17 1.715867e-16 7.100098e-17 6.119028e-17
237 1.465826e-16 5.615915e-16 2.933653e-15 3.970298e-16 2.956483e-16 9.201314e-17 1.694599e-16 7.011328e-17 6.051434e-17
238 1.442977e-16 5.595507e-16 2.887222e-15 3.941801e-16 2.908697e-16 9.097372e-17 1.673675e-16 6.923970e-17 5.984872e-17
239 1.420764e-16 5.575702e-16 2.841733e-15 3.913727e-16 2.861896e-16 8.994973e-17 1.653085e-16 6.838006e-17 5.919314e-17
240 1.400735e-16 5.556487e-16 2.797173e-15 3.886064e-16 2.816057e-16 8.894068e-17 1.632823e-16 6.753397e-17 5.854736e-17
241 1.380287e-16 5.537838e-16 2.753522e-15 3.858794e-16 2.771156e-16 8.794570e-17 1.612881e-16 6.670082e-17 5.791114e-17
242 1.359711e-16 5.519742e-16 2.710747e-15 3.831907e-16 2.727168e-16 8.696443e-17 1.593251e-16 6.588032e-17 5.728425e-17
243 1.339572e-16 5.502181e-16 2.668837e-15 3.805387e-16 2.684074e-16 8.599816e-17 1.573927e-16 6.507310e-17 5.666646e-17
244 1.319683e-16 5.485136e-16 2.627768e-15 3.779222e-16 2.641850e-16 8.504869e-17 1.554902e-16 6.428010e-17 5.605754e-17
245 1.300011e-16 5.468592e-16 2.587514e-15 3.753399e-16 2.600475e-16 8.412037e-17 1.536168e-16 6.350369e-17 5.545729e-17
246 1.280772e-16 5.452529e-16 2.548063e-15 3.727904e-16 2.559929e-16 8.321959e-17 1.517720e-16 6.274733e-17 5.486548e-17
247 1.261853e-16 5.436933e-16 2.509382e-15 3.702727e-16 2.520190e-16 8.234779e-17 1.499551e-16 6.201174e-17 5.428193e-17
248 1.243288e-16 5.421784e-16 2.471466e-15 3.677855e-16 2.481241e-16 8.149154e-17 1.481654e-16 6.128920e-17 5.370643e-17
249 1.224857e-16 5.407066e-16 2.434299e-15 3.653276e-16 2.443065e-16 8.063536e-17 1.464024e-16 6.057086e-17 5.313879e-17
250 1.206792e-16 5.392763e-16 2.397850e-15 3.628979e-16 2.405638e-16 7.977656e-17 1.446655e-16 5.985510e-17 5.257883e-17
251 1.189179e-16 5.378858e-16 2.362108e-15 3.604953e-16 2.368946e-16 7.892301e-17 1.429541e-16 5.914636e-17 5.202637e-17
252 1.171752e-16 5.365328e-16 2.327067e-15 3.581184e-16 2.332973e-16 7.808114e-17 1.412678e-16 5.844820e-17 5.148122e-17
253 1.154741e-16 5.352164e-16 2.292681e-15 3.557665e-16 2.297696e-16 7.725056e-17 1.396059e-16 5.776034e-17 5.094323e-17
254 1.137996e-16 5.339345e-16 2.258964e-15 3.534383e-16 2.263105e-16 7.642936e-17 1.379680e-16 5.708162e-17 5.041222e-17
255 1.121398e-16 5.326854e-16 2.225890e-15 3.511329e-16 2.229181e-16 7.561669e-17 1.363535e-16 5.641149e-17 4.988804e-17
256 1.105164e-16 5.314672e-16 2.193437e-15 3.488492e-16 2.195908e-16 7.481296e-17 1.347620e-16 5.575010e-17 4.937052e-17
257 1.089376e-16 5.302781e-16 2.161605e-15 3.465860e-16 2.163274e-16 7.401857e-17 1.331929e-16 5.509763e-17 4.885953e-17
258 1.073700e-16 5.291168e-16 2.130371e-15 3.443428e-16 2.131262e-16 7.323352e-17 1.316458e-16 5.445401e-17 4.835490e-17
259 1.058254e-16 5.279810e-16 2.099710e-15 3.421183e-16 2.099855e-16 7.245766e-17 1.301203e-16 5.381907e-17 4.785650e-17
260 1.043139e-16 5.268691e-16 2.069630e-15 3.399115e-16 2.069044e-16 7.169078e-17 1.286159e-16 5.319265e-17 4.736419e-17
261 1.028298e-16 5.257795e-16 2.040113e-15 3.377217e-16 2.038815e-16 7.093263e-17 1.271322e-16 5.257454e-17 4.687783e-17
262 1.013689e-16 5.247102e-16 2.011131e-15 3.355480e-16 2.009151e-16 7.018294e-17 1.256688e-16 5.196454e-17 4.639730e-17
263 9.993699e-17 5.236591e-16 1.982690e-15 3.333892e-16 1.980043e-16 6.944167e-17 1.242253e-16 5.136255e-17 4.592247e-17
264 9.852771e-17 5.226253e-16 1.954765e-15 3.312451e-16 1.951476e-16 6.870893e-17 1.228013e-16 5.076857e-17 4.545321e-17
265 9.721591e-17 5.216062e-16 1.927345e-15 3.291143e-16 1.923437e-16 6.798476e-17 1.213963e-16 5.018257e-17 4.498941e-17
266 9.596420e-17 5.205998e-16 1.900424e-15 3.269962e-16 1.895917e-16 6.726852e-17 1.200101e-16 4.960414e-17 4.453095e-17
267 9.467099e-17 5.196049e-16 1.873990e-15 3.248901e-16 1.868903e-16 6.655937e-17 1.186423e-16 4.903278e-17 4.407772e-17
268 9.339930e-17 5.186190e-16 1.848029e-15 3.227949e-16 1.842383e-16 6.585722e-17 1.172926e-16 4.846837e-17 4.362961e-17
269 9.213748e-17 5.176407e-16 1.822541e-15 3.207104e-16 1.816349e-16 6.516389e-17 1.159606e-16 4.791185e-17 4.318652e-17
270 9.088117e-17 5.166677e-16 1.797505e-15 3.186355e-16 1.790788e-16 6.448146e-17 1.146459e-16 4.736428e-17 4.274834e-17
271 8.964601e-17 5.156980e-16 1.772907e-15 3.165694e-16 1.765689e-16 6.381233e-17 1.133482e-16 4.682689e-17 4.231498e-17
272 8.843494e-17 5.147303e-16 1.748754e-15 3.145118e-16 1.741045e-16 6.315923e-17 1.120673e-16 4.630106e-17 4.188634e-17
273 8.724369e-17 5.137621e-16 1.725019e-15 3.124619e-16 1.716842e-16 6.252434e-17 1.108029e-16 4.578789e-17 4.146232e-17
274 8.606873e-17 5.127917e-16 1.701693e-15 3.104190e-16 1.693070e-16 6.190293e-17 1.095545e-16 4.528477e-17 4.104284e-17
275 8.491213e-17 5.118171e-16 1.678781e-15 3.083825e-16 1.669724e-16 6.128572e-17 1.083221e-16 4.478669e-17 4.062781e-17
276 8.377652e-17 5.108366e-16 1.656273e-15 3.063519e-16 1.646795e-16 6.066491e-17 1.071051e-16 4.428943e-17 4.021715e-17
277 8.264959e-17 5.098476e-16 1.634141e-15 3.043263e-16 1.624268e-16 6.004200e-17 1.059034e-16 4.379376e-17 3.981077e-17
278 8.153913e-17 5.088487e-16 1.612394e-15 3.023055e-16 1.602139e-16 5.942199e-17 1.047168e-16 4.330231e-17 3.940860e-17
279 8.045141e-17 5.078381e-16 1.591029e-15 3.002892e-16 1.580401e-16 5.880871e-17 1.035450e-16 4.281712e-17 3.901056e-17
280 7.937752e-17 5.068131e-16 1.570009e-15 2.982762e-16 1.559038e-16 5.820191e-17 1.023877e-16 4.233798e-17 3.861658e-17
281 7.832481e-17 5.057729e-16 1.549359e-15 2.962669e-16 1.538051e-16 5.760044e-17 1.012446e-16 4.186426e-17 3.822658e-17
282 7.728967e-17 5.047151e-16 1.529064e-15 2.942604e-16 1.517430e-16 5.700356e-17 1.001156e-16 4.139550e-17 3.784050e-17
283 7.626585e-17 5.036368e-16 1.509097e-15 2.922559e-16 1.497162e-16 5.641152e-17 9.900042e-17 4.093180e-17 3.745827e-17
284 7.525647e-17 5.025375e-16 1.489474e-15 2.902539e-16 1.477246e-16 5.582471e-17 9.789882e-17 4.047333e-17 3.707983e-17
285 7.425919e-17 5.014145e-16 1.470179e-15 2.882533e-16 1.457671e-16 5.524333e-17 9.681058e-17 4.002016e-17 3.670511e-17
286 7.328207e-17 5.002658e-16 1.451199e-15 2.862537e-16 1.438430e-16 5.466728e-17 9.573552e-17 3.957220e-17 3.633405e-17
287 7.232836e-17 4.990901e-16 1.432531e-15 2.842553e-16 1.419516e-16 5.409644e-17 9.467343e-17 3.912933e-17 3.596660e-17
288 7.137685e-17 4.978858e-16 1.414179e-15 2.822577e-16 1.400926e-16 5.353081e-17 9.362410e-17 3.869153e-17 3.560270e-17
289 7.046747e-17 4.966508e-16 1.396124e-15 2.802604e-16 1.382648e-16 5.297056e-17 9.258731e-17 3.825883e-17 3.524230e-17
290 6.961268e-17 4.953831e-16 1.378360e-15 2.782633e-16 1.364677e-16 5.241587e-17 9.156285e-17 3.783130e-17 3.488534e-17
291 6.876424e-17 4.940811e-16 1.360900e-15 2.762660e-16 1.347012e-16 5.186647e-17 9.055053e-17 3.740874e-17 3.453178e-17
292 6.790989e-17 4.927427e-16 1.343710e-15 2.742681e-16 1.329640e-16 5.132160e-17 8.955020e-17 3.699074e-17 3.418156e-17
293 6.705769e-17 4.913666e-16 1.326789e-15 2.722697e-16 1.312554e-16 5.078052e-17 8.856169e-17 3.657688e-17 3.383463e-17
294 6.621855e-17 4.899518e-16 1.310152e-15 2.702710e-16 1.295755e-16 5.024386e-17 8.758484e-17 3.616745e-17 3.349096e-17
295 6.539122e-17 4.884962e-16 1.293778e-15 2.682713e-16 1.279233e-16 4.971367e-17 8.661947e-17 3.576347e-17 3.315050e-17
296 6.457175e-17 4.869984e-16 1.277666e-15 2.662707e-16 1.262984e-16 4.919206e-17 8.566538e-17 3.536599e-17 3.281321e-17
297 6.376055e-17 4.854569e-16 1.261817e-15 2.642693e-16 1.247003e-16 4.868035e-17 8.472242e-17 3.497566e-17 3.247905e-17
298 6.296325e-17 4.838699e-16 1.246211e-15 2.622664e-16 1.231282e-16 4.817911e-17 8.379043e-17 3.459272e-17 3.214797e-17
299 6.217493e-17 4.822371e-16 1.230846e-15 2.602627e-16 1.215816e-16 4.768875e-17 8.286927e-17 3.421733e-17 3.181995e-17
300 6.139675e-17 4.805568e-16 1.215724e-15 2.582581e-16 1.200601e-16 4.720739e-17 8.195880e-17 3.384849e-17 3.149494e-17
301 6.063487e-17 4.788267e-16 1.200846e-15 2.562517e-16 1.185635e-16 4.673048e-17 8.105887e-17 3.348384e-17 3.117291e-17
302 5.987487e-17 4.770472e-16 1.186194e-15 2.542444e-16 1.170909e-16 4.625339e-17 8.016935e-17 3.312095e-17 3.085383e-17
303 5.912149e-17 4.752173e-16 1.171768e-15 2.522363e-16 1.156419e-16 4.577438e-17 7.929008e-17 3.275892e-17 3.053766e-17
304 5.838982e-17 4.733352e-16 1.157574e-15 2.502269e-16 1.142164e-16 4.529566e-17 7.842095e-17 3.239885e-17 3.022438e-17
305 5.766535e-17 4.714007e-16 1.143588e-15 2.482167e-16 1.128134e-16 4.481971e-17 7.756182e-17 3.204198e-17 2.991395e-17
306 5.694881e-17 4.694129e-16 1.129813e-15 2.462056e-16 1.114325e-16 4.434806e-17 7.671255e-17 3.168908e-17 2.960634e-17
307 5.624869e-17 4.673706e-16 1.116259e-15 2.441936e-16 1.100738e-16 4.388061e-17 7.587301e-17 3.134007e-17 2.930154e-17
308 5.555551e-17 4.652741e-16 1.102906e-15 2.421810e-16 1.087364e-16 4.341708e-17 7.504306e-17 3.099477e-17 2.899950e-17
309 5.486903e-17 4.631227e-16 1.089752e-15 2.401681e-16 1.074199e-16 4.295728e-17 7.422257e-17 3.065304e-17 2.870021e-17
310 5.419446e-17 4.609156e-16 1.076801e-15 2.381549e-16 1.061242e-16 4.250124e-17 7.341144e-17 3.031489e-17 2.840364e-17
311 5.353064e-17 4.586527e-16 1.064043e-15 2.361415e-16 1.048487e-16 4.204901e-17 7.260960e-17 2.998031e-17 2.810976e-17
312 5.287361e-17 4.563346e-16 1.051473e-15 2.341283e-16 1.035930e-16 4.160065e-17 7.181692e-17 2.964930e-17 2.781856e-17
313 5.222515e-17 4.539612e-16 1.039092e-15 2.321160e-16 1.023567e-16 4.115608e-17 7.103329e-17 2.932181e-17 2.753001e-17
314 5.160288e-17 4.515310e-16 1.026902e-15 2.301037e-16 1.011398e-16 4.071522e-17 7.025856e-17 2.899775e-17 2.724409e-17
315 5.101177e-17 4.490449e-16 1.014890e-15 2.280920e-16 9.994155e-17 4.027801e-17 6.949259e-17 2.867707e-17 2.696077e-17
316 5.043955e-17 4.465046e-16 1.003047e-15 2.260822e-16 9.876141e-17 3.984462e-17 6.873530e-17 2.835983e-17 2.668005e-17
317 4.985714e-17 4.439083e-16 9.913877e-16 2.240731e-16 9.759963e-17 3.941530e-17 6.798663e-17 2.804613e-17 2.640189e-17
318 4.926604e-17 4.412570e-16 9.799014e-16 2.220653e-16 9.645562e-17 3.899028e-17 6.724651e-17 2.773606e-17 2.612628e-17
319 4.868689e-17 4.385534e-16 9.685686e-16 2.200602e-16 9.532850e-17 3.856927e-17 6.651484e-17 2.742947e-17 2.585321e-17
320 4.811935e-17 4.357968e-16 9.574091e-16 2.180574e-16 9.421871e-17 3.815158e-17 6.579149e-17 2.712597e-17 2.558265e-17
321 4.755778e-17 4.329873e-16 9.464207e-16 2.160570e-16 9.312597e-17 3.773654e-17 6.507634e-17 2.682519e-17 2.531458e-17
322 4.699779e-17 4.301267e-16 9.355794e-16 2.140596e-16 9.204927e-17 3.732513e-17 6.436927e-17 2.652760e-17 2.504900e-17
323 4.644372e-17 4.272156e-16 9.248921e-16 2.120655e-16 9.098861e-17 3.692102e-17 6.367021e-17 2.623503e-17 2.478588e-17
324 4.589818e-17 4.242551e-16 9.143654e-16 2.100748e-16 8.994401e-17 3.652811e-17 6.297911e-17 2.594943e-17 2.452520e-17
325 4.535942e-17 4.212467e-16 9.039924e-16 2.080883e-16 8.891508e-17 3.614843e-17 6.229590e-17 2.567179e-17 2.426696e-17
326 4.482991e-17 4.181910e-16 8.937594e-16 2.061059e-16 8.790110e-17 3.577733e-17 6.162048e-17 2.539976e-17 2.401114e-17
327 4.430885e-17 4.150891e-16 8.836643e-16 2.041277e-16 8.690179e-17 3.540862e-17 6.095277e-17 2.513018e-17 2.375772e-17
328 4.378768e-17 4.119436e-16 8.737273e-16 2.021546e-16 8.591776e-17 3.503670e-17 6.029267e-17 2.486021e-17 2.350669e-17
329 4.327227e-17 4.087561e-16 8.639357e-16 2.001872e-16 8.494837e-17 3.466153e-17 5.964011e-17 2.458982e-17 2.325804e-17
330 4.277123e-17 4.055278e-16 8.542678e-16 1.982257e-16 8.399260e-17 3.428634e-17 5.899498e-17 2.432060e-17 2.301174e-17
331 4.227490e-17 4.022593e-16 8.447370e-16 1.962698e-16 8.305082e-17 3.391435e-17 5.835722e-17 2.405416e-17 2.276780e-17
332 4.178168e-17 3.989531e-16 8.353472e-16 1.943201e-16 8.212302e-17 3.354719e-17 5.772674e-17 2.379130e-17 2.252618e-17
333 4.129881e-17 3.956125e-16 8.260876e-16 1.923781e-16 8.120857e-17 3.318416e-17 5.710345e-17 2.353166e-17 2.228689e-17
334 4.082167e-17 3.922376e-16 8.169558e-16 1.904430e-16 8.030729e-17 3.282437e-17 5.648729e-17 2.327475e-17 2.204991e-17
335 4.034832e-17 3.888294e-16 8.079517e-16 1.885147e-16 7.941903e-17 3.246711e-17 5.587817e-17 2.302020e-17 2.181522e-17
336 3.988699e-17 3.853918e-16 7.990733e-16 1.865949e-16 7.854352e-17 3.211253e-17 5.527602e-17 2.276808e-17 2.158282e-17
337 3.942920e-17 3.819265e-16 7.903151e-16 1.846836e-16 7.768040e-17 3.176104e-17 5.468078e-17 2.251857e-17 2.135268e-17
338 3.896672e-17 3.784341e-16 7.816730e-16 1.827801e-16 7.682941e-17 3.141302e-17 5.409237e-17 2.227184e-17 2.112481e-17
339 3.853088e-17 3.749175e-16 7.731548e-16 1.808856e-16 7.599070e-17 3.106863e-17 5.351072e-17 2.202795e-17 2.089918e-17
340 3.812638e-17 3.713793e-16 7.647587e-16 1.790007e-16 7.516406e-17 3.072784e-17 5.293576e-17 2.178687e-17 2.067578e-17
341 3.771755e-17 3.678209e-16 7.564700e-16 1.771253e-16 7.434873e-17 3.039058e-17 5.236741e-17 2.154856e-17 2.045460e-17
342 3.730344e-17 3.642442e-16 7.482920e-16 1.752598e-16 7.354480e-17 3.005672e-17 5.180560e-17 2.131291e-17 2.023564e-17
343 3.689519e-17 3.606514e-16 7.402318e-16 1.734045e-16 7.275246e-17 2.972578e-17 5.125026e-17 2.107969e-17 2.001887e-17
344 3.648613e-17 3.570451e-16 7.322808e-16 1.715597e-16 7.197113e-17 2.939724e-17 5.070134e-17 2.084860e-17 1.980429e-17
345 3.607636e-17 3.534273e-16 7.244349e-16 1.697258e-16 7.120051e-17 2.907066e-17 5.015878e-17 2.061941e-17 1.959188e-17
346 3.567583e-17 3.497995e-16 7.166975e-16 1.679032e-16 7.044072e-17 2.874706e-17 4.962251e-17 2.039262e-17 1.938163e-17
347 3.528395e-17 3.461641e-16 7.090655e-16 1.660921e-16 6.969149e-17 2.842871e-17 4.909246e-17 2.016936e-17 1.917353e-17
348 3.489614e-17 3.425235e-16 7.015343e-16 1.642927e-16 6.895248e-17 2.811792e-17 4.856858e-17 1.995078e-17 1.896756e-17
349 3.451124e-17 3.388787e-16 6.941017e-16 1.625049e-16 6.822359e-17 2.781605e-17 4.805081e-17 1.973754e-17 1.876372e-17
350 3.412920e-17 3.352318e-16 6.867686e-16 1.607295e-16 6.750474e-17 2.752099e-17 4.753905e-17 1.952857e-17 1.856200e-17
351 3.375076e-17 3.315860e-16 6.795371e-16 1.589671e-16 6.679576e-17 2.722984e-17 4.703325e-17 1.932239e-17 1.836237e-17
352 3.337838e-17 3.279427e-16 6.724033e-16 1.572176e-16 6.609645e-17 2.693975e-17 4.653333e-17 1.911755e-17 1.816483e-17
353 3.301322e-17 3.243028e-16 6.653615e-16 1.554807e-16 6.540663e-17 2.664962e-17 4.603922e-17 1.891349e-17 1.796937e-17
354 3.264881e-17 3.206687e-16 6.584136e-16 1.537570e-16 6.472611e-17 2.636031e-17 4.555088e-17 1.871062e-17 1.777597e-17
355 3.228435e-17 3.170427e-16 6.515595e-16 1.520472e-16 6.405473e-17 2.607276e-17 4.506827e-17 1.850941e-17 1.758463e-17
356 3.192979e-17 3.134259e-16 6.447939e-16 1.503507e-16 6.339225e-17 2.578784e-17 4.459133e-17 1.831028e-17 1.739532e-17
357 3.158302e-17 3.098201e-16 6.381167e-16 1.486679e-16 6.273870e-17 2.550578e-17 4.412001e-17 1.811333e-17 1.720804e-17
358 3.123482e-17 3.062274e-16 6.315306e-16 1.469995e-16 6.209414e-17 2.522658e-17 4.365424e-17 1.791856e-17 1.702277e-17
359 3.089106e-17 3.026494e-16 6.250313e-16 1.453455e-16 6.145814e-17 2.495026e-17 4.319394e-17 1.772595e-17 1.683950e-17
360 3.055733e-17 2.990870e-16 6.186145e-16 1.437056e-16 6.083032e-17 2.467678e-17 4.273906e-17 1.753548e-17 1.665821e-17
361 3.022492e-17 2.955418e-16 6.122822e-16 1.420803e-16 6.021091e-17 2.440607e-17 4.228954e-17 1.734709e-17 1.647891e-17
362 2.989395e-17 2.920155e-16 6.060348e-16 1.404699e-16 5.959987e-17 2.413807e-17 4.184535e-17 1.716075e-17 1.630156e-17
363 2.957737e-17 2.885100e-16 5.998690e-16 1.388745e-16 5.899677e-17 2.387270e-17 4.140643e-17 1.697641e-17 1.612616e-17
364 2.927416e-17 2.850260e-16 5.937824e-16 1.372940e-16 5.840148e-17 2.361001e-17 4.097273e-17 1.679407e-17 1.595270e-17
365 2.897497e-17 2.815643e-16 5.877740e-16 1.357285e-16 5.781408e-17 2.335020e-17 4.054418e-17 1.661384e-17 1.578116e-17
366 2.867797e-17 2.781265e-16 5.818445e-16 1.341782e-16 5.723437e-17 2.309346e-17 4.012071e-17 1.643579e-17 1.561152e-17
367 2.838289e-17 2.747143e-16 5.759938e-16 1.326432e-16 5.666210e-17 2.283991e-17 3.970227e-17 1.625997e-17 1.544379e-17
368 2.808681e-17 2.713280e-16 5.702174e-16 1.311236e-16 5.609724e-17 2.258923e-17 3.928879e-17 1.608621e-17 1.527793e-17
369 2.778975e-17 2.679685e-16 5.645135e-16 1.296194e-16 5.553972e-17 2.234092e-17 3.888024e-17 1.591424e-17 1.511394e-17
370 2.749639e-17 2.646372e-16 5.588852e-16 1.281306e-16 5.498942e-17 2.209446e-17 3.847657e-17 1.574380e-17 1.495181e-17
371 2.720759e-17 2.613352e-16 5.533311e-16 1.266574e-16 5.444618e-17 2.184973e-17 3.807774e-17 1.557481e-17 1.479151e-17
372 2.692110e-17 2.580629e-16 5.478462e-16 1.252000e-16 5.390986e-17 2.160798e-17 3.768370e-17 1.540791e-17 1.463304e-17
373 2.663759e-17 2.548212e-16 5.424302e-16 1.237582e-16 5.338040e-17 2.137078e-17 3.729439e-17 1.524387e-17 1.447639e-17
374 2.635864e-17 2.516109e-16 5.370843e-16 1.223321e-16 5.285772e-17 2.113968e-17 3.690974e-17 1.508348e-17 1.432153e-17
