Ls TT TE TB EE EB EB_gmv TEB_gmv
222 1.566617e-16 3.454339e-16 1.395043e-15 1.171608e-16 2.832945e-17 2.281322e-17 1.967509e-17
223 1.540914e-16 3.430656e-16 1.370435e-15 1.156644e-16 2.783605e-17 2.243644e-17 1.935916e-17
224 1.515748e-16 3.407465e-16 1.346371e-15 1.141943e-16 2.735351e-17 2.206755e-17 1.904969e-17
225 1.491106e-16 3.384756e-16 1.322837e-15 1.127498e-16 2.688155e-17 2.170637e-17 1.874654e-17
226 1.466973e-16 3.362512e-16 1.299818e-15 1.113303e-16 2.641992e-17 2.135268e-17 1.844952e-17
227 1.443339e-16 3.340722e-16 1.277300e-15 1.099352e-16 2.596831e-17 2.100631e-17 1.815849e-17
228 1.420188e-16 3.319371e-16 1.255271e-15 1.085638e-16 2.552648e-17 2.066707e-17 1.787330e-17
229 1.397510e-16 3.298445e-16 1.233719e-15 1.072155e-16 2.509417e-17 2.033475e-17 1.759382e-17
230 1.375293e-16 3.277933e-16 1.212630e-15 1.058899e-16 2.467115e-17 2.000922e-17 1.731989e-17
231 1.353524e-16 3.257820e-16 1.191993e-15 1.045862e-16 2.425716e-17 1.969030e-17 1.705137e-17
232 1.332194e-16 3.238097e-16 1.171796e-15 1.033040e-16 2.385198e-17 1.937781e-17 1.678813e-17
233 1.311290e-16 3.218749e-16 1.152028e-15 1.020427e-16 2.345537e-17 1.907160e-17 1.653004e-17
234 1.290803e-16 3.199764e-16 1.132678e-15 1.008019e-16 2.306713e-17 1.877153e-17 1.627698e-17
235 1.270723e-16 3.181133e-16 1.113736e-15 9.958094e-17 2.268703e-17 1.847742e-17 1.602882e-17
236 1.251038e-16 3.162841e-16 1.095192e-15 9.837944e-17 2.231488e-17 1.818914e-17 1.578545e-17
237 1.231740e-16 3.144879e-16 1.077034e-15 9.719691e-17 2.195049e-17 1.790655e-17 1.554675e-17
238 1.212820e-16 3.127234e-16 1.059254e-15 9.603291e-17 2.159364e-17 1.762952e-17 1.531260e-17
239 1.194268e-16 3.109896e-16 1.041842e-15 9.488696e-17 2.124415e-17 1.735790e-17 1.508291e-17
