Ls TT TE TB EE EB EB_gmv TEB_gmv
897 1.344899e-18 1.243835e-17 6.400364e-18 5.830169e-18 5.694345e-19 5.187664e-19 3.743632e-19
898 1.338775e-18 1.238548e-17 6.381308e-18 5.810527e-18 5.677466e-19 5.172100e-19 3.730781e-19
899 1.332687e-18 1.233288e-17 6.362338e-18 5.790992e-18 5.660667e-19 5.156611e-19 3.717991e-19
900 1.326632e-18 1.228055e-17 6.343454e-18 5.771562e-18 5.643947e-19 5.141196e-19 3.705262e-19
901 1.320611e-18 1.222850e-17 6.324662e-18 5.752235e-18 5.627305e-19 5.125853e-19 3.692594e-19
902 1.314624e-18 1.217671e-17 6.305955e-18 5.733012e-18 5.610742e-19 5.110583e-19 3.679987e-19
903 1.308671e-18 1.212520e-17 6.287338e-18 5.713892e-18 5.594255e-19 5.095385e-19 3.667440e-19
904 1.302752e-18 1.207395e-17 6.268800e-18 5.694873e-18 5.577846e-19 5.080260e-19 3.654954e-19
905 1.296866e-18 1.202296e-17 6.250352e-18 5.675957e-18 5.561513e-19 5.065205e-19 3.642527e-19
906 1.291012e-18 1.197224e-17 6.231986e-18 5.657140e-18 5.545256e-19 5.050222e-19 3.630158e-19
907 1.285192e-18 1.192178e-17 6.213709e-18 5.638423e-18 5.529075e-19 5.035309e-19 3.617849e-19
908 1.279405e-18 1.187158e-17 6.195514e-18 5.619804e-18 5.512969e-19 5.020467e-19 3.605598e-19
909 1.273649e-18 1.182164e-17 6.177400e-18 5.601284e-18 5.496938e-19 5.005694e-19 3.593405e-19
910 1.267926e-18 1.177196e-17 6.159368e-18 5.582862e-18 5.480981e-19 4.990990e-19 3.581270e-19
911 1.262234e-18 1.172253e-17 6.141422e-18 5.564535e-18 5.465097e-19 4.976354e-19 3.569192e-19
912 1.256575e-18 1.167336e-17 6.123556e-18 5.546305e-18 5.449288e-19 4.961788e-19 3.557171e-19
913 1.250947e-18 1.162444e-17 6.105775e-18 5.528170e-18 5.433551e-19 4.947290e-19 3.545208e-19
914 1.245350e-18 1.157577e-17 6.088068e-18 5.510129e-18 5.417886e-19 4.932858e-19 3.533300e-19
915 1.239784e-18 1.152735e-17 6.070445e-18 5.492182e-18 5.402293e-19 4.918494e-19 3.521448e-19
916 1.234249e-18 1.147918e-17 6.052905e-18 5.474328e-18 5.386773e-19 4.904197e-19 3.509652e-19
917 1.228745e-18 1.143125e-17 6.035444e-18 5.456567e-18 5.371323e-19 4.889966e-19 3.497910e-19
918 1.223272e-18 1.138357e-17 6.018059e-18 5.438896e-18 5.355945e-19 4.875801e-19 3.486225e-19
919 1.217829e-18 1.133613e-17 6.000752e-18 5.421316e-18 5.340636e-19 4.861701e-19 3.474593e-19
920 1.212416e-18 1.128894e-17 5.983526e-18 5.403828e-18 5.325398e-19 4.847667e-19 3.463016e-19
921 1.207032e-18 1.124198e-17 5.966376e-18 5.386428e-18 5.310229e-19 4.833697e-19 3.451493e-19
922 1.201679e-18 1.119527e-17 5.949307e-18 5.369116e-18 5.295129e-19 4.819791e-19 3.440023e-19
923 1.196354e-18 1.114879e-17 5.932313e-18 5.351893e-18 5.280098e-19 4.805950e-19 3.428607e-19
924 1.191060e-18 1.110255e-17 5.915393e-18 5.334757e-18 5.265135e-19 4.792172e-19 3.417243e-19
925 1.185794e-18 1.105654e-17 5.898547e-18 5.317708e-18 5.250241e-19 4.778457e-19 3.405932e-19
926 1.180557e-18 1.101077e-17 5.881781e-18 5.300745e-18 5.235413e-19 4.764805e-19 3.394674e-19
927 1.175349e-18 1.096523e-17 5.865092e-18 5.283866e-18 5.220653e-19 4.751215e-19 3.383468e-19
928 1.170169e-18 1.091992e-17 5.848471e-18 5.267073e-18 5.205960e-19 4.737688e-19 3.372313e-19
929 1.165018e-18 1.087484e-17 5.831928e-18 5.250363e-18 5.191332e-19 4.724221e-19 3.361209e-19
930 1.159895e-18 1.082998e-17 5.815462e-18 5.233737e-18 5.176771e-19 4.710817e-19 3.350157e-19
931 1.154800e-18 1.078536e-17 5.799067e-18 5.217193e-18 5.162276e-19 4.697473e-19 3.339155e-19
932 1.149733e-18 1.074096e-17 5.782743e-18 5.200731e-18 5.147845e-19 4.684189e-19 3.328204e-19
933 1.144692e-18 1.069678e-17 5.766490e-18 5.184351e-18 5.133479e-19 4.670966e-19 3.317302e-19
934 1.139680e-18 1.065283e-17 5.750312e-18 5.168051e-18 5.119178e-19 4.657803e-19 3.306451e-19
935 1.134695e-18 1.060910e-17 5.734209e-18 5.151831e-18 5.104941e-19 4.644699e-19 3.295650e-19
936 1.129737e-18 1.056558e-17 5.718175e-18 5.135691e-18 5.090768e-19 4.631654e-19 3.284897e-19
937 1.124806e-18 1.052229e-17 5.702210e-18 5.119629e-18 5.076657e-19 4.618667e-19 3.274193e-19
938 1.119901e-18 1.047922e-17 5.686313e-18 5.103646e-18 5.062610e-19 4.605739e-19 3.263538e-19
939 1.115023e-18 1.043636e-17 5.670490e-18 5.087739e-18 5.048626e-19 4.592869e-19 3.252932e-19
940 1.110172e-18 1.039371e-17 5.654740e-18 5.071910e-18 5.034703e-19 4.580057e-19 3.242373e-19
941 1.105346e-18 1.035128e-17 5.639051e-18 5.056157e-18 5.020843e-19 4.567302e-19 3.231862e-19
942 1.100547e-18 1.030906e-17 5.623440e-18 5.040479e-18 5.007043e-19 4.554604e-19 3.221398e-19
943 1.095773e-18 1.026706e-17 5.607890e-18 5.024877e-18 4.993306e-19 4.541963e-19 3.210982e-19
944 1.091025e-18 1.022526e-17 5.592411e-18 5.009349e-18 4.979628e-19 4.529378e-19 3.200613e-19
945 1.086303e-18 1.018367e-17 5.577002e-18 4.993895e-18 4.966012e-19 4.516849e-19 3.190290e-19
946 1.081605e-18 1.014229e-17 5.561654e-18 4.978514e-18 4.952455e-19 4.504375e-19 3.180013e-19
947 1.076934e-18 1.010112e-17 5.546381e-18 4.963206e-18 4.938958e-19 4.491957e-19 3.169783e-19
948 1.072286e-18 1.006014e-17 5.531168e-18 4.947969e-18 4.925521e-19 4.479594e-19 3.159598e-19
949 1.067664e-18 1.001938e-17 5.516023e-18 4.932807e-18 4.912143e-19 4.467285e-19 3.149459e-19
950 1.063067e-18 9.978816e-18 5.500947e-18 4.917713e-18 4.898823e-19 4.455031e-19 3.139365e-19
951 1.058494e-18 9.938456e-18 5.485935e-18 4.902690e-18 4.885562e-19 4.442831e-19 3.129316e-19
952 1.053945e-18 9.898297e-18 5.470985e-18 4.887733e-18 4.872359e-19 4.430684e-19 3.119311e-19
953 1.049421e-18 9.858335e-18 5.456104e-18 4.872851e-18 4.859215e-19 4.418590e-19 3.109352e-19
954 1.044920e-18 9.818571e-18 5.441289e-18 4.858034e-18 4.846126e-19 4.406550e-19 3.099436e-19
955 1.040444e-18 9.779007e-18 5.426531e-18 4.843287e-18 4.833092e-19 4.394563e-19 3.089564e-19
956 1.035991e-18 9.739639e-18 5.411844e-18 4.828605e-18 4.820119e-19 4.382628e-19 3.079736e-19
957 1.031561e-18 9.700462e-18 5.397214e-18 4.813995e-18 4.807204e-19 4.370744e-19 3.069951e-19
958 1.027156e-18 9.661481e-18 5.382650e-18 4.799450e-18 4.794340e-19 4.358913e-19 3.060209e-19
959 1.022773e-18 9.622693e-18 5.368150e-18 4.784967e-18 4.781534e-19 4.347134e-19 3.050510e-19
960 1.018413e-18 9.584093e-18 5.353711e-18 4.770552e-18 4.768786e-19 4.335405e-19 3.040854e-19
961 1.014077e-18 9.545684e-18 5.339332e-18 4.756204e-18 4.756092e-19 4.323727e-19 3.031240e-19
962 1.009763e-18 9.507465e-18 5.325016e-18 4.741919e-18 4.743450e-19 4.312100e-19 3.021668e-19
963 1.005472e-18 9.469435e-18 5.310765e-18 4.727695e-18 4.730862e-19 4.300523e-19 3.012138e-19
964 1.001203e-18 9.431594e-18 5.296572e-18 4.713537e-18 4.718330e-19 4.288997e-19 3.002650e-19
965 9.969566e-19 9.393934e-18 5.282437e-18 4.699444e-18 4.705856e-19 4.277520e-19 2.993203e-19
966 9.927328e-19 9.356465e-18 5.268366e-18 4.685408e-18 4.693433e-19 4.266092e-19 2.983797e-19
967 9.885307e-19 9.319176e-18 5.254352e-18 4.671441e-18 4.681061e-19 4.254713e-19 2.974432e-19
968 9.843506e-19 9.282066e-18 5.240399e-18 4.657530e-18 4.668746e-19 4.243383e-19 2.965108e-19
969 9.801924e-19 9.245143e-18 5.226505e-18 4.643682e-18 4.656481e-19 4.232102e-19 2.955824e-19
970 9.760554e-19 9.208402e-18 5.212671e-18 4.629894e-18 4.644267e-19 4.220870e-19 2.946580e-19
971 9.719404e-19 9.171836e-18 5.198894e-18 4.616165e-18 4.632107e-19 4.209685e-19 2.937376e-19
972 9.678464e-19 9.135450e-18 5.185177e-18 4.602499e-18 4.619998e-19 4.198548e-19 2.928212e-19
973 9.637742e-19 9.099242e-18 5.171516e-18 4.588891e-18 4.607943e-19 4.187458e-19 2.919087e-19
974 9.597228e-19 9.063211e-18 5.157915e-18 4.575337e-18 4.595937e-19 4.176415e-19 2.910002e-19
975 9.556919e-19 9.027356e-18 5.144369e-18 4.561845e-18 4.583985e-19 4.165420e-19 2.900955e-19
976 9.516824e-19 8.991671e-18 5.130882e-18 4.548414e-18 4.572078e-19 4.154471e-19 2.891947e-19
977 9.476933e-19 8.956161e-18 5.117450e-18 4.535037e-18 4.560227e-19 4.143568e-19 2.882978e-19
978 9.437248e-19 8.920829e-18 5.104077e-18 4.521715e-18 4.548425e-19 4.132712e-19 2.874047e-19
979 9.397768e-19 8.885664e-18 5.090757e-18 4.508451e-18 4.536672e-19 4.121901e-19 2.865155e-19
980 9.358493e-19 8.850670e-18 5.077495e-18 4.495246e-18 4.524970e-19 4.111136e-19 2.856300e-19
981 9.319416e-19 8.815846e-18 5.064287e-18 4.482093e-18 4.513315e-19 4.100416e-19 2.847482e-19
982 9.280541e-19 8.781187e-18 5.051136e-18 4.468996e-18 4.501708e-19 4.089742e-19 2.838703e-19
983 9.241862e-19 8.746700e-18 5.038037e-18 4.455958e-18 4.490152e-19 4.079112e-19 2.829960e-19
984 9.203387e-19 8.712376e-18 5.024995e-18 4.442970e-18 4.478647e-19 4.068526e-19 2.821255e-19
985 9.165105e-19 8.678218e-18 5.012006e-18 4.430037e-18 4.467189e-19 4.057985e-19 2.812586e-19
986 9.127015e-19 8.644230e-18 4.999072e-18 4.417154e-18 4.455776e-19 4.047488e-19 2.803954e-19
987 9.089122e-19 8.610401e-18 4.986194e-18 4.404330e-18 4.444414e-19 4.037035e-19 2.795358e-19
988 9.051422e-19 8.576736e-18 4.973367e-18 4.391555e-18 4.433097e-19 4.026626e-19 2.786799e-19
989 9.013916e-19 8.543229e-18 4.960591e-18 4.378837e-18 4.421830e-19 4.016259e-19 2.778275e-19
990 8.976598e-19 8.509888e-18 4.947870e-18 4.366168e-18 4.410608e-19 4.005936e-19 2.769787e-19
991 8.939466e-19 8.476702e-18 4.935203e-18 4.353549e-18 4.399430e-19 3.995655e-19 2.761335e-19
992 8.902524e-19 8.443681e-18 4.922587e-18 4.340985e-18 4.388306e-19 3.985418e-19 2.752919e-19
993 8.865771e-19 8.410814e-18 4.910020e-18 4.328471e-18 4.377221e-19 3.975222e-19 2.744537e-19
994 8.829201e-19 8.378104e-18 4.897511e-18 4.316004e-18 4.366185e-19 3.965069e-19 2.736190e-19
995 8.792818e-19 8.345551e-18 4.885047e-18 4.303592e-18 4.355197e-19 3.954957e-19 2.727878e-19
996 8.756620e-19 8.313155e-18 4.872640e-18 4.291229e-18 4.344252e-19 3.944887e-19 2.719601e-19
997 8.720597e-19 8.280909e-18 4.860277e-18 4.278912e-18 4.333351e-19 3.934859e-19 2.711358e-19
998 8.684762e-19 8.248821e-18 4.847972e-18 4.266647e-18 4.322496e-19 3.924871e-19 2.703149e-19
999 8.649101e-19 8.216882e-18 4.835714e-18 4.254432e-18 4.311685e-19 3.914925e-19 2.694974e-19
1000 8.613624e-19 8.185100e-18 4.823504e-18 4.242264e-18 4.300920e-19 3.905019e-19 2.686833e-19
1001 8.578323e-19 8.153465e-18 4.811346e-18 4.230146e-18 4.290201e-19 3.895154e-19 2.678725e-19
1002 8.543197e-19 8.121977e-18 4.799239e-18 4.218074e-18 4.279521e-19 3.885330e-19 2.670651e-19
1003 8.508245e-19 8.090643e-18 4.787179e-18 4.206052e-18 4.268890e-19 3.875545e-19 2.662611e-19
1004 8.473469e-19 8.059457e-18 4.775170e-18 4.194075e-18 4.258301e-19 3.865800e-19 2.654603e-19
1005 8.438869e-19 8.028415e-18 4.763207e-18 4.182148e-18 4.247754e-19 3.856095e-19 2.646628e-19
1006 8.404439e-19 7.997521e-18 4.751295e-18 4.170265e-18 4.237251e-19 3.846429e-19 2.638686e-19
1007 8.370179e-19 7.966773e-18 4.739432e-18 4.158428e-18 4.226789e-19 3.836802e-19 2.630776e-19
1008 8.336087e-19 7.936171e-18 4.727615e-18 4.146639e-18 4.216372e-19 3.827214e-19 2.622899e-19
1009 8.302167e-19 7.905713e-18 4.715848e-18 4.134894e-18 4.205996e-19 3.817665e-19 2.615054e-19
1010 8.268417e-19 7.875395e-18 4.704126e-18 4.123198e-18 4.195663e-19 3.808155e-19 2.607240e-19
1011 8.234829e-19 7.845221e-18 4.692452e-18 4.111541e-18 4.185371e-19 3.798683e-19 2.599459e-19
1012 8.201409e-19 7.815188e-18 4.680824e-18 4.099936e-18 4.175122e-19 3.789249e-19 2.591709e-19
1013 8.168157e-19 7.785298e-18 4.669244e-18 4.088371e-18 4.164916e-19 3.779854e-19 2.583991e-19
1014 8.135064e-19 7.755544e-18 4.657711e-18 4.076853e-18 4.154750e-19 3.770495e-19 2.576303e-19
1015 8.102136e-19 7.725930e-18 4.646223e-18 4.065378e-18 4.144623e-19 3.761175e-19 2.568647e-19
1016 8.069369e-19 7.696455e-18 4.634783e-18 4.053946e-18 4.134539e-19 3.751892e-19 2.561022e-19
1017 8.036766e-19 7.667118e-18 4.623386e-18 4.042560e-18 4.124497e-19 3.742645e-19 2.553428e-19
1018 8.004321e-19 7.637915e-18 4.612036e-18 4.031217e-18 4.114493e-19 3.733435e-19 2.545864e-19
1019 7.972034e-19 7.608849e-18 4.600732e-18 4.019916e-18 4.104528e-19 3.724263e-19 2.538330e-19
1020 7.939905e-19 7.579919e-18 4.589472e-18 4.008658e-18 4.094605e-19 3.715126e-19 2.530828e-19
1021 7.907931e-19 7.551120e-18 4.578258e-18 3.997445e-18 4.084723e-19 3.706029e-19 2.523355e-19
1022 7.876116e-19 7.522460e-18 4.567086e-18 3.986273e-18 4.074879e-19 3.696965e-19 2.515911e-19
1023 7.844456e-19 7.493926e-18 4.555960e-18 3.975143e-18 4.065076e-19 3.687936e-19 2.508498e-19
1024 7.812949e-19 7.465529e-18 4.544880e-18 3.964054e-18 4.055310e-19 3.678946e-19 2.501114e-19
1025 7.781594e-19 7.437260e-18 4.533841e-18 3.953007e-18 4.045584e-19 3.669992e-19 2.493760e-19
1026 7.750395e-19 7.409123e-18 4.522847e-18 3.942004e-18 4.035896e-19 3.661069e-19 2.486435e-19
1027 7.719346e-19 7.381114e-18 4.511898e-18 3.931038e-18 4.026247e-19 3.652184e-19 2.479139e-19
1028 7.688448e-19 7.353234e-18 4.500990e-18 3.920116e-18 4.016639e-19 3.643334e-19 2.471872e-19
1029 7.657698e-19 7.325480e-18 4.490127e-18 3.909235e-18 4.007067e-19 3.634519e-19 2.464634e-19
1030 7.627096e-19 7.297858e-18 4.479304e-18 3.898393e-18 3.997531e-19 3.625738e-19 2.457425e-19
1031 7.596642e-19 7.270358e-18 4.468525e-18 3.887595e-18 3.988037e-19 3.616991e-19 2.450245e-19
1032 7.566338e-19 7.242984e-18 4.457789e-18 3.876834e-18 3.978576e-19 3.608278e-19 2.443092e-19
1033 7.536175e-19 7.215737e-18 4.447094e-18 3.866115e-18 3.969157e-19 3.599603e-19 2.435968e-19
1034 7.506161e-19 7.188616e-18 4.436441e-18 3.855436e-18 3.959774e-19 3.590958e-19 2.428872e-19
1035 7.476291e-19 7.161613e-18 4.425828e-18 3.844796e-18 3.950425e-19 3.582349e-19 2.421803e-19
1036 7.446564e-19 7.134738e-18 4.415262e-18 3.834195e-18 3.941115e-19 3.573774e-19 2.414763e-19
1037 7.416979e-19 7.107980e-18 4.404734e-18 3.823633e-18 3.931843e-19 3.565228e-19 2.407750e-19
1038 7.387536e-19 7.081349e-18 4.394245e-18 3.813113e-18 3.922605e-19 3.556719e-19 2.400765e-19
1039 7.358237e-19 7.054833e-18 4.383799e-18 3.802628e-18 3.913405e-19 3.548243e-19 2.393807e-19
1040 7.329074e-19 7.028443e-18 4.373394e-18 3.792185e-18 3.904240e-19 3.539799e-19 2.386876e-19
1041 7.300050e-19 7.002167e-18 4.363030e-18 3.781780e-18 3.895111e-19 3.531391e-19 2.379972e-19
1042 7.271168e-19 6.976011e-18 4.352705e-18 3.771413e-18 3.886019e-19 3.523012e-19 2.373096e-19
1043 7.242424e-19 6.949975e-18 4.342421e-18 3.761083e-18 3.876961e-19 3.514664e-19 2.366246e-19
1044 7.213812e-19 6.924052e-18 4.332174e-18 3.750791e-18 3.867940e-19 3.506352e-19 2.359423e-19
1045 7.185340e-19 6.898250e-18 4.321969e-18 3.740540e-18 3.858952e-19 3.498072e-19 2.352626e-19
1046 7.157003e-19 6.872560e-18 4.311803e-18 3.730323e-18 3.850000e-19 3.489823e-19 2.345855e-19
1047 7.128801e-19 6.846987e-18 4.301679e-18 3.720147e-18 3.841084e-19 3.481606e-19 2.339111e-19
1048 7.100732e-19 6.821528e-18 4.291590e-18 3.710007e-18 3.832201e-19 3.473420e-19 2.332393e-19
1049 7.072796e-19 6.796181e-18 4.281539e-18 3.699907e-18 3.823354e-19 3.465265e-19 2.325701e-19
1050 7.044992e-19 6.770950e-18 4.271530e-18 3.689840e-18 3.814539e-19 3.457141e-19 2.319034e-19
1051 7.017320e-19 6.745830e-18 4.261558e-18 3.679813e-18 3.805759e-19 3.449050e-19 2.312394e-19
1052 6.989778e-19 6.720821e-18 4.251625e-18 3.669823e-18 3.797015e-19 3.440991e-19 2.305779e-19
1053 6.962366e-19 6.695926e-18 4.241731e-18 3.659868e-18 3.788302e-19 3.432962e-19 2.299189e-19
1054 6.935083e-19 6.671141e-18 4.231873e-18 3.649949e-18 3.779624e-19 3.424959e-19 2.292625e-19
1055 6.907928e-19 6.646464e-18 4.222054e-18 3.640070e-18 3.770981e-19 3.416994e-19 2.286086e-19
1056 6.880902e-19 6.621897e-18 4.212269e-18 3.630222e-18 3.762369e-19 3.409055e-19 2.279572e-19
1057 6.854002e-19 6.597437e-18 4.202526e-18 3.620417e-18 3.753791e-19 3.401146e-19 2.273083e-19
1058 6.827229e-19 6.573085e-18 4.192819e-18 3.610643e-18 3.745247e-19 3.393269e-19 2.266618e-19
1059 6.800584e-19 6.548843e-18 4.183145e-18 3.600907e-18 3.736734e-19 3.385422e-19 2.260179e-19
1060 6.774061e-19 6.524707e-18 4.173513e-18 3.591207e-18 3.728255e-19 3.377605e-19 2.253764e-19
1061 6.747662e-19 6.500674e-18 4.163915e-18 3.581541e-18 3.719806e-19 3.369816e-19 2.247373e-19
1062 6.721387e-19 6.476749e-18 4.154354e-18 3.571913e-18 3.711391e-19 3.362057e-19 2.241007e-19
1063 6.695238e-19 6.452928e-18 4.144828e-18 3.562319e-18 3.703008e-19 3.354329e-19 2.234665e-19
1064 6.669207e-19 6.429212e-18 4.135341e-18 3.552760e-18 3.694659e-19 3.346627e-19 2.228347e-19
1065 6.643299e-19 6.405599e-18 4.125888e-18 3.543238e-18 3.686340e-19 3.338957e-19 2.222053e-19
1066 6.617510e-19 6.382090e-18 4.116468e-18 3.533749e-18 3.678050e-19 3.331315e-19 2.215783e-19
1067 6.591845e-19 6.358682e-18 4.107088e-18 3.524298e-18 3.669796e-19 3.323705e-19 2.209536e-19
1068 6.566297e-19 6.335377e-18 4.097741e-18 3.514880e-18 3.661571e-19 3.316119e-19 2.203313e-19
1069 6.540867e-19 6.312176e-18 4.088430e-18 3.505495e-18 3.653378e-19 3.308565e-19 2.197114e-19
1070 6.515555e-19 6.289070e-18 4.079152e-18 3.496147e-18 3.645214e-19 3.301035e-19 2.190938e-19
1071 6.490364e-19 6.266067e-18 4.069912e-18 3.486835e-18 3.637085e-19 3.293540e-19 2.184785e-19
1072 6.465287e-19 6.243164e-18 4.060705e-18 3.477556e-18 3.628982e-19 3.286068e-19 2.178656e-19
1073 6.440326e-19 6.220361e-18 4.051530e-18 3.468310e-18 3.620913e-19 3.278624e-19 2.172549e-19
1074 6.415483e-19 6.197656e-18 4.042393e-18 3.459103e-18 3.612873e-19 3.271210e-19 2.166465e-19
1075 6.390752e-19 6.175046e-18 4.033288e-18 3.449925e-18 3.604864e-19 3.263824e-19 2.160405e-19
1076 6.366135e-19 6.152535e-18 4.024218e-18 3.440785e-18 3.596885e-19 3.256464e-19 2.154367e-19
1077 6.341635e-19 6.130123e-18 4.015182e-18 3.431675e-18 3.588935e-19 3.249131e-19 2.148351e-19
1078 6.317245e-19 6.107805e-18 4.006181e-18 3.422602e-18 3.581016e-19 3.241828e-19 2.142358e-19
1079 6.292968e-19 6.085581e-18 3.997211e-18 3.413561e-18 3.573127e-19 3.234552e-19 2.136387e-19
1080 6.268805e-19 6.063455e-18 3.988275e-18 3.404555e-18 3.565265e-19 3.227301e-19 2.130439e-19
1081 6.244750e-19 6.041422e-18 3.979373e-18 3.395584e-18 3.557437e-19 3.220078e-19 2.124513e-19
1082 6.220809e-19 6.019483e-18 3.970501e-18 3.386644e-18 3.549633e-19 3.212883e-19 2.118609e-19
1083 6.196975e-19 5.997639e-18 3.961666e-18 3.377738e-18 3.541862e-19 3.205714e-19 2.112726e-19
1084 6.173253e-19 5.975889e-18 3.952862e-18 3.368866e-18 3.534117e-19 3.198571e-19 2.106866e-19
1085 6.149637e-19 5.954229e-18 3.944090e-18 3.360028e-18 3.526403e-19 3.191457e-19 2.101027e-19
1086 6.126132e-19 5.932662e-18 3.935349e-18 3.351224e-18 3.518718e-19 3.184365e-19 2.095210e-19
1087 6.102735e-19 5.911187e-18 3.926644e-18 3.342450e-18 3.511062e-19 3.177302e-19 2.089415e-19
1088 6.079441e-19 5.889805e-18 3.917968e-18 3.333710e-18 3.503432e-19 3.170267e-19 2.083641e-19
1089 6.056257e-19 5.868511e-18 3.909325e-18 3.325005e-18 3.495832e-19 3.163254e-19 2.077888e-19
1090 6.033179e-19 5.847305e-18 3.900714e-18 3.316331e-18 3.488260e-19 3.156270e-19 2.072157e-19
1091 6.010206e-19 5.826192e-18 3.892132e-18 3.307690e-18 3.480715e-19 3.149310e-19 2.066447e-19
1092 5.987337e-19 5.805167e-18 3.883583e-18 3.299081e-18 3.473197e-19 3.142375e-19 2.060757e-19
1093 5.964573e-19 5.784229e-18 3.875068e-18 3.290505e-18 3.465709e-19 3.135467e-19 2.055089e-19
1094 5.941912e-19 5.763383e-18 3.866582e-18 3.281965e-18 3.458249e-19 3.128585e-19 2.049442e-19
1095 5.919357e-19 5.742620e-18 3.858125e-18 3.273453e-18 3.450814e-19 3.121729e-19 2.043815e-19
1096 5.896901e-19 5.721948e-18 3.849702e-18 3.264977e-18 3.443409e-19 3.114895e-19 2.038209e-19
1097 5.874548e-19 5.701361e-18 3.841308e-18 3.256530e-18 3.436030e-19 3.108088e-19 2.032624e-19
1098 5.852298e-19 5.680859e-18 3.832944e-18 3.248117e-18 3.428676e-19 3.101308e-19 2.027059e-19
1099 5.830149e-19 5.660443e-18 3.824612e-18 3.239736e-18 3.421353e-19 3.094549e-19 2.021514e-19
1100 5.808098e-19 5.640115e-18 3.816310e-18 3.231386e-18 3.414054e-19 3.087816e-19 2.015990e-19
1101 5.786149e-19 5.619870e-18 3.808039e-18 3.223070e-18 3.406782e-19 3.081110e-19 2.010486e-19
1102 5.764299e-19 5.599707e-18 3.799796e-18 3.214783e-18 3.399538e-19 3.074425e-19 2.005001e-19
1103 5.742550e-19 5.579630e-18 3.791586e-18 3.206529e-18 3.392320e-19 3.067769e-19 1.999537e-19
1104 5.720897e-19 5.559638e-18 3.783403e-18 3.198309e-18 3.385127e-19 3.061134e-19 1.994093e-19
1105 5.699344e-19 5.539728e-18 3.775250e-18 3.190120e-18 3.377960e-19 3.054524e-19 1.988669e-19
1106 5.677886e-19 5.519902e-18 3.767127e-18 3.181961e-18 3.370821e-19 3.047937e-19 1.983264e-19
1107 5.656526e-19 5.500157e-18 3.759031e-18 3.173835e-18 3.363707e-19 3.041377e-19 1.977879e-19
1108 5.635262e-19 5.480492e-18 3.750967e-18 3.165739e-18 3.356620e-19 3.034836e-19 1.972514e-19
1109 5.614094e-19 5.460910e-18 3.742931e-18 3.157674e-18 3.349557e-19 3.028323e-19 1.967168e-19
1110 5.593024e-19 5.441410e-18 3.734923e-18 3.149643e-18 3.342520e-19 3.021833e-19 1.961841e-19
1111 5.572045e-19 5.421987e-18 3.726944e-18 3.141640e-18 3.335508e-19 3.015366e-19 1.956534e-19
1112 5.551163e-19 5.402649e-18 3.718995e-18 3.133671e-18 3.328523e-19 3.008921e-19 1.951246e-19
1113 5.530374e-19 5.383386e-18 3.711074e-18 3.125732e-18 3.321563e-19 3.002501e-19 1.945977e-19
1114 5.509681e-19 5.364204e-18 3.703180e-18 3.117822e-18 3.314626e-19 2.996103e-19 1.940727e-19
1115 5.489077e-19 5.345103e-18 3.695316e-18 3.109947e-18 3.307718e-19 2.989730e-19 1.935495e-19
1116 5.468568e-19 5.326079e-18 3.687479e-18 3.102100e-18 3.300832e-19 2.983379e-19 1.930283e-19
1117 5.448151e-19 5.307132e-18 3.679670e-18 3.094285e-18 3.293971e-19 2.977052e-19 1.925090e-19
1118 5.427824e-19 5.288264e-18 3.671891e-18 3.086499e-18 3.287133e-19 2.970747e-19 1.919915e-19
1119 5.407591e-19 5.269473e-18 3.664138e-18 3.078746e-18 3.280322e-19 2.964466e-19 1.914759e-19
1120 5.387447e-19 5.250760e-18 3.656410e-18 3.071022e-18 3.273533e-19 2.958207e-19 1.909621e-19
1121 5.367393e-19 5.232122e-18 3.648713e-18 3.063328e-18 3.266770e-19 2.951969e-19 1.904502e-19
1122 5.347430e-19 5.213560e-18 3.641043e-18 3.055665e-18 3.260030e-19 2.945755e-19 1.899401e-19
1123 5.327556e-19 5.195075e-18 3.633398e-18 3.048032e-18 3.253316e-19 2.939562e-19 1.894319e-19
1124 5.307770e-19 5.176664e-18 3.625782e-18 3.040430e-18 3.246625e-19 2.933393e-19 1.889254e-19
1125 5.288071e-19 5.158328e-18 3.618192e-18 3.032858e-18 3.239959e-19 2.927245e-19 1.884208e-19
1126 5.268463e-19 5.140068e-18 3.610629e-18 3.025316e-18 3.233315e-19 2.921120e-19 1.879180e-19
1127 5.248940e-19 5.121881e-18 3.603095e-18 3.017803e-18 3.226696e-19 2.915016e-19 1.874170e-19
1128 5.229507e-19 5.103770e-18 3.595585e-18 3.010321e-18 3.220100e-19 2.908935e-19 1.869177e-19
1129 5.210159e-19 5.085731e-18 3.588102e-18 3.002868e-18 3.213527e-19 2.902874e-19 1.864203e-19
1130 5.190897e-19 5.067764e-18 3.580643e-18 2.995444e-18 3.206977e-19 2.896837e-19 1.859246e-19
1131 5.171721e-19 5.049872e-18 3.573213e-18 2.988052e-18 3.200449e-19 2.890820e-19 1.854307e-19
1132 5.152631e-19 5.032052e-18 3.565809e-18 2.980688e-18 3.193947e-19 2.884825e-19 1.849385e-19
1133 5.133624e-19 5.014305e-18 3.558432e-18 2.973354e-18 3.187467e-19 2.878851e-19 1.844481e-19
1134 5.114703e-19 4.996629e-18 3.551078e-18 2.966049e-18 3.181009e-19 2.872899e-19 1.839594e-19
